START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
(17#)241/2,61759091,2.633558,61771691,2.617404,6.152797e-03,0.037435,4.315213e-01
(17#)121,61983998,2.636409,62026961,2.617524,7.188931e-03,0.037312,5.061374e-01
(17#)243/2,62244289,2.637559,62282179,2.617643,7.579574e-03,0.037190,5.355203e-01
(17#)122,62376973,2.635962,62537473,2.617760,6.929211e-03,0.037068,4.910435e-01
(17#)245/2,62587496,2.633622,62792693,2.617877,5.996401e-03,0.036948,4.261394e-01
(17#)123,62989169,2.635139,63047981,2.617993,6.527938e-03,0.036829,4.655570e-01
(19#)13/2,63287786,2.637261,63303217,2.618108,7.288959e-03,0.036710,5.217379e-01
(17#)124,63537428,2.635042,63558491,2.618222,6.403660e-03,0.036593,4.596508e-01
(17#)249/2,63618773,2.633530,63813731,2.618336,5.786150e-03,0.036476,4.165479e-01
(17#)125,63890804,2.632723,64069003,2.618448,5.436896e-03,0.036360,3.926018e-01
(17#)251/2,64316048,2.636346,64324237,2.618560,6.769319e-03,0.036245,4.907160e-01
(17#)126,64424396,2.637243,64579511,2.618671,7.067116e-03,0.036131,5.140184e-01
(17#)253/2,64765823,2.636032,64834751,2.618781,6.565814e-03,0.036018,4.789550e-01
(17#)127,64931122,2.634970,65090021,2.618890,6.121233e-03,0.035905,4.478485e-01
(17#)255/2,65322134,2.633716,65345279,2.618998,5.603975e-03,0.035794,4.111862e-01
(17#)128,65582632,2.636488,65600489,2.619106,6.614690e-03,0.035683,4.871227e-01
(17#)257/2,65836588,2.636090,65855771,2.619213,6.422868e-03,0.035573,4.744329e-01
(17#)129,65963042,2.635804,66111043,2.619319,6.273898e-03,0.035463,4.648507e-01
(17#)259/2,66330947,2.636673,66366281,2.619424,6.563449e-03,0.035355,4.878801e-01
(17#)130,66475847,2.636600,66621551,2.619529,6.495678e-03,0.035247,4.843249e-01
(17#)261/2,66759878,2.632266,66876791,2.619632,4.811222e-03,0.035140,3.595333e-01
(17#)131,67003604,2.638001,67132063,2.619735,6.948266e-03,0.035034,5.213792e-01
(17#)263/2,67307957,2.635541,67387291,2.619838,5.975990e-03,0.034928,4.495820e-01
(17#)132,67561558,2.637463,67642571,2.619939,6.666435e-03,0.034823,5.032306e-01
(17#)265/2,67837898,2.635003,67897807,2.620040,5.694736e-03,0.034719,4.309744e-01
(19#)7,68084449,2.637449,68153077,2.620140,6.584411e-03,0.034616,5.000289e-01
(17#)267/2,68374573,2.637397,68408339,2.620240,6.526529e-03,0.034514,4.971026e-01
(17#)134,68573404,2.636503,68663593,2.620339,6.149719e-03,0.034412,4.697199e-01
(17#)269/2,68827744,2.637719,68918771,2.620437,6.573431e-03,0.034311,5.036869e-01
(17#)135,68941876,2.637597,69174101,2.620534,6.490162e-03,0.034210,4.987723e-01
(17#)271/2,69300487,2.639059,69429337,2.620631,7.007286e-03,0.034110,5.402521e-01
(17#)136,69484453,2.638006,69684611,2.620727,6.571569e-03,0.034011,5.080415e-01
(17#)273/2,69727604,2.637982,69939847,2.620822,6.526222e-03,0.033913,5.060006e-01
(17#)137,70017487,2.636601,70195093,2.620917,5.966331e-03,0.033815,4.638178e-01
(17#)275/2,70230652,2.636101,70450379,2.621011,5.740810e-03,0.033718,4.475354e-01
(17#)138,70519193,2.637251,70705627,2.621105,6.141102e-03,0.033621,4.802356e-01
(17#)277/2,70943798,2.635591,70960871,2.621198,5.475980e-03,0.033525,4.293214e-01
(17#)139,71076134,2.638363,71216129,2.621290,6.492086e-03,0.033430,5.107089e-01
(17#)279/2,71221001,2.638419,71471363,2.621381,6.478596e-03,0.033336,5.110991e-01
(17#)140,71656906,2.638110,71726651,2.621472,6.326760e-03,0.033242,5.005114e-01
(17#)281/2,71735264,2.638721,71981879,2.621563,6.523625e-03,0.033148,5.176180e-01
(17#)141,72112511,2.637571,72237163,2.621653,6.053383e-03,0.033056,4.815465e-01
(17#)283/2,72336923,2.639129,72492419,2.621742,6.609956e-03,0.032963,5.274702e-01
(17#)142,72721048,2.636909,72747673,2.621830,5.734851e-03,0.032872,4.587187e-01
(19#)15/2,72970318,2.636999,73002877,2.621918,5.735417e-03,0.032781,4.600531e-01
(17#)143,73162897,2.637547,73258169,2.622006,5.909645e-03,0.032691,4.753908e-01
(17#)287/2,73416388,2.639578,73513421,2.622093,6.646202e-03,0.032601,5.363332e-01
(17#)144,73679659,2.637208,73768691,2.622179,5.715130e-03,0.032512,4.622601e-01
(17#)289/2,73865923,2.637441,74023903,2.622265,5.770681e-03,0.032423,4.680628e-01
(17#)145,74198197,2.636120,74279201,2.622350,5.237277e-03,0.032335,4.258543e-01
(17#)291/2,74415724,2.637634,74534459,2.622435,5.779028e-03,0.032248,4.713161e-01
(17#)146,74595188,2.638243,74789713,2.622519,5.977859e-03,0.032161,4.889151e-01
(17#)293/2,74903176,2.637385,75044969,2.622602,5.620941e-03,0.032074,4.609029e-01
(17#)147,75214519,2.637605,75300223,2.622685,5.672706e-03,0.031988,4.664249e-01
(17#)295/2,75547741,2.637880,75555479,2.622768,5.745316e-03,0.031903,4.736859e-01
(17#)148,75693764,2.637004,75810697,2.622850,5.381911e-03,0.031818,4.448425e-01
(17#)297/2,75996457,2.636998,76065989,2.622932,5.348373e-03,0.031734,4.432470e-01
(17#)149,76103812,2.635696,76321207,2.623013,4.823627e-03,0.031650,4.007267e-01
(17#)299/2,76519952,2.637322,76576477,2.623093,5.409853e-03,0.031567,4.507555e-01
(17#)150,76801957,2.637580,76831739,2.623173,5.477176e-03,0.031484,4.575975e-01
(17#)301/2,77046511,2.637491,77086979,2.623252,5.413317e-03,0.031402,4.534425e-01
(17#)151,77118317,2.636486,77342257,2.623331,5.002086e-03,0.031320,4.200192e-01
(17#)303/2,77547046,2.634729,77597441,2.623410,4.305332e-03,0.031239,3.623355e-01
(19#)8,77647972,2.636782,77852771,2.623488,5.054504e-03,0.031159,4.266504e-01
(17#)305/2,77874982,2.638674,78108001,2.623565,5.742438e-03,0.031078,4.861638e-01
(17#)153,78275107,2.638349,78363281,2.623643,5.589533e-03,0.030999,4.744024e-01
(17#)307/2,78486157,2.635975,78618521,2.623719,4.660356e-03,0.030919,3.963906e-01
(17#)154,78822322,2.634340,78873787,2.623795,4.010933e-03,0.030841,3.419150e-01
(17#)309/2,78966427,2.638268,79129049,2.623871,5.471933e-03,0.030762,4.680125e-01
(17#)155,79340026,2.638984,79384289,2.623946,5.714703e-03,0.030684,4.900926e-01
(17#)311/2,79589386,2.634917,79639537,2.624021,4.143808e-03,0.030607,3.559970e-01
(17#)156,79813457,2.637192,79894807,2.624095,4.978640e-03,0.030530,4.289879e-01
(17#)313/2,79993982,2.637292,80150047,2.624169,4.988359e-03,0.030454,4.309122e-01
(17#)157,80189056,2.636042,80405279,2.624242,4.486457e-03,0.030378,3.884390e-01
(17#)315/2,80483692,2.637151,80660579,2.624315,4.879258e-03,0.030302,4.236024e-01
(17#)158,80775787,2.638658,80915819,2.624388,5.422729e-03,0.030227,4.720945e-01
(17#)317/2,81090704,2.637190,81171061,2.624460,4.838796e-03,0.030152,4.221942e-01
(17#)159,81205606,2.638884,81426337,2.624532,5.453506e-03,0.030078,4.771594e-01
(17#)319/2,81457762,2.636467,81681563,2.624603,4.510117e-03,0.030004,3.954139e-01
(17#)160,81745228,2.639338,81936851,2.624674,5.571430e-03,0.029931,4.899268e-01
(17#)321/2,81948434,2.636703,82192109,2.624744,4.545906e-03,0.029858,4.005292e-01
(17#)161,82299649,2.636581,82447357,2.624814,4.472966e-03,0.029785,3.950646e-01
(19#)17/2,82476448,2.635786,82702597,2.624884,4.144725e-03,0.029713,3.669101e-01
(17#)162,82772831,2.636570,82957873,2.624953,4.415839e-03,0.029641,3.919233e-01
(17#)325/2,82974277,2.638083,83213071,2.625022,4.963240e-03,0.029570,4.416977e-01
(17#)163,83270389,2.638021,83468347,2.625091,4.913453e-03,0.029499,4.383199e-01
(17#)327/2,83573866,2.635813,83723639,2.625159,4.050208e-03,0.029428,3.620362e-01
(17#)164,83908249,2.637948,83978893,2.625226,4.834355e-03,0.029358,4.333401e-01
(17#)329/2,84107501,2.638511,84234149,2.625294,5.021853e-03,0.029288,4.512770e-01
(17#)165,84251312,2.638312,84489347,2.625361,4.920908e-03,0.029219,4.432390e-01
(17#)331/2,84692869,2.638572,84744659,2.625427,4.994312e-03,0.029150,4.509434e-01
(17#)166,84806881,2.637017,84999913,2.625493,4.379666e-03,0.029081,3.962725e-01
(17#)333/2,85253866,2.638908,85255169,2.625559,5.071369e-03,0.029013,4.601041e-01
(17#)167,85368512,2.638315,85510423,2.625624,4.821874e-03,0.028945,4.384522e-01
(17#)335/2,85668334,2.637413,85765679,2.625689,4.455175e-03,0.028878,4.059838e-01
(17#)168,85894337,2.638894,86020871,2.625754,4.991797e-03,0.028811,4.560758e-01
(17#)337/2,86057368,2.638057,86276167,2.625818,4.650195e-03,0.028744,4.257932e-01
(17#)169,86277679,2.638048,86531429,2.625882,4.622410e-03,0.028678,4.242276e-01
(17#)339/2,86635817,2.639347,86786681,2.625946,5.090326e-03,0.028612,4.683699e-01
(17#)170,86986723,2.638438,87041951,2.626009,4.721872e-03,0.028546,4.354025e-01
(17#)341/2,87237119,2.638759,87297169,2.626072,4.819537e-03,0.028481,4.454549e-01
(19#)9,87336859,2.639474,87552457,2.626135,5.066471e-03,0.028416,4.694186e-01
(17#)343/2,87739513,2.640518,87807719,2.626197,5.438318e-03,0.028351,5.051321e-01
(17#)172,87907256,2.639516,88062899,2.626259,5.035167e-03,0.028287,4.686605e-01
(17#)345/2,88317857,2.637953,88318211,2.626320,4.419611e-03,0.028223,4.121816e-01
(17#)173,88332746,2.639604,88573477,2.626382,5.021672e-03,0.028160,4.695312e-01
(17#)347/2,88779079,2.639884,88828721,2.626443,5.104518e-03,0.028096,4.783955e-01
(17#)174,88877512,2.639661,89083993,2.626503,4.997196e-03,0.028034,4.693586e-01
(17#)349/2,89108666,2.637577,89339221,2.626563,4.184545e-03,0.027971,3.937650e-01
(17#)175,89533657,2.638480,89594503,2.626623,4.504003e-03,0.027909,4.248450e-01
(17#)351/2,89819974,2.638140,89849731,2.626683,4.352290e-03,0.027847,4.114267e-01
(17#)176,90020452,2.637408,90105013,2.626742,4.052322e-03,0.027785,3.838762e-01
(17#)353/2,90240302,2.637067,90360241,2.626801,3.900559e-03,0.027724,3.702929e-01
(17#)177,90408334,2.637155,90615509,2.626860,3.911468e-03,0.027663,3.721578e-01
(17#)355/2,90811001,2.636897,90870761,2.626918,3.791551e-03,0.027603,3.615187e-01
(17#)178,90875329,2.638249,91126003,2.626976,4.282065e-03,0.027542,4.093022e-01
(17#)357/2,91148602,2.639899,91381271,2.627034,4.885206e-03,0.027482,4.681246e-01
(17#)179,91405261,2.638676,91636541,2.627091,4.400126e-03,0.027423,4.224556e-01
(17#)359/2,91757573,2.638221,91891799,2.627148,4.205979e-03,0.027363,4.046705e-01
(17#)180,92067589,2.638822,92147051,2.627205,4.412062e-03,0.027304,4.254688e-01
(19#)19/2,92385088,2.637805,92402281,2.627262,4.004893e-03,0.027245,3.869701e-01
(17#)181,92519813,2.637801,92657519,2.627318,3.982062e-03,0.027187,3.855887e-01
(17#)363/2,92901394,2.637219,92912789,2.627374,3.740085e-03,0.027129,3.628958e-01
(17#)182,92977351,2.636052,93168073,2.627430,3.276161e-03,0.027071,3.184958e-01
(17#)365/2,93168766,2.638208,93423329,2.627485,4.072784e-03,0.027013,3.969570e-01
(17#)183,93595127,2.639289,93678581,2.627540,4.461515e-03,0.026956,4.358584e-01
(17#)367/2,93719959,2.639809,93933809,2.627595,4.637587e-03,0.026899,4.540689e-01
(17#)184,94104617,2.639076,94189091,2.627650,4.338945e-03,0.026842,4.256762e-01
(17#)369/2,94231087,2.638209,94444331,2.627704,3.989817e-03,0.026786,3.921825e-01
(17#)185,94591381,2.639222,94699573,2.627758,4.353166e-03,0.026730,4.288814e-01
(17#)371/2,94942972,2.637647,94954859,2.627812,3.735671e-03,0.026674,3.687111e-01
(17#)186,95018488,2.639047,95210113,2.627865,4.246138e-03,0.026618,4.200917e-01
(17#)373/2,95327212,2.640352,95465369,2.627918,4.720344e-03,0.026563,4.680947e-01
(17#)187,95638024,2.638354,95720551,2.627971,3.943172e-03,0.026508,3.916931e-01
(17#)375/2,95862097,2.640045,95975861,2.628024,4.563729e-03,0.026453,4.544286e-01
(17#)188,96228532,2.639652,96231133,2.628076,4.395071e-03,0.026398,4.385181e-01
(17#)377/2,96281998,2.635636,96486371,2.628128,2.852713e-03,0.026344,2.849985e-01
(17#)189,96590467,2.639794,96741613,2.628180,4.409292e-03,0.026290,4.417649e-01
(17#)379/2,96761953,2.639482,96996877,2.628232,4.271309e-03,0.026237,4.287838e-01
(19#)10,97088941,2.637926,97252153,2.628283,3.662221e-03,0.026183,3.682924e-01
(17#)381/2,97285939,2.639383,97507391,2.628334,4.194992e-03,0.026130,4.228473e-01
(17#)191,97680082,2.638759,97762663,2.628385,3.939142e-03,0.026077,3.978218e-01
(17#)383/2,97795063,2.639579,98017901,2.628436,4.230442e-03,0.026024,4.281817e-01
(17#)192,98047841,2.640364,98273143,2.628486,4.508771e-03,0.025972,4.573387e-01
(17#)385/2,98359288,2.640322,98528401,2.628536,4.473842e-03,0.025920,4.547068e-01
(17#)193,98775877,2.639451,98783677,2.628586,4.124882e-03,0.025868,4.200170e-01
(17#)387/2,98843674,2.640498,99038939,2.628636,4.502455e-03,0.025816,4.594825e-01
(17#)194,99073283,2.639764,99294187,2.628685,4.205798e-03,0.025764,4.300186e-01
(17#)389/2,99515047,2.639813,99549449,2.628734,4.205720e-03,0.025713,4.308715e-01
(17#)195,99768322,2.637211,99804697,2.628783,3.200918e-03,0.025662,3.284233e-01
(17#)391/2,99946831,2.638389,100059937,2.628832,3.628863e-03,0.025612,3.731454e-01
(17#)196,100111906,2.638212,100315157,2.628880,3.543515e-03,0.025561,3.650874e-01
(17#)393/2,100388272,2.639528,100570441,2.628929,4.023574e-03,0.025511,4.154678e-01
(17#)197,100693913,2.639089,100825667,2.628977,3.838985e-03,0.025461,3.971564e-01
(17#)395/2,101034746,2.641022,101080961,2.629024,4.553289e-03,0.025411,4.721577e-01
(17#)198,101260834,2.638852,101336233,2.629072,3.713042e-03,0.025362,3.856163e-01
(17#)397/2,101352367,2.639342,101591467,2.629119,3.880835e-03,0.025312,4.038796e-01
(17#)199,101621434,2.637634,101846741,2.629166,3.215618e-03,0.025263,3.351938e-01
(19#)21/2,101991091,2.639018,102101971,2.629213,3.722316e-03,0.025214,3.888713e-01
(17#)200,102196747,2.638929,102357239,2.629260,3.670715e-03,0.025166,3.842089e-01
(17#)401/2,102382802,2.637417,102612481,2.629306,3.080096e-03,0.025117,3.229287e-01
(17#)201,102817096,2.639161,102867757,2.629352,3.723636e-03,0.025069,3.912801e-01
(17#)403/2,103122529,2.639256,103122997,2.629398,3.742137e-03,0.025021,3.939890e-01
(17#)202,103320814,2.640236,103378271,2.629444,4.095890e-03,0.024973,4.321467e-01
(17#)405/2,103389514,2.639476,103633477,2.629490,3.790502e-03,0.024926,4.006259e-01
(17#)203,103821217,2.637721,103888783,2.629535,3.108262e-03,0.024878,3.290457e-01
(17#)407/2,103945861,2.637746,104144009,2.629580,3.100627e-03,0.024831,3.288631e-01
(17#)204,104239084,2.640232,104399293,2.629625,4.025542e-03,0.024784,4.279777e-01
(17#)409/2,104612386,2.639666,104654549,2.629670,3.794031e-03,0.024738,4.040747e-01
(17#)205,104680729,2.639588,104909803,2.629715,3.747369e-03,0.024691,3.998623e-01
(17#)411/2,104983624,2.639516,105165059,2.629759,3.703360e-03,0.024645,3.959018e-01
(17#)206,105392479,2.636846,105420311,2.629803,2.674568e-03,0.024599,2.863125e-01
(17#)413/2,105589153,2.638582,105675569,2.629847,3.315982e-03,0.024553,3.557610e-01
(17#)207,105751579,2.641308,105930787,2.629891,4.331849e-03,0.024507,4.658669e-01
(17#)415/2,106101026,2.638222,106186037,2.629934,3.146455e-03,0.024462,3.388112e-01
(17#)208,106267321,2.639040,106441273,2.629978,3.439734e-03,0.024417,3.711349e-01
(17#)417/2,106519801,2.639658,106696589,2.630021,3.657532e-03,0.024372,3.954128e-01
(19#)11,106738804,2.639706,106951841,2.630064,3.659367e-03,0.024327,3.963497e-01
(17#)419/2,107167198,2.640604,107207099,2.630106,3.983529e-03,0.024282,4.323367e-01
(17#)210,107225416,2.639657,107462339,2.630149,3.608486e-03,0.024238,3.922766e-01
(17#)421/2,107655619,2.638636,107717609,2.630191,3.205650e-03,0.024194,3.490535e-01
(17#)211,107972233,2.639745,107972863,2.630234,3.609506e-03,0.024149,3.938465e-01
(17#)423/2,108107212,2.638805,108228083,2.630276,3.237380e-03,0.024106,3.538123e-01
(17#)212,108237937,2.639201,108483373,2.630317,3.371849e-03,0.024062,3.692129e-01
(17#)425/2,108679906,2.639922,108738611,2.630359,3.629032e-03,0.024018,3.981597e-01
(17#)213,108743017,2.638278,108993883,2.630401,2.990126e-03,0.023975,3.285506e-01
(17#)427/2,109080151,2.639030,109249139,2.630442,3.259532e-03,0.023932,3.588501e-01
(17#)214,109485668,2.640213,109504363,2.630483,3.692116e-03,0.023889,4.073004e-01
(17#)429/2,109695448,2.639208,109759627,2.630524,3.295806e-03,0.023846,3.641701e-01
(17#)215,109966684,2.640010,110014873,2.630565,3.584053e-03,0.023804,3.967821e-01
(17#)431/2,110067109,2.640378,110270117,2.630605,3.708231e-03,0.023761,4.113042e-01
(17#)216,110442529,2.636421,110525407,2.630645,2.193252e-03,0.023719,2.435179e-01
(17#)433/2,110725558,2.639394,110780641,2.630686,3.304697e-03,0.023677,3.677831e-01
(17#)217,110996521,2.639285,111035923,2.630726,3.248193e-03,0.023635,3.621324e-01
(17#)435/2,111052807,2.640713,111291161,2.630766,3.773898e-03,0.023594,4.215902e-01
(17#)218,111443336,2.639024,111546433,2.630805,3.119269e-03,0.023552,3.489725e-01
