START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,n_v,Calign_min,n_u,Calign_max,n_a,Cbound
(17#)333/2,85253866,2.638908,85255169,2.654570,84999915,11.29228638,84999915,11.29675628,85127446,4.020535543,4.021092474,84999931,2.622798,84999915,11.358812,84999931,2.516494
(17#)167,85368512,2.638315,85510423,2.654567,85300215,11.42195798,85300215,11.42134058,85382702,4.020610504,4.021086801,85255171,2.622865,85300215,11.482825,85255171,2.516766
(17#)335/2,85668334,2.637413,85765679,2.654565,85645560,11.16367319,85645560,11.15876728,85637957,4.020553172,4.021084701,85510427,2.622933,85645560,11.220049,85510427,2.517037
(17#)168,85894337,2.638894,86020871,2.654563,85870785,11.17860476,85870785,11.16807309,85893212,4.020874323,4.021079952,85765681,2.622999,85870785,11.229256,85765681,2.517306
(17#)337/2,86057368,2.638057,86276167,2.654560,86020935,11.02864098,86020935,11.01570235,86148467,4.020936249,4.021076880,86020981,2.623066,86020935,11.077218,86020981,2.517574
(17#)169,86277679,2.638048,86531429,2.654558,86441355,11.00252696,86441355,11.01226726,86403723,4.021012543,4.021072674,86276213,2.623132,86441355,11.073154,86276213,2.517840
(17#)339/2,86635817,2.639347,86786681,2.654555,86531445,11.08278833,86531445,11.08184277,86658978,4.020917157,4.021070249,86531477,2.623198,86531445,11.143093,86531446,2.518104
(17#)170,86986723,2.638438,87041951,2.654553,87011925,11.09090834,87011925,11.08690451,86914233,4.020696916,4.021065191,86786743,2.623263,87011925,11.147498,86786702,2.518368
(17#)341/2,87237119,2.638759,87297169,2.654551,87041955,11.35957675,87041955,11.36159801,87169489,4.020672376,4.021062235,87041957,2.623328,87041955,11.422586,87041957,2.518629
(19#)9,87336859,2.639474,87552457,2.654548,87297210,11.63005098,87297210,11.62891937,87424744,4.020915516,4.021060029,87297233,2.623393,87297210,11.689797,87297233,2.518890
(17#)343/2,87739513,2.640518,87807719,2.654546,87552465,10.98229211,87552465,10.98285856,87679999,4.020963895,4.021054390,87552469,2.623457,87552465,11.043587,87552469,2.519149
(17#)172,87907256,2.639516,88062899,2.654544,87807720,11.25908083,87807720,11.25072320,87935254,4.020939485,4.021052391,87807739,2.623521,87807720,11.311323,87807739,2.519407
(17#)345/2,88317857,2.637953,88318211,2.654541,88062975,11.51696812,88062975,11.50583148,88190510,4.020834951,4.021048699,88062977,2.623584,88062975,11.566304,88062977,2.519663
(17#)173,88332746,2.639604,88573477,2.654539,88438350,11.27869152,88438350,11.27800230,88445765,4.020843524,4.021044794,88318267,2.623648,88438350,11.337878,88318267,2.519918
(17#)347/2,88779079,2.639884,88828721,2.654537,88573485,11.01642605,88573485,11.01465413,88701020,4.020800448,4.021039117,88573487,2.623710,88573485,11.074871,88573487,2.520172
(17#)174,88877512,2.639661,89083993,2.654534,88828740,11.38342323,88828740,11.38958102,88956275,4.020754073,4.021039822,88828759,2.623773,88828740,11.449672,88828759,2.520424
(17#)349/2,89108666,2.637577,89339221,2.654532,89099010,11.04409589,89099010,11.04976845,89211531,4.020590506,4.021034334,89083997,2.623835,89099010,11.109300,89083997,2.520675
(17#)175,89533657,2.638480,89594503,2.654530,89444355,11.09438950,89444355,11.09485652,89466786,4.020512714,4.021030416,89339279,2.623897,89444355,11.154219,89339279,2.520925
(17#)351/2,89819974,2.638140,89849731,2.654527,89594505,10.98867048,89594505,10.98278169,89722041,4.020584267,4.021026529,89594507,2.623959,89594505,11.042498,89594507,2.521173
(17#)176,90020452,2.637408,90105013,2.654525,89849760,10.97864071,89849760,10.98277221,89977296,4.020701634,4.021022989,89849761,2.624020,89849760,11.042365,89849761,2.521420
(17#)353/2,90240302,2.637067,90360241,2.654523,90135045,11.18989639,90135045,11.18614614,90232552,4.020663017,4.021020038,90105023,2.624081,90135045,11.245176,90105023,2.521666
(17#)177,90408334,2.637155,90615509,2.654521,90360270,11.17500051,90360270,11.17543325,90487807,4.020498042,4.021018077,90360271,2.624142,90360270,11.234781,90360271,2.521910
(17#)355/2,90811001,2.636897,90870761,2.654518,90615525,11.14778371,90615525,11.14191418,90743062,4.020261284,4.021013289,90615571,2.624202,90615525,11.201140,90615571,2.522153
(17#)178,90875329,2.638249,91126003,2.654516,91005915,11.29851067,91005915,11.30575115,90998318,4.020307213,4.021011241,90870799,2.624262,91005915,11.364387,90870799,2.522395
(17#)357/2,91148602,2.639899,91381271,2.654514,91126035,10.99661404,91126035,10.98272531,91253573,4.020369322,4.021005460,91126039,2.624321,91126035,11.041710,91126039,2.522636
(17#)179,91405261,2.638676,91636541,2.654512,91381290,11.04862374,91381290,11.04476525,91508828,4.020266765,4.021003331,91381309,2.624381,91381290,11.103630,91381309,2.522876
(17#)359/2,91757573,2.638221,91891799,2.654509,91861770,11.42392237,91861770,11.42108362,91764083,4.020407555,4.020999268,91636547,2.624440,91861770,11.479321,91636547,2.523114
(17#)180,92067589,2.638822,92147051,2.654507,91891800,10.97472066,91891800,10.98269751,92019338,4.020192153,4.020995222,91891829,2.624499,91891800,11.041325,91891829,2.523351
(19#)19/2,92385088,2.637805,92402281,2.654505,92147055,11.62327604,92147055,11.62872880,92274594,4.020109793,4.020993425,92147059,2.624557,92147055,11.687258,92147059,2.523587
(17#)181,92519813,2.637801,92657519,2.654503,92402310,11.03714443,92402310,11.04403487,92529849,4.020145933,4.020990435,92402341,2.624615,92402310,11.102427,92402341,2.523822
(17#)363/2,92901394,2.637219,92912789,2.654501,92657565,10.97512651,92657565,10.98266997,92785104,4.020186362,4.020987107,92657567,2.624673,92657565,11.040946,92657567,2.524055
(17#)182,92977351,2.636052,93168073,2.654498,92912820,10.96911164,92912820,10.98266085,93040359,4.020235994,4.020982417,92912851,2.624731,92912820,11.040820,92912851,2.524287
(17#)365/2,93168766,2.638208,93423329,2.654496,93168075,11.14227799,93168075,11.13733700,93295615,4.020279398,4.020979953,93168091,2.624788,93168075,11.195381,93168091,2.524518
(17#)183,93595127,2.639289,93678581,2.654494,93573480,11.16968824,93573480,11.18141814,93550870,4.020232485,4.020975330,93423349,2.624845,93573480,11.238876,93423349,2.524748
(17#)367/2,93719959,2.639809,93933809,2.654492,93858765,11.13462094,93858765,11.14413651,93806125,4.020122291,4.020972995,93678593,2.624901,93858765,11.201468,93678593,2.524977
(17#)184,94104617,2.639076,94189091,2.654490,93933840,11.50269681,93933840,11.50560677,94061380,4.019946618,4.020970360,93933883,2.624958,93933840,11.563308,93933883,2.525205
(17#)369/2,94231087,2.638209,94444331,2.654487,94189095,11.26574886,94189095,11.26422119,94316636,4.020020359,4.020966966,94189103,2.625014,94189095,11.321809,94189103,2.525432
(17#)185,94591381,2.639222,94699573,2.654485,94444350,11.30072656,94444350,11.29639546,94571891,4.020015132,4.020963038,94444351,2.625070,94444350,11.353870,94444351,2.525657
(17#)371/2,94942972,2.637647,94954859,2.654483,94699605,11.19300776,94699605,11.19794282,94827146,4.020219220,4.020960841,94699607,2.625125,94699605,11.255305,94699607,2.525881
(17#)186,95018488,2.639047,95210113,2.654481,94954860,11.35307409,94954860,11.36129882,95082401,4.020245267,4.020955641,94954883,2.625181,94954860,11.418550,94954883,2.526105
(17#)373/2,95327212,2.640352,95465369,2.654479,95210115,11.00734042,95210115,11.01218262,95337657,4.020400552,4.020955305,95210117,2.625236,95210115,11.069322,95210117,2.526327
(17#)187,95638024,2.638354,95720551,2.654477,95570475,11.05212902,95570475,11.06953354,95592912,4.020536632,4.020949444,95465389,2.625290,95570475,11.126116,95465389,2.526548
(17#)375/2,95862097,2.640045,95975861,2.654475,95720625,10.97840776,95720625,10.98256231,95848167,4.020557385,4.020946530,95720633,2.625345,95720625,11.039482,95720633,2.526768
(17#)188,96228532,2.639652,96231133,2.654473,95975880,11.22178418,95975880,11.22661026,96103422,4.020706512,4.020942928,95975881,2.625399,95975880,11.283420,95975881,2.526987
(17#)377/2,96281998,2.635636,96486371,2.654470,96231135,11.37881607,96231135,11.38930566,96358677,4.020803904,4.020941250,96231167,2.625453,96231135,11.446007,96231167,2.527205
(17#)189,96590467,2.639794,96741613,2.654468,96711615,11.00440963,96711615,10.99998859,96613933,4.020702649,4.020936734,96486409,2.625506,96711615,11.056086,96486409,2.527421
(17#)379/2,96761953,2.639482,96996877,2.654466,96741645,11.01226928,96741645,11.01165865,96869188,4.020578704,4.020933111,96741647,2.625560,96741645,11.068143,96741647,2.527637
(19#)10,97088941,2.637926,97252153,2.654464,96996900,11.62948276,96996900,11.62854909,97124443,4.020551631,4.020931494,96996937,2.625613,96996900,11.684946,96996937,2.527852
(17#)381/2,97285939,2.639383,97507391,2.654462,97282185,11.27963162,97282185,11.27767775,97379698,4.020693244,4.020928328,97252159,2.625666,97282185,11.333536,97252159,2.528065
(17#)191,97680082,2.638759,97762663,2.654460,97507410,11.03578558,97507410,11.04060974,97634954,4.020772854,4.020925941,97507433,2.625718,97507410,11.096774,97507433,2.528278
(17#)383/2,97795063,2.639579,98017901,2.654458,97762665,11.01377059,97762665,11.01131809,97890209,4.020751836,4.020919654,97762681,2.625771,97762665,11.067377,97762681,2.528490
(17#)192,98047841,2.640364,98273143,2.654456,98138040,11.16023868,98138040,11.16762226,98145464,4.020896165,4.020918509,98017943,2.625823,98138040,11.223127,98017943,2.528700
(17#)385/2,98359288,2.640322,98528401,2.654454,98423325,11.41467455,98423325,11.42084638,98400719,4.020828262,4.020915816,98273179,2.625875,98423325,11.476235,98273179,2.528910
(17#)193,98775877,2.639451,98783677,2.654452,98528430,11.03317969,98528430,11.03996677,98655974,4.020789250,4.020912156,98528449,2.625926,98528430,11.095711,98528449,2.529118
(17#)387/2,98843674,2.640498,99038939,2.654450,98783685,11.24948638,98783685,11.25032327,98911230,4.020692891,4.020908708,98783687,2.625978,98783685,11.305964,98783687,2.529326
(17#)194,99073283,2.639764,99294187,2.654448,99279180,11.30214102,99279180,11.30545495,99166485,4.020636594,4.020905672,99038977,2.626029,99279180,11.360497,99038942,2.529533
(17#)389/2,99515047,2.639813,99549449,2.654446,99294195,11.01374132,99294195,11.01081986,99421740,4.020571997,4.020902778,99294241,2.626080,99294195,11.066254,99294241,2.529738
(17#)195,99768322,2.637211,99804697,2.654443,99549450,10.97339693,99549450,10.98243302,99676995,4.020498794,4.020898971,99549473,2.626130,99549450,11.037765,99549473,2.529943
(17#)391/2,99946831,2.638389,100059937,2.654441,99804705,11.50515425,99804705,11.50539719,99932251,4.020484111,4.020897771,99804709,2.626181,99804705,11.560628,99804709,2.530147
(17#)196,100111906,2.638212,100315157,2.654439,100150050,11.18559358,100150050,11.18579125,100187506,4.020481906,4.020894663,100059983,2.626231,100150050,11.240468,100059983,2.530350
(17#)393/2,100388272,2.639528,100570441,2.654437,100315215,11.06626956,100315215,11.06754276,100442761,4.020450291,4.020890069,100315217,2.626281,100315215,11.122570,100315217,2.530552
(17#)197,100693913,2.639089,100825667,2.654435,100570470,11.05335457,100570470,11.03871946,100698016,4.020308204,4.020888270,100570471,2.626330,100570470,11.093647,100570471,2.530752
(17#)395/2,101034746,2.641022,101080961,2.654433,100825725,11.13068420,100825725,11.12501960,100953271,4.020324579,4.020883850,100825757,2.626380,100825725,11.179847,100825757,2.530952
(17#)198,101260834,2.638852,101336233,2.654431,101276175,11.05720244,101276175,11.05961827,101208527,4.020225920,4.020880800,101081011,2.626429,101276175,11.113874,101081011,2.531152
(17#)397/2,101352367,2.639342,101591467,2.654429,101561460,11.01889259,101561460,11.02692049,101463782,4.020086130,4.020878118,101336243,2.626478,101561460,11.081066,101336243,2.531350
(17#)199,101621434,2.637634,101846741,2.654427,101591490,11.03451102,101591490,11.03811435,101719037,4.019968583,4.020873513,101591527,2.626526,101591490,11.092644,101591527,2.531547
(19#)21/2,101991091,2.639018,102101971,2.654425,101846745,11.63258052,101846745,11.62837913,101974292,4.020149737,4.020874666,101846819,2.626575,101846745,11.682830,101846774,2.531743
(17#)200,102196747,2.638929,102357239,2.654423,102222120,11.08650488,102222120,11.09441075,102229547,4.020194865,4.020869181,102102019,2.626623,102222120,11.148285,102102019,2.531939
(17#)401/2,102382802,2.637417,102612481,2.654421,102357255,11.01209015,102357255,11.00986633,102484803,4.020251181,4.020866578,102357259,2.626671,102357255,11.064103,102357259,2.532133
(17#)201,102817096,2.639161,102867757,2.654419,102612510,11.14228634,102612510,11.15129249,102740058,4.020200351,4.020861257,102612529,2.626719,102612510,11.205433,102612529,2.532327
(17#)403/2,103122529,2.639256,103122997,2.654418,102867765,11.35640505,102867765,11.36102624,102995313,4.020207293,4.020861479,102867781,2.626767,102867765,11.415070,102867781,2.532520
(17#)202,103320814,2.640236,103378271,2.654416,103123020,11.08374330,103123020,11.09324974,103250568,4.020181436,4.020857129,103123039,2.626814,103123020,11.147198,103123039,2.532712
(17#)405/2,103389514,2.639476,103633477,2.654414,103378275,10.97668153,103378275,10.98230914,103505823,4.020173632,4.020855429,103378279,2.626861,103378275,11.036161,103378279,2.532903
(17#)203,103821217,2.637721,103888783,2.654412,103633530,11.38291188,103633530,11.38905296,103761079,4.020096423,4.020849751,103633549,2.626908,103633530,11.442810,103633549,2.533093
(17#)407/2,103945861,2.637746,104144009,2.654410,103888785,11.29804386,103888785,11.29607282,104016334,4.020200964,4.020849089,103888879,2.626955,103888785,11.349735,103888786,2.533282
(17#)204,104239084,2.640232,104399293,2.654408,104144040,10.98346473,104144040,10.98228499,104271589,4.020235300,4.020846066,104144071,2.627002,104144040,11.035853,104144071,2.533471
(17#)409/2,104612386,2.639666,104654549,2.654406,104414310,11.06744987,104414310,11.08629607,104526844,4.020285040,4.020841557,104399299,2.627048,104414310,11.139371,104399299,2.533658
(17#)205,104680729,2.639588,104909803,2.654404,104654550,11.26237154,104654550,11.26386563,104782099,4.020282218,4.020840700,104654551,2.627094,104654550,11.317247,104654551,2.533845
(17#)411/2,104983624,2.639516,105165059,2.654402,104984880,11.42092301,104984880,11.42062614,105037354,4.020304355,4.020838076,104909807,2.627140,104984880,11.473495,104909807,2.534031
(17#)206,105392479,2.636846,105420311,2.654400,105270165,11.16802043,105270165,11.18102357,105292610,4.020272819,4.020832444,105165061,2.627186,105270165,11.233788,105165061,2.534216
(17#)413/2,105589153,2.638582,105675569,2.654398,105555450,11.20169663,105555450,11.21296032,105547865,4.020220355,4.020831930,105420317,2.627231,105555450,11.265623,105420317,2.534400
(17#)207,105751579,2.641308,105930787,2.654396,105675570,11.50343003,105675570,11.50520093,105803120,4.020048841,4.020828281,105675613,2.627276,105675570,11.558213,105675613,2.534584
(17#)415/2,106101026,2.638222,106186037,2.654394,106126020,11.27660610,106126020,11.27738453,106058375,4.020085923,4.020824880,105930857,2.627321,106126020,11.329843,105930857,2.534766
(17#)208,106267321,2.639040,106441273,2.654392,106186080,10.98371965,106186080,10.98222151,106313630,4.020064860,4.020822454,106186153,2.627366,106186080,11.035051,106186082,2.534948
(17#)417/2,106519801,2.639658,106696589,2.654391,106441335,11.06683447,106441335,11.06237582,106568886,4.020043182,4.020818476,106441381,2.627411,106441335,11.115115,106441381,2.535129
(19#)11,106738804,2.639706,106951841,2.654389,106696590,11.61212934,106696590,11.62821797,106824141,4.020138666,4.020818180,106696591,2.627455,106696590,11.680886,106696591,2.535310
(17#)419/2,107167198,2.640604,107207099,2.654387,107056950,11.14974037,107056950,11.15801817,107079396,4.020272422,4.020813174,106951847,2.627500,107056950,11.210131,106951847,2.535489
(17#)210,107225416,2.639657,107462339,2.654385,107267160,11.15114882,107267160,11.14369123,107334651,4.020427360,4.020811016,107207119,2.627544,107267160,11.195749,107207119,2.535668
(17#)421/2,107655619,2.638636,107717609,2.654383,107552445,11.30616141,107552445,11.30518509,107589906,4.020306080,4.020807116,107462359,2.627588,107552445,11.357144,107462359,2.535846
(17#)211,107972233,2.639745,107972863,2.654381,107717610,11.02767190,107717610,11.03472109,107845161,4.020203602,4.020807050,107717639,2.627631,107717610,11.087013,107717639,2.536023
(17#)423/2,108107212,2.638805,108228083,2.654379,107972865,11.22417361,107972865,11.22621523,108100417,4.020108157,4.020801564,107972869,2.627675,107972865,11.278419,107972869,2.536199
(17#)212,108237937,2.639201,108483373,2.654378,108228120,11.19623454,108228120,11.19749584,108355672,4.020163300,4.020799801,108228143,2.627718,108228120,11.249612,108228143,2.536375
(17#)425/2,108679906,2.639922,108738611,2.654376,108693585,10.99227510,108693585,10.98860549,108610927,4.020201869,4.020796629,108483377,2.627761,108693585,11.040172,108483377,2.536550
(17#)213,108743017,2.638278,108993883,2.654374,108738630,11.14161886,108738630,11.14130557,108866182,4.020316879,4.020793618,108738659,2.627804,108738630,11.193247,108738659,2.536724
(17#)427/2,109080151,2.639030,109249139,2.654372,108993885,11.16487579,108993885,11.16827433,109121437,4.020447467,4.020791133,108993887,2.627847,108993885,11.220129,108993887,2.536897
(17#)214,109485668,2.640213,109504363,2.654370,109249140,11.09143199,109249140,11.08672052,109376693,4.020449041,4.020789884,109249141,2.627889,109249140,11.138489,109249141,2.537070
(17#)429/2,109695448,2.639208,109759627,2.654368,109504395,10.98408956,109504395,10.98212122,109631948,4.020425939,4.020784463,109504411,2.627932,109504395,11.033804,109504411,2.537242
