FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
1021020,1036034,(17#)2,1021036,7041.763,1021020,29340.649,1036027,2.659368,1021020,11.00287541,1028500,10809.774794,4.028398088,1021043,2.609901,1021020,11.05236384,1036027,2.335491,1021020,11.32559597,0.049488
1036035,1051049,(13#)69/2,1036039,7130.165,1036035,29178.615,1051027,2.659347,1036035,10.80630875,1043515,10944.469583,4.028329988,1036039,2.609960,1036035,10.85571624,1051027,2.334290,1036035,11.13018615,0.049407
1051050,1066064,(13#)35,1051051,7218.477,1051050,28197.162,1066063,2.659326,1051050,10.31503181,1058530,11079.029749,4.028307915,1051051,2.610015,1051050,10.36436335,1066063,2.333063,1051050,10.64009025,0.049332
1066065,1081079,(13#)71/2,1066067,7306.646,1066065,28954.944,1081079,2.659306,1066065,10.46444377,1073546,11213.269682,4.028261859,1066067,2.610065,1066065,10.51370423,1081079,2.331815,1066065,10.79070674,0.049260
1081080,1096094,(13#)36,1081082,7394.660,1081080,28884.854,1096079,2.659286,1081080,10.31487264,1088561,11347.362429,4.028252526,1081097,2.610112,1081080,10.36406667,1096079,2.330546,1081080,10.64236321,0.049194
1096095,1111109,(13#)73/2,1096097,7482.485,1096095,29639.381,1111091,2.659266,1096095,10.46007390,1103576,11481.177559,4.028231301,1096097,2.610154,1096095,10.50920601,1111091,2.329255,1096095,10.78881447,0.049132
1111110,1126124,(13#)37,1111114,7570.191,1119195,30804.190,1126093,2.659247,1119195,10.67872565,1118592,11614.557116,4.028142897,1111151,2.610191,1119195,10.72777088,1126093,2.327943,1119195,11.00943208,0.049074
1126125,1141139,(13#)75/2,1126154,7657.861,1138830,30622.878,1141139,2.659227,1138830,10.45890051,1133607,11748.010720,4.028162791,1126159,2.610225,1138830,10.50787955,1141139,2.326607,1138830,10.79131761,0.049021
1141140,1156154,(13#)38,1141148,7745.123,1141140,32032.328,1156151,2.659209,1141140,10.92130907,1148622,11881.124582,4.028145397,1141171,2.610256,1141140,10.97028077,1156151,2.325253,1141140,11.25392976,0.048972
1156155,1171169,(13#)77/2,1156157,7832.281,1156155,30593.201,1171133,2.659190,1156155,10.31449679,1163638,12013.948149,4.028107636,1156157,2.610282,1156155,10.36342303,1171162,2.323882,1156155,10.64845264,0.048926
1171170,1186184,(13#)39,1171174,7919.378,1171170,30933.120,1186181,2.659172,1171170,10.31442529,1178653,12146.501121,4.028055735,1171189,2.610306,1171170,10.36330981,1186181,2.322486,1171170,10.64973663,0.048884
1186185,1201199,(13#)79/2,1186204,8006.404,1186185,31678.547,1201183,2.659154,1186185,10.44830720,1193668,12278.947376,4.028042662,1186217,2.610325,1186185,10.49715368,1201183,2.321074,1186185,10.78499378,0.048846
1201200,1216214,(13#)40,1201201,8093.054,1201200,31611.191,1216213,2.659136,1201200,10.31428458,1208684,12411.142990,4.028019228,1201201,2.610342,1201200,10.36309653,1216213,2.319641,1201200,10.65236601,0.048812
1216215,1231229,(13#)81/2,1216216,8179.747,1217370,32342.915,1231229,2.659119,1217370,10.43276504,1223699,12543.142004,4.028002109,1216249,2.610355,1217370,10.48154362,1231229,2.318191,1217370,10.77236997,0.048781
1231230,1246244,(13#)41,1231231,8266.193,1231230,33114.913,1246243,2.659101,1231230,10.57861374,1238714,12674.814221,4.027948884,1231231,2.610365,1231230,10.62736678,1246243,2.316722,1231230,10.91954191,0.048753
1246245,1261259,(13#)83/2,1246247,8352.561,1246245,33026.891,1261259,2.659084,1246245,10.44141593,1253730,12806.452008,4.027951565,1246247,2.610373,1246245,10.49014440,1261259,2.315235,1246245,10.78379536,0.048728
1261260,1276274,(13#)42,1261261,8438.781,1272810,33436.397,1276271,2.659067,1272810,10.38137721,1268745,12937.613980,4.027870243,1261261,2.610377,1272810,10.43006973,1276271,2.313731,1272810,10.72636891,0.048707
1276275,1291289,(17#)5/2,1276279,8524.890,1276275,35516.539,1291271,2.659051,1276275,11.00154720,1283760,13068.956122,4.027908559,1291271,2.610378,1276275,11.05023573,1291271,2.312211,1276275,11.34688369,0.048673
1291290,1306304,(13#)43,1291294,8610.863,1291290,34452.620,1306289,2.659035,1291290,10.56544487,1298775,13199.733222,4.027834650,1306289,2.610374,1291290,10.61411787,1306289,2.310672,1291290,10.91228663,0.048660
1306305,1321319,(13#)87/2,1306306,8696.676,1306305,35225.369,1321319,2.659018,1306305,10.69581686,1313791,13330.716089,4.027883838,1321319,2.610368,1306305,10.74447718,1321319,2.309114,1306305,11.04418122,0.048650
1321320,1336334,(13#)44,1321322,8782.383,1322685,34897.703,1336333,2.659003,1322685,10.48362898,1328806,13461.056567,4.027798012,1336333,2.610359,1322685,10.53227860,1334026,2.307787,1322685,10.83367404,0.048643
1336335,1351349,(13#)89/2,1336337,8867.944,1336335,35033.985,1351327,2.658987,1336335,10.43224742,1343821,13591.439912,4.027783663,1351327,2.610348,1336335,10.48089057,1336337,2.308241,1336335,10.78300915,0.048639
1351350,1366364,(13#)45,1351373,8953.513,1354815,35899.291,1366349,2.658971,1354815,10.56464386,1358836,13721.619037,4.027765157,1366349,2.610335,1354815,10.61328166,1351373,2.311179,1354815,10.91178422,0.048636
1366365,1381379,(13#)91/2,1366367,9038.720,1366365,35302.467,1381349,2.658956,1366365,10.31357855,1373851,13851.529700,4.027723341,1381349,2.610319,1366365,10.36221496,1366367,2.314050,1366365,10.65850062,0.048637
1381380,1396394,(13#)46,1381381,9123.919,1381380,37331.979,1396393,2.658941,1381380,10.80463901,1388867,13981.444577,4.027736562,1396393,2.610301,1381380,10.85327578,1381381,2.316868,1381380,11.14672733,0.048640
1396395,1411409,(13#)93/2,1396396,9209.030,1396395,37207.400,1411387,2.658926,1396395,10.66909708,1403882,14111.011784,4.027702159,1411387,2.610281,1396395,10.71773662,1396411,2.319634,1396395,11.00840730,0.048645
1411410,1426424,(13#)47,1411411,9293.969,1411410,37105.464,1426393,2.658911,1411410,10.54258966,1418897,14240.335491,4.027650532,1426393,2.610259,1411410,10.59123430,1411411,2.322341,1411410,10.87917491,0.048652
1426425,1441439,(13#)95/2,1426427,9378.824,1426425,38784.689,1441439,2.658897,1426425,10.92001320,1433912,14369.759241,4.027677531,1441439,2.610235,1426425,10.96866523,1426427,2.324999,1426425,11.25392587,0.048662
1441440,1456454,(13#)48,1441448,9463.643,1452990,37427.504,1456451,2.658882,1452990,10.37217927,1448928,14498.719601,4.027623925,1456451,2.610209,1452990,10.42084976,1441459,2.327610,1452990,10.70148562,0.048673
1456455,1471469,(13#)97/2,1456456,9548.222,1456455,37683.538,1471447,2.658868,1456455,10.42179375,1463943,14627.704463,4.027625710,1471447,2.610181,1456455,10.47046715,1456501,2.330173,1456455,10.75051072,0.048687
1471470,1486484,(13#)49,1471478,9632.729,1471470,37620.872,1486451,2.658854,1471470,10.31317853,1478958,14756.355463,4.027582997,1486451,2.610151,1471470,10.36186579,1471487,2.332680,1471470,10.63936951,0.048703
1486485,1501499,(13#)99/2,1486493,9717.110,1492260,39420.748,1501499,2.658840,1492260,10.67709497,1493973,14884.951331,4.027571854,1501499,2.610119,1492260,10.72580481,1486493,2.335144,1492260,10.99986475,0.048721
1501500,1516514,(13#)50,1501501,9801.356,1514205,39205.283,1516513,2.658826,1514205,10.48635334,1508988,15013.196452,4.027511705,1516513,2.610085,1514205,10.53509116,1501501,2.337563,1514205,10.80560440,0.048741
1516515,1531529,(13#)101/2,1516531,9885.616,1516515,38997.758,1531499,2.658813,1516515,10.41718872,1524004,15141.515657,4.027516201,1531499,2.610050,1516515,10.46592973,1516531,2.339943,1516515,10.73607473,0.048763
1531530,1546544,(17#)3,1531534,9969.630,1531530,41531.665,1546537,2.658799,1531530,11.00049541,1539019,15269.751748,4.027541388,1546537,2.610013,1531530,11.04925822,1531534,2.342278,1531530,11.31703274,0.048786
1546545,1561559,(13#)103/2,1546547,10053.568,1546545,39652.373,1561559,2.658786,1546545,10.41502046,1554034,15397.427466,4.027461770,1561559,2.609974,1546545,10.46380695,1546547,2.344569,1546545,10.72925078,0.048812
1561560,1576574,(13#)52,1561564,10137.462,1561560,39590.952,1576571,2.658773,1561560,10.31286079,1569049,15525.239131,4.027460202,1576571,2.609934,1561560,10.36167277,1561577,2.346825,1561560,10.62482393,0.048839
1576575,1591589,(13#)105/2,1576579,10221.190,1576575,39917.823,1591589,2.658760,1576575,10.31280992,1584064,15652.750133,4.027421800,1591589,2.609892,1576575,10.36164917,1576579,2.349038,1576575,10.62254533,0.048868
1591590,1606604,(13#)53,1591594,10304.853,1591590,41033.448,1606603,2.658747,1591590,10.51497078,1599079,15780.468836,4.027476522,1606603,2.609848,1591590,10.56383906,1591594,2.351217,1591590,10.82251621,0.048899
1606605,1621619,(13#)107/2,1606622,10388.475,1606605,40956.800,1621619,2.658734,1606605,10.41092631,1614095,15907.405545,4.027371396,1621619,2.609803,1606605,10.45982532,1606622,2.353359,1606605,10.71631916,0.048931
1621620,1636634,(13#)54,1621621,10471.822,1621620,40896.144,1636627,2.658722,1621620,10.31266060,1629110,16034.659483,4.027386040,1636627,2.609756,1621620,10.36159200,1621621,2.355458,1621620,10.61593664,0.048965
1636635,1651649,(13#)109/2,1636637,10555.178,1636635,41606.682,1651621,2.658710,1636635,10.40899143,1644125,16161.669738,4.027377068,1651621,2.609709,1636635,10.45795685,1636637,2.357527,1636635,10.71018616,0.049001
1651650,1666664,(13#)55,1651654,10638.453,1651650,41546.392,1666657,2.658697,1651650,10.31256387,1659140,16288.469635,4.027353016,1666657,2.609659,1651650,10.36156492,1651667,2.359564,1651650,10.61171124,0.049038
1666665,1681679,(13#)111/2,1666694,10721.746,1666665,43067.230,1681679,2.658685,1666665,10.60715947,1674155,16415.107454,4.027325757,1681679,2.609608,1666665,10.65619771,1666694,2.361569,1666665,10.90429321,0.049077
1681680,1696694,(13#)56,1681682,10804.655,1688610,42413.465,1696693,2.658673,1688610,10.32921553,1689170,16541.629200,4.027306165,1696693,2.609556,1688610,10.37831086,1681682,2.363534,1688610,10.62346423,0.049117
1696695,1711709,(13#)113/2,1696697,10887.606,1708245,43366.121,1711687,2.658661,1708245,10.45667512,1704185,16667.945799,4.027272200,1711687,2.609502,1708245,10.50582424,1696697,2.365470,1708245,10.74839969,0.049159
1711710,1726724,(13#)57,1711714,10970.499,1711710,45362.495,1726693,2.658649,1711710,10.91898631,1719201,16794.362217,4.027296790,1726693,2.609447,1711710,10.96814517,1711714,2.367379,1711710,11.21027070,0.049202
1726725,1741739,(13#)115/2,1726726,11053.259,1726725,45220.898,1741723,2.658637,1726725,10.80339350,1734216,16920.357913,4.027254405,1741723,2.609391,1726725,10.85259550,1726729,2.369253,1726725,11.09278975,0.049246
1741740,1756754,(13#)58,1741741,11135.931,1741740,45098.808,1756747,2.658626,1741740,10.69422112,1749231,17046.336177,4.027241610,1756747,2.609333,1741740,10.74346766,1741741,2.371100,1741740,10.98175842,0.049292
1756755,1771769,(13#)117/2,1756774,11218.636,1763580,44680.893,1771751,2.658614,1763580,10.48206782,1764246,17172.088425,4.027208466,1771751,2.609275,1763580,10.53138163,1756787,2.372922,1763580,10.76695258,0.049340
1771770,1786784,(13#)59,1771778,11301.078,1771770,44906.745,1786781,2.658603,1771770,10.49311119,1779261,17297.849155,4.027209637,1786781,2.609215,1771770,10.54245096,1771787,2.374711,1771770,10.77701652,0.049388
1786785,1801799,(17#)7/2,1786787,11383.446,1786785,47417.724,1801781,2.658592,1786785,10.99962821,1794276,17423.524039,4.027222098,1801781,2.609154,1786785,11.04901661,1786787,2.376472,1786785,11.28175915,0.049438
1801800,1816814,(13#)60,1801804,11465.808,1806420,45966.416,1816813,2.658581,1806420,10.56307655,1809291,17548.531943,4.027112331,1816813,2.609091,1806420,10.61253051,1801817,2.378211,1806420,10.84292712,0.049490
1816815,1831829,(13#)121/2,1816831,11548.086,1826055,45814.345,1831811,2.658570,1826055,10.43056730,1824307,17674.125715,4.027167955,1831811,2.609028,1826055,10.48008901,1816831,2.379921,1826055,10.70818220,0.049542
1831830,1846844,(13#)61,1831831,11630.155,1831830,46186.809,1846843,2.658559,1831830,10.48680193,1839322,17799.235562,4.027142842,1846843,2.608963,1831830,10.53634398,1831831,2.381604,1831830,10.76376736,0.049596
1846845,1861859,(13#)123/2,1846847,11712.225,1846845,46910.042,1861859,2.658548,1846845,10.57638925,1854337,17924.336818,4.027145377,1861859,2.608897,1846845,10.62598502,1846847,2.383264,1846845,10.85168373,0.049651
1861860,1876874,(13#)62,1861861,11794.200,1865325,47759.187,1876859,2.658537,1865325,10.67587830,1869352,18049.057613,4.027091835,1876859,2.608830,1865325,10.72554187,1861861,2.384900,1865325,10.94914952,0.049707
1876875,1891889,(13#)125/2,1876876,11876.122,1876875,46376.867,1891889,2.658526,1876875,10.31189578,1884367,18173.871571,4.027088071,1891889,2.608762,1876875,10.36160265,1876894,2.386516,1876875,10.58392078,0.049764
1891890,1906904,(13#)63,1891898,11957.960,1891890,46696.190,1906889,2.658516,1891890,10.31185474,1899382,18298.570998,4.027086908,1906889,2.608693,1891890,10.36161893,1891907,2.388103,1891890,10.58228011,0.049823
1906905,1921919,(13#)127/2,1906909,12039.656,1906905,47391.260,1921919,2.658505,1906905,10.39430840,1914397,18422.878049,4.027027499,1921919,2.608623,1906905,10.44413107,1906909,2.389668,1906905,10.66315721,0.049882
1921920,1936934,(13#)64,1921921,12121.288,1921920,47333.817,1936889,2.658495,1921920,10.31177327,1929412,18547.442860,4.027051825,1936889,2.608552,1921920,10.36165556,1921921,2.391211,1921920,10.57906756,0.049943
1936935,1951949,(13#)129/2,1936943,12202.893,1936935,48814.375,1951949,2.658485,1936935,10.56323884,1944428,18671.709046,4.027037826,1951949,2.608480,1936935,10.61318187,1936943,2.392734,1936935,10.82900067,0.050005
1951950,1966964,(13#)65,1951951,12284.342,1951950,47970.175,1966963,2.658475,1951950,10.31169356,1959443,18795.702624,4.026991819,1966963,2.608407,1951950,10.36169844,1951951,2.394234,1951950,10.57594405,0.050068
1966965,1981979,(13#)131/2,1966967,12365.755,1966965,48662.185,1981963,2.658465,1966965,10.39158946,1974458,18919.905739,4.027016699,1981963,2.608333,1966965,10.44165725,1966967,2.395715,1966965,10.65434971,0.050132
1981980,1996994,(13#)66,1981997,12447.164,1981980,48605.286,1996979,2.658455,1981980,10.31161495,1989473,19043.579136,4.026954577,1996979,2.608258,1981980,10.36174674,1981997,2.397176,1981980,10.57290517,0.050197
1996995,2012009,(13#)133/2,1997003,12528.366,1996995,51800.143,2012009,2.658445,1996995,10.91813952,2004488,19167.487709,4.026967657,2012009,2.608182,1996995,10.96833636,1997003,2.398615,1996995,11.17797997,0.050263
2012010,2027024,(13#)67,2012011,12609.501,2018940,50215.289,2027023,2.658435,2018940,10.48482309,2019503,19291.116840,4.026946708,2027023,2.608105,2018940,10.53511686,2012011,2.400035,2018940,10.74257946,0.050330
2027025,2042039,(13#)135/2,2027033,12690.635,2040885,50049.744,2042039,2.658425,2040885,10.35329657,2034518,19414.655868,4.026931535,2042039,2.608027,2040885,10.40368943,2027033,2.401437,2040885,10.60900967,0.050398
2042040,2057054,(17#)4,2042059,12771.714,2042040,53196.650,2057053,2.658415,2042040,10.99889284,2049533,19538.225622,4.026946601,2057053,2.607948,2042040,11.04929097,2042059,2.402820,2042040,11.25449938,0.050467
2057055,2072069,(13#)137/2,2057087,12852.729,2057055,50559.494,2072053,2.658406,2057055,10.38780553,2064548,19661.261959,4.026875770,2072053,2.607869,2057055,10.43827276,2057087,2.404186,2057055,10.64203823,0.050537
2072070,2087084,(13#)69,2072078,12933.482,2072070,52908.286,2087081,2.658396,2072070,10.80240611,2079563,19784.676000,4.026905839,2087081,2.607788,2072070,10.85294341,2072087,2.405531,2072070,11.05528277,0.050608
2087085,2102099,(13#)139/2,2087086,13014.240,2087085,51189.594,2102099,2.658387,2087085,10.38661618,2094579,19907.663718,4.026871994,2102099,2.607707,2087085,10.43722451,2087086,2.406859,2087085,10.63815467,0.050680
2102100,2117114,(13#)70,2102102,13094.967,2102100,51133.706,2117099,2.658378,2102100,10.31131420,2109594,20030.731614,4.026877118,2117099,2.607624,2102100,10.36199452,2102117,2.408171,2102100,10.56153163,0.050753
2117115,2132129,(13#)141/2,2117119,13175.615,2117115,52591.723,2132129,2.658368,2117115,10.54041751,2124609,20153.564507,4.026857293,2132129,2.607541,2117115,10.59117075,2117119,2.409464,2117115,10.78933102,0.050827
2132130,2147144,(13#)71,2132134,13256.204,2132130,52513.096,2147137,2.658359,2132130,10.46068053,2139624,20276.181675,4.026816755,2147137,2.607457,2132130,10.51150761,2132147,2.410744,2132130,10.70830656,0.050902
2147145,2162159,(13#)143/2,2147146,13336.694,2147145,52077.064,2162137,2.658350,2147145,10.31120661,2154639,20398.951183,4.026828260,2162137,2.607373,2147145,10.36210844,2147161,2.412005,2147145,10.55756164,0.050977
2162160,2177174,(13#)72,2162164,13417.157,2162160,52390.988,2177167,2.658341,2162160,10.31117114,2169654,20521.406641,4.026799148,2177167,2.607287,2162160,10.36214863,2162177,2.413252,2162160,10.55627096,0.051054
2177175,2192189,(13#)145/2,2177206,13497.652,2177175,54656.611,2192161,2.658332,2177175,10.69303001,2184669,20643.827187,4.026784498,2192161,2.607201,2177175,10.74408403,2177206,2.414484,2177175,10.93689047,0.051131
2192190,2207204,(13#)73,2192194,13577.802,2204475,54151.573,2207203,2.658323,2204475,10.48090249,2199684,20766.280591,4.026796901,2207203,2.607113,2204475,10.53209791,2192207,2.415697,2204475,10.72254856,0.051210
2207205,2222219,(13#)147/2,2207206,13658.011,2207205,53331.021,2222219,2.658314,2207205,10.31106693,2214699,20888.231033,4.026732570,2222219,2.607025,2207205,10.36227665,2207213,2.416896,2207205,10.55249430,0.051289
2222220,2237234,(13#)74,2222228,13738.216,2222220,55176.537,2237219,2.658306,2222220,10.60563349,2229714,21010.686292,4.026785711,2237219,2.606937,2222220,10.65692235,2222239,2.418083,2222220,10.84586653,0.051369
2237235,2252249,(13#)149/2,2237252,13818.352,2238390,55885.622,2252233,2.658297,2238390,10.67491363,2244729,21132.453693,4.026726851,2252233,2.606847,2238390,10.72628865,2237267,2.419255,2238390,10.91387679,0.051450
