START,n_0,C_min,Npred_0,CpredBound,Lambda_min,Jitter,JitterRatio
17PR166,84806881,2.637017,84999913,2.592752,1.692849e-02,111.120992,5.078539e+01
17PR333/2,85253866,2.638908,85255169,2.592749,1.764649e-02,111.120992,5.309997e+01
17PR167,85368512,2.638315,85510423,2.592747,1.742252e-02,111.120992,5.255984e+01
17PR335/2,85668334,2.637413,85765679,2.592744,1.708174e-02,111.120992,5.165984e+01
17PR168,85894337,2.638894,86020871,2.592741,1.764427e-02,111.120992,5.351750e+01
17PR337/2,86057368,2.638057,86276167,2.592738,1.732820e-02,111.120992,5.268929e+01
17PR169,86277679,2.638048,86531429,2.592735,1.732595e-02,111.120992,5.282110e+01
17PR339/2,86635817,2.639347,86786681,2.592731,1.781978e-02,111.120992,5.448273e+01
17PR170,86986723,2.638438,87041951,2.592727,1.747686e-02,111.120992,5.356493e+01
17PR341/2,87237119,2.638759,87297169,2.592722,1.760044e-02,111.120992,5.408780e+01
19PR9,87336859,2.639474,87552457,2.592718,1.787291e-02,111.252275,5.501059e+01
17PR343/2,87739513,2.640518,87807719,2.592713,1.827029e-02,111.252275,5.639081e+01
17PR172,87907256,2.639516,88062899,2.592708,1.789268e-02,111.252275,5.535765e+01
17PR345/2,88317857,2.637953,88318211,2.592703,1.730228e-02,111.252275,5.365324e+01
17PR173,88332746,2.639604,88573477,2.592691,1.793257e-02,112.236990,5.527896e+01
17PR347/2,88779079,2.639884,88828721,2.592686,1.804057e-02,112.236990,5.575752e+01
17PR174,88877512,2.639661,89083993,2.592681,1.795802e-02,112.236990,5.564203e+01
17PR349/2,89108666,2.637577,89339221,2.592675,1.717053e-02,112.236990,5.331659e+01
17PR175,89533657,2.638480,89594503,2.592670,1.751476e-02,112.236990,5.453318e+01
17PR351/2,89819974,2.638140,89849731,2.592664,1.738820e-02,112.236990,5.427293e+01
17PR176,90020452,2.637408,90105013,2.592658,1.711301e-02,112.236990,5.354164e+01
17PR353/2,90240302,2.637067,90360241,2.592652,1.698602e-02,112.236990,5.327489e+01
17PR177,90408334,2.637155,90615509,2.592646,1.702171e-02,112.236990,5.352198e+01
17PR355/2,90811001,2.636897,90870761,2.592638,1.692696e-02,112.368558,5.329242e+01
17PR178,90875329,2.638249,91126003,2.592632,1.744186e-02,112.368558,5.506501e+01
17PR357/2,91148602,2.639899,91381271,2.592625,1.806978e-02,112.368558,5.720760e+01
17PR179,91405261,2.638676,91636541,2.592618,1.760910e-02,112.368558,5.587477e+01
17PR359/2,91757573,2.638221,91891799,2.592611,1.743935e-02,112.368558,5.546858e+01
17PR180,92067589,2.638822,92147051,2.592604,1.766983e-02,112.368558,5.634708e+01
19PR19/2,92385088,2.637805,92402281,2.592589,1.729014e-02,113.372397,5.477219e+01
17PR181,92519813,2.637801,92657519,2.592581,1.729171e-02,113.372397,5.491183e+01
17PR363/2,92901394,2.637219,92912789,2.592573,1.707413e-02,113.372397,5.434786e+01
17PR182,92977351,2.636052,93168073,2.592565,1.663461e-02,113.372397,5.306658e+01
17PR365/2,93168766,2.638208,93423329,2.592557,1.745525e-02,113.372397,5.584325e+01
17PR183,93595127,2.639289,93678581,2.592549,1.786800e-02,113.372397,5.731455e+01
17PR367/2,93719959,2.639809,93933809,2.592540,1.806848e-02,113.372397,5.810393e+01
17PR184,94104617,2.639076,94189091,2.592531,1.779424e-02,113.504251,5.728588e+01
17PR369/2,94231087,2.638209,94444331,2.592522,1.746913e-02,113.504251,5.636565e+01
17PR185,94591381,2.639222,94699573,2.592513,1.785650e-02,113.504251,5.776528e+01
17PR371/2,94942972,2.637647,94954859,2.592504,1.726303e-02,113.504251,5.596269e+01
17PR186,95018488,2.639047,95210113,2.592495,1.779713e-02,113.504251,5.784762e+01
17PR373/2,95327212,2.640352,95465369,2.592486,1.829498e-02,113.504251,5.962254e+01
17PR187,95638024,2.638354,95720551,2.592477,1.754145e-02,113.504251,5.728112e+01
17PR375/2,95862097,2.640045,95975861,2.592467,1.818603e-02,113.504251,5.954614e+01
17PR188,96228532,2.639652,96231133,2.592451,1.804333e-02,114.527586,5.868522e+01
17PR377/2,96281998,2.635636,96486371,2.592441,1.652462e-02,114.527586,5.383147e+01
17PR189,96590467,2.639794,96741613,2.592431,1.810484e-02,114.527586,5.916495e+01
17PR379/2,96761953,2.639482,96996877,2.592420,1.799088e-02,114.527586,5.892718e+01
19PR10,97088941,2.637926,97252153,2.592410,1.740506e-02,114.527586,5.712506e+01
17PR381/2,97285939,2.639383,97507391,2.592399,1.796148e-02,114.527586,5.910539e+01
17PR191,97680082,2.638759,97762663,2.592387,1.772966e-02,114.659726,5.840422e+01
17PR383/2,97795063,2.639579,98017901,2.592376,1.804461e-02,114.659726,5.958916e+01
17PR192,98047841,2.640364,98273143,2.592365,1.834620e-02,114.659726,6.073465e+01
17PR385/2,98359288,2.640322,98528401,2.592356,1.833376e-02,114.659726,6.083339e+01
17PR193,98775877,2.639451,98783677,2.592345,1.800807e-02,114.659726,5.988064e+01
17PR387/2,98843674,2.640498,99038939,2.592333,1.840929e-02,114.659726,6.136783e+01
17PR194,99073283,2.639764,99294187,2.592322,1.813552e-02,114.659726,6.058549e+01
17PR389/2,99515047,2.639813,99549449,2.592310,1.815871e-02,114.659726,6.080238e+01
17PR195,99768322,2.637211,99804697,2.592298,1.717718e-02,114.659726,5.761864e+01
17PR391/2,99946831,2.638389,100059937,2.592279,1.763109e-02,115.702935,5.875453e+01
17PR196,100111906,2.638212,100315157,2.592267,1.756863e-02,115.702935,5.867738e+01
17PR393/2,100388272,2.639528,100570441,2.592255,1.807196e-02,115.702935,6.051034e+01
17PR197,100693913,2.639089,100825667,2.592244,1.790987e-02,115.702935,6.009813e+01
17PR395/2,101034746,2.641022,101080961,2.592231,1.864707e-02,115.702935,6.273596e+01
17PR198,101260834,2.638852,101336233,2.592218,1.783009e-02,115.835363,6.002874e+01
17PR397/2,101352367,2.639342,101591467,2.592204,1.802116e-02,115.835363,6.081373e+01
17PR199,101621434,2.637634,101846741,2.592191,1.737884e-02,115.835363,5.875830e+01
19PR21/2,101991091,2.639018,102101971,2.592178,1.790843e-02,115.835363,6.069993e+01
17PR200,102196747,2.638929,102357239,2.592167,1.787895e-02,115.835363,6.073391e+01
17PR401/2,102382802,2.637417,102612481,2.592153,1.731122e-02,115.835363,5.891901e+01
17PR201,102817096,2.639161,102867757,2.592140,1.797727e-02,115.835363,6.134179e+01
17PR403/2,103122529,2.639256,103122997,2.592126,1.801867e-02,115.835363,6.161999e+01
17PR202,103320814,2.640236,103378271,2.592112,1.839532e-02,115.835363,6.305844e+01
17PR405/2,103389514,2.639476,103633477,2.592099,1.811244e-02,115.835363,6.221625e+01
17PR203,103821217,2.637721,103888783,2.592085,1.745272e-02,115.835363,6.006157e+01
17PR407/2,103945861,2.637746,104144009,2.592065,1.746991e-02,116.898832,5.970433e+01
17PR204,104239084,2.640232,104399293,2.592051,1.841734e-02,116.898832,6.310942e+01
17PR409/2,104612386,2.639666,104654549,2.592035,1.820911e-02,116.898832,6.252500e+01
17PR205,104680729,2.639588,104909803,2.592020,1.818535e-02,117.031547,6.250713e+01
17PR411/2,104983624,2.639516,105165059,2.592007,1.816309e-02,117.031547,6.256503e+01
17PR206,105392479,2.636846,105420311,2.591994,1.715604e-02,117.031547,5.919382e+01
17PR413/2,105589153,2.638582,105675569,2.591978,1.782036e-02,117.031547,6.163883e+01
17PR207,105751579,2.641308,105930787,2.591962,1.885913e-02,117.031547,6.540596e+01
17PR415/2,106101026,2.638222,106186037,2.591948,1.769549e-02,117.031547,6.146594e+01
17PR208,106267321,2.639040,106441273,2.591934,1.801090e-02,117.031547,6.270520e+01
17PR417/2,106519801,2.639658,106696589,2.591919,1.825084e-02,117.031547,6.368373e+01
19PR11,106738804,2.639706,106951841,2.591903,1.827519e-02,117.031547,6.390514e+01
17PR419/2,107167198,2.640604,107207099,2.591886,1.862188e-02,117.031547,6.526696e+01
17PR210,107225416,2.639657,107462339,2.591872,1.826859e-02,117.031547,6.415294e+01
17PR421/2,107655619,2.638636,107717609,2.591857,1.788751e-02,117.031547,6.293539e+01
17PR211,107972233,2.639745,107972863,2.591841,1.831389e-02,117.031547,6.458513e+01
17PR423/2,108107212,2.638805,108228083,2.591824,1.796429e-02,117.031547,6.347424e+01
17PR212,108237937,2.639201,108483373,2.591802,1.812283e-02,118.115671,6.358467e+01
17PR425/2,108679906,2.639922,108738611,2.591786,1.840216e-02,118.248674,6.463605e+01
17PR213,108743017,2.638278,108993883,2.591770,1.778539e-02,118.248674,6.258075e+01
17PR427/2,109080151,2.639030,109249139,2.591752,1.807733e-02,118.248674,6.374972e+01
17PR214,109485668,2.640213,109504363,2.591737,1.853129e-02,118.248674,6.550129e+01
17PR429/2,109695448,2.639208,109759627,2.591721,1.815674e-02,118.248674,6.429834e+01
17PR215,109966684,2.640010,110014873,2.591704,1.846713e-02,118.248674,6.554294e+01
17PR431/2,110067109,2.640378,110270117,2.591688,1.861269e-02,118.248674,6.620067e+01
17PR216,110442529,2.636421,110525407,2.591671,1.711947e-02,118.248674,6.096934e+01
17PR433/2,110725558,2.639394,110780641,2.591655,1.825268e-02,118.248674,6.517564e+01
17PR217,110996521,2.639285,111035923,2.591637,1.821832e-02,118.248674,6.518511e+01
17PR435/2,111052807,2.640713,111291161,2.591619,1.876618e-02,118.248674,6.730102e+01
17PR218,111443336,2.639024,111546433,2.591603,1.813255e-02,118.248674,6.514057e+01
