START,n_1,C_max,Npred_1,Cpred_max,Lambda_max
17PR199/2,50795745,10.916988,50795745,10.980856,-5.833318e-03
17PR100,51111060,11.047351,51111060,11.036881,9.481254e-04
17PR201/2,51306255,11.153944,51482970,11.109018,4.035936e-03
17PR101,51561510,11.081451,51561510,11.035755,4.132163e-03
17PR203/2,51816765,11.220067,51816765,11.330042,-9.753889e-03
17PR102,52207155,11.075119,52207155,11.028878,4.183948e-03
17PR205/2,52492440,11.342991,52492440,11.361495,-1.630016e-03
17PR103,52777725,11.229520,52777725,11.154923,6.665124e-03
17PR207/2,52837785,11.451065,52837785,11.445654,4.725978e-04
17PR104,53093040,11.041394,53093040,10.925397,1.056122e-02
19PR11/2,53348295,11.558828,53348295,11.568068,-7.990273e-04
17PR105,53633580,11.074860,53633580,11.086065,-1.011249e-03
17PR211/2,53858805,10.942611,54094425,10.996805,-4.940332e-03
17PR106,54114060,11.067773,54114060,11.139621,-6.470621e-03
17PR213/2,54369315,11.046287,54369315,11.083736,-3.384523e-03
17PR107,54624570,11.028720,54624570,11.029449,-6.607983e-05
17PR215/2,54879825,11.246111,54879825,11.191870,4.834727e-03
17PR108,55135080,10.932848,55345290,10.959222,-2.409443e-03
17PR217/2,55390335,11.250289,55390335,11.302135,-4.597808e-03
17PR109,55645590,11.138602,55645590,11.027504,1.002425e-02
17PR219/2,55900845,11.096352,55900845,11.079276,1.540026e-03
17PR110,56156100,11.048645,56156100,10.925397,1.121771e-02
17PR221/2,56636580,10.958901,56636580,11.005437,-4.237417e-03
17PR111,56666610,11.246758,56666610,11.237551,8.189525e-04
17PR223/2,56921865,10.962455,56921865,10.974833,-1.128501e-03
17PR112,57342285,11.055615,57342285,11.011911,3.960998e-03
17PR225/2,57627570,10.919056,57627570,10.954609,-3.250787e-03
17PR113,57912855,11.246944,57912855,11.246732,1.878306e-05
17PR227/2,57942885,10.966495,57942885,10.973954,-6.799405e-04
19PR6,58198140,11.554435,58198140,11.568068,-1.179135e-03
17PR229/2,58483425,11.058436,58483425,11.123142,-5.834260e-03
17PR115,58708650,11.331900,58708650,11.445654,-9.988324e-03
17PR231/2,59053995,11.374348,59053995,11.361495,1.130658e-03
17PR116,59219160,11.276932,59219160,11.330041,-4.698546e-03
17PR233/2,59474415,10.998759,59474415,10.972693,2.372735e-03
17PR117,59729670,10.894468,59729670,10.925397,-2.834917e-03
17PR235/2,60090030,11.186311,59984925,11.168184,1.621806e-03
17PR118,60240180,11.084488,60240180,11.117071,-2.935150e-03
17PR237/2,60495435,10.979746,60495435,11.067285,-7.941201e-03
17PR119,60765705,11.029048,60765705,11.002238,2.433807e-03
17PR239/2,61050990,10.946869,61005945,10.971496,-2.247112e-03
17PR120,61336275,11.080783,61336275,11.109577,-2.595217e-03
17PR241/2,61516455,10.971631,61516455,10.971110,4.750546e-05
17PR121,61906845,11.100477,61906845,11.219031,-1.062343e-02
17PR243/2,62192130,10.959107,62192130,10.946419,1.158472e-03
17PR122,62477415,11.040062,62282220,11.110573,-6.366497e-03
17PR245/2,62537475,10.986443,62537475,10.925397,5.571989e-03
17PR123,62792730,11.223428,62792730,11.205535,1.595528e-03
19PR13/2,63047985,11.598857,63047985,11.568067,2.658059e-03
17PR124,63303240,11.334132,63303240,11.302135,2.827077e-03
17PR249/2,63558495,11.132440,63558495,11.060278,6.503176e-03
17PR125,63888825,11.065745,63888825,11.036881,2.611832e-03
17PR251/2,64234170,11.074685,64234170,11.100311,-2.311212e-03
17PR126,64474410,10.964819,64474410,10.942766,2.013273e-03
17PR253/2,64579515,11.507273,64579515,11.445654,5.369183e-03
17PR127,64834770,11.085013,64834770,11.012800,6.535779e-03
17PR255/2,65330265,10.851642,65090025,10.925397,-6.773645e-03
17PR128,65345280,10.936324,65345280,10.925397,9.996222e-04
17PR257/2,65615550,11.418947,65615550,11.361495,5.043992e-03
17PR129,65855790,11.243320,65855790,11.191870,4.586547e-03
17PR259/2,66111045,11.255567,66186120,11.246732,7.852336e-04
17PR130,66366300,11.073183,66366300,10.925397,1.343614e-02
17PR261/2,66621555,11.339735,66621555,11.330041,8.552092e-04
17PR131,66876810,11.130360,67041975,11.086064,3.987680e-03
17PR263/2,67327260,11.069695,67327260,11.035327,3.109489e-03
17PR132,67492425,11.024032,67492425,10.988186,3.256923e-03
17PR265/2,67642575,11.164055,67642575,11.139620,2.191078e-03
19PR7,67897830,11.489064,67897830,11.568067,-6.852816e-03
17PR267/2,68153085,11.010856,68153085,11.050976,-3.637027e-03
17PR134,68643960,11.123569,68643960,11.109017,1.309117e-03
17PR269/2,68753685,10.945293,68663595,10.966316,-1.918898e-03
17PR135,69017025,11.008449,68918850,10.925397,7.573022e-03
17PR271/2,69414345,11.000494,69390090,10.969719,2.801576e-03
17PR136,69609540,10.945475,69609540,11.028877,-7.590938e-03
17PR273/2,69684615,10.957754,69684615,10.925397,2.957247e-03
17PR137,70105035,11.128116,70105035,11.127719,3.573355e-05
17PR275/2,70195125,10.963644,70195125,10.925397,3.494695e-03
17PR138,70450380,11.425477,70450380,11.445654,-1.764369e-03
17PR277/2,70750680,11.237534,70750680,11.219030,1.647970e-03
17PR139,70960890,11.038156,70960890,11.005144,2.995224e-03
17PR279/2,71216145,11.390190,71216145,11.302134,7.760849e-03
17PR140,71606535,10.943738,71471400,10.925397,1.677428e-03
17PR281/2,71726655,10.936787,71726655,10.964556,-2.535811e-03
17PR141,72177105,11.366113,72177105,11.361494,4.064308e-04
17PR283/2,72237165,10.988114,72237165,10.964277,2.171728e-03
17PR142,72492420,11.130098,72492420,11.083736,4.174179e-03
19PR15/2,72747675,11.583730,72747675,11.568067,1.353074e-03
17PR143,73002930,10.909672,73213140,10.940698,-2.839854e-03
17PR287/2,73258185,11.215071,73258185,11.205535,8.506470e-04
17PR144,73603530,11.051271,73603530,11.109576,-5.262037e-03
17PR289/2,73888815,11.168555,73888815,11.154922,1.221453e-03
17PR145,74023950,11.330384,74023950,11.330041,3.025451e-05
17PR291/2,74459385,11.275942,74459385,11.246732,2.593865e-03
17PR146,74534460,11.143389,74534460,11.079275,5.770113e-03
17PR293/2,74939865,11.054356,74939865,11.100310,-4.148471e-03
17PR147,75044970,10.894759,75044970,10.925396,-2.808184e-03
17PR295/2,75300225,11.130290,75300225,11.117070,1.188472e-03
17PR148,75555480,11.298642,75555480,11.237551,5.421673e-03
17PR297/2,75810735,10.950197,75810735,10.925396,2.267425e-03
17PR149,76065990,11.057138,76065990,10.999719,5.206452e-03
17PR299/2,76321245,11.482813,76321245,11.445653,3.241356e-03
17PR150,76666590,10.996540,76666590,11.036880,-3.661690e-03
17PR301/2,76831755,11.190253,76831755,11.191869,-1.444054e-04
17PR151,77224455,10.982682,77224455,11.109016,-1.143737e-02
17PR303/2,77342265,10.945961,77342265,11.035754,-8.169859e-03
19PR8,77597520,11.659212,77597520,11.568067,7.848192e-03
17PR305/2,77852775,11.194729,77852775,11.110572,7.545870e-03
17PR153,78108030,10.873683,78108030,10.925396,-4.744562e-03
17PR307/2,78363285,10.925260,78363285,10.961217,-3.285762e-03
17PR154,78738660,11.286774,78738660,11.361494,-6.598340e-03
17PR309/2,78873795,11.032930,78873795,11.033568,-5.787688e-05
17PR155,79129050,11.327619,79129050,11.302134,2.252331e-03
17PR311/2,79594515,11.083419,79594515,11.219030,-1.216126e-02
17PR156,79639560,10.984742,79639560,10.925396,5.417191e-03
17PR313/2,80120040,11.157853,80120040,11.127718,2.704382e-03
17PR157,80150070,11.103353,80150070,10.995883,9.726282e-03
17PR315/2,80450370,11.174523,80450370,11.086064,7.947645e-03
17PR158,80660580,11.074965,80660580,11.067284,6.937137e-04
17PR317/2,81020940,11.058869,81020940,11.002237,5.134104e-03
17PR159,81171090,11.089823,81171090,11.139620,-4.480258e-03
17PR319/2,81426345,11.407805,81426345,11.330040,6.840112e-03
17PR160,81876795,11.126148,81876795,11.123141,2.702846e-04
17PR321/2,81936855,11.019815,81936855,11.029448,-8.737436e-04
17PR161,82192110,11.469347,82192110,11.445653,2.068004e-03
19PR17/2,82447365,11.512001,82447365,11.568066,-4.858317e-03
17PR162,82732650,11.270965,82732650,11.246731,2.152437e-03
17PR325/2,83017935,10.923749,83017935,10.959221,-3.241919e-03
17PR163,83303220,10.984994,83303220,10.997810,-1.166009e-03
17PR327/2,83468385,11.040124,83468385,11.027503,1.143911e-03
17PR164,83723640,11.063070,83723640,11.205534,-1.279526e-02
17PR329/2,83978895,11.178245,83978895,11.168183,9.006102e-04
17PR165,84444360,11.044594,84444360,11.154921,-9.939667e-03
17PR331/2,84489405,10.891480,84489405,10.958604,-6.144063e-03
17PR166,84744660,11.136080,84744660,11.060277,6.830221e-03
17PR333/2,84999915,11.281499,84999915,11.237550,3.903254e-03
17PR167,85300215,11.350717,85300215,11.361494,-9.490059e-04
17PR335/2,85645560,11.175320,85645560,11.100310,6.734780e-03
17PR168,85870785,11.154182,85870785,11.109576,4.007092e-03
17PR337/2,86020935,11.055386,86020935,10.958009,8.847077e-03
17PR169,86276190,10.930151,86441355,10.954608,-2.235070e-03
17PR339/2,86551080,10.956534,86531445,11.023823,-6.122690e-03
17PR170,86786700,11.014302,87011925,11.028877,-1.322416e-03
17PR341/2,87041955,11.403309,87041955,11.302134,8.912077e-03
19PR9,87297210,11.582446,87297210,11.568066,1.242284e-03
17PR343/2,87552465,10.904995,87552465,10.925396,-1.869077e-03
17PR172,87807720,11.136693,87807720,11.191869,-4.942184e-03
17PR345/2,88062975,11.539884,88062975,11.445653,8.199187e-03
17PR173,88438350,11.208399,88438350,11.219030,-9.480562e-04
17PR347/2,88573485,10.852487,88573485,10.957064,-9.590062e-03
17PR174,88828740,11.329107,88828740,11.330040,-8.240469e-05
17PR349/2,89099010,11.092941,89099010,10.992014,9.139963e-03
17PR175,89444355,10.973709,89444355,11.036879,-5.740031e-03
17PR351/2,89594505,11.005227,89594505,10.925396,7.280386e-03
17PR176,89849760,10.895194,89849760,10.925396,-2.768155e-03
17PR353/2,90135045,11.095545,90135045,11.127718,-2.895427e-03
17PR177,90360270,11.093725,90360270,11.117069,-2.102061e-03
17PR355/2,90720630,11.026517,90615525,11.083735,-5.175725e-03
17PR178,91005915,11.180890,91005915,11.246731,-5.871441e-03
17PR357/2,91291200,10.897260,91126035,10.925396,-2.578557e-03
17PR179,91381290,11.067014,91381290,10.987121,7.245171e-03
17PR359/2,91861770,11.374735,91861770,11.361494,1.164798e-03
17PR180,91891800,10.974284,91891800,10.925396,4.464793e-03
19PR19/2,92147055,11.556856,92147055,11.568066,-9.695186e-04
17PR181,92520120,10.980014,92402310,10.986431,-5.842884e-04
17PR363/2,92717625,10.916429,92657565,10.925396,-8.211018e-04
17PR182,92912820,10.871878,92912820,10.925396,-4.910537e-03
17PR365/2,93168075,11.061829,93168075,11.079275,-1.575839e-03
17PR183,93573480,11.158749,93573480,11.123140,3.196151e-03
17PR367/2,93858765,11.045336,93858765,11.086063,-3.680478e-03
17PR184,93933840,11.467323,93933840,11.445653,1.891503e-03
17PR369/2,94189095,11.274701,94189095,11.205534,6.153630e-03
17PR185,94444350,11.274055,94444350,11.237550,3.243210e-03
17PR371/2,94699605,11.152589,94699605,11.139619,1.163603e-03
17PR186,94954860,11.303715,94954860,11.302133,1.399107e-04
17PR373/2,95210115,10.987659,95210115,10.954844,2.990990e-03
17PR187,95465370,11.040695,95570475,11.011909,2.610666e-03
17PR375/2,95720625,10.906073,95720625,10.925396,-1.770163e-03
17PR188,95975880,11.143774,95975880,11.168182,-2.187939e-03
17PR377/2,96231135,11.373173,96231135,11.330040,3.799761e-03
17PR189,96666570,10.957738,96711615,10.942765,1.367353e-03
17PR379/2,96741645,10.913477,96741645,10.954375,-3.740525e-03
19PR10,96996900,11.528763,96996900,11.568066,-3.403302e-03
17PR381/2,97282185,11.229319,97282185,11.219029,9.167152e-04
17PR191,97507410,10.975652,97507410,10.983202,-6.876361e-04
17PR383/2,97762665,10.958973,97762665,10.954071,4.473920e-04
17PR192,98138040,11.198091,98138040,11.109575,7.935889e-03
17PR385/2,98423325,11.327742,98423325,11.361493,-2.975068e-03
17PR193,98528430,10.949041,98528430,10.982597,-3.059982e-03
17PR387/2,98783685,11.136777,98783685,11.191869,-4.934666e-03
17PR194,99279180,11.186887,99279180,11.246731,-5.335166e-03
17PR389/2,99294195,10.919637,99294195,10.953627,-3.107820e-03
17PR195,99549450,10.887694,99549450,10.925396,-3.456783e-03
17PR391/2,99804705,11.373666,99804705,11.445652,-6.309292e-03
17PR196,100150050,11.094062,100150050,11.127718,-3.029050e-03
17PR393/2,100315215,11.145342,100315215,11.010089,1.220963e-02
17PR197,100570470,10.934738,100570470,10.981423,-4.260372e-03
17PR395/2,100825725,11.134261,100825725,11.067284,6.033616e-03
17PR198,101276175,11.057030,101276175,11.002237,4.967809e-03
17PR397/2,101561460,11.075176,101561460,10.969718,9.567665e-03
17PR199,101591490,10.918078,101591490,10.980854,-5.733306e-03
19PR21/2,101846745,11.563267,101846745,11.568066,-4.149532e-04
17PR200,102222120,11.044558,102222120,11.036879,6.954738e-04
17PR401/2,102417315,10.959460,102357255,10.952777,6.099359e-04
17PR201,102612510,11.072453,102612510,11.093478,-1.897122e-03
17PR403/2,102867765,11.432936,102867765,11.302133,1.150679e-02
17PR202,103123020,11.026101,103123020,11.035753,-8.749655e-04
17PR405/2,103378275,10.970624,103378275,10.925395,4.131205e-03
17PR203,103633530,11.323503,103633530,11.330040,-5.770656e-04
17PR407/2,103888785,11.250830,103888785,11.237550,1.181130e-03
17PR204,104144040,10.949775,104144040,10.925395,2.228930e-03
17PR409/2,104414310,11.024800,104414310,11.028876,-3.696935e-04
17PR205,104654550,11.235786,104654550,11.205534,2.696112e-03
17PR411/2,104984880,11.390997,104984880,11.361493,2.593437e-03
17PR206,105270165,11.086730,105270165,11.123140,-3.278756e-03
17PR413/2,105555450,11.242536,105555450,11.154920,7.823722e-03
17PR207,105675570,11.425470,105675570,11.445652,-1.764857e-03
17PR415/2,106126020,11.190261,106126020,11.219029,-2.567558e-03
17PR208,106411305,10.919830,106186080,10.925395,-5.095237e-04
17PR417/2,106441335,11.041562,106441335,11.005143,3.303823e-03
19PR11,106696590,11.609953,106696590,11.568066,3.614411e-03
17PR419/2,107056950,11.109986,107056950,11.100309,8.713788e-04
17PR210,107267160,11.126876,107267160,11.086063,3.674676e-03
17PR421/2,107552445,11.325235,107552445,11.246730,6.955923e-03
17PR211,107717610,10.958957,107717610,10.977670,-1.706125e-03
17PR423/2,107972865,11.194221,107972865,11.168182,2.328861e-03
17PR212,108228120,11.207912,108228120,11.139619,6.111942e-03
17PR425/2,108483375,10.967892,108693585,10.931822,3.294152e-03
17PR213,108738630,11.098894,108738630,11.083734,1.366824e-03
17PR427/2,108993885,11.125184,108993885,11.110571,1.314320e-03
17PR214,109249140,11.049016,109249140,11.029447,1.772667e-03
17PR429/2,109504395,10.934309,109504395,10.925395,8.155655e-04
17PR215,109759650,11.257787,109759650,11.191868,5.872597e-03
17PR431/2,110165055,11.143139,110165055,11.127717,1.384927e-03
17PR216,110405295,11.080947,110405295,11.109575,-2.580178e-03
17PR433/2,110690580,10.975725,110690580,10.959220,1.504885e-03
17PR217,110780670,11.309097,110780670,11.302133,6.159754e-04
17PR435/2,111035925,11.377683,111035925,11.330039,4.196256e-03
17PR218,111291180,10.997099,111291180,11.027502,-2.760794e-03
