START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,n_v,Calign_min,n_u,Calign_max,n_a,Cbound_min,n_b,Cbound_max
7PR83/2,8746,2.601277,8819,2.858263,8715,9.09184433,8715,9.25856150,8767,4.243580324,4.329533012,8819,2.569676,8715,9.54705392,8719,1.635156,8715,10.48211154
7PR42,8887,2.606480,8923,2.857792,8820,9.06373314,8820,9.14532207,8872,4.251234076,4.325732829,8923,2.569095,8820,9.43391023,8821,1.644172,8820,10.35950139
7PR85/2,9011,2.596887,9029,2.857710,8925,9.77053575,8925,9.75349747,8977,4.254838190,4.333311566,9029,2.568894,8925,10.04219599,8929,1.653139,8925,10.95849644
7PR43,9109,2.556399,9133,2.857630,9030,9.00860893,9030,9.36659380,9082,4.260845523,4.324784080,9133,2.568676,9030,9.65541109,9034,1.662454,9030,10.56248181
7PR87/2,9157,2.582625,9239,2.857170,9135,9.29678143,9135,9.48205311,9187,4.272465598,4.324972952,9239,2.568063,9135,9.77100905,9137,1.670722,9135,10.66912602
11PR4,9283,2.627969,9343,2.857090,9240,10.20276526,9240,10.15763835,9292,4.291659480,4.330415474,9343,2.567820,9240,10.44674636,9241,1.678820,9240,11.33606914
7PR89/2,9431,2.595367,9439,2.857016,9345,9.29552178,9345,9.24678236,9397,4.271675144,4.328899253,9439,2.567589,9345,9.53605554,9349,1.687453,9345,10.41673874
7PR45,9511,2.614054,9551,2.856564,9450,9.14121869,9450,9.14138319,9502,4.236394027,4.322889189,9551,2.566935,9450,9.43082930,9461,1.695859,9450,10.30292153
7PR91/2,9623,2.590067,9649,2.856490,9555,9.73997705,9555,9.97095074,9607,4.217504258,4.330580864,9649,2.566672,9555,10.26058735,9556,1.704126,9555,11.12433706
7PR46,9689,2.628934,9749,2.856056,9660,9.28516824,9660,9.57494691,9712,4.214826341,4.323326313,9749,2.566035,9660,9.86478611,9661,1.711170,9660,10.72033426
7PR93/2,9829,2.669105,9859,2.855975,9765,9.08374291,9765,9.45352318,9817,4.242290745,4.332652380,9859,2.565723,9765,9.74357674,9767,1.718656,9765,10.59106010
7PR47,9904,2.601232,9973,2.855889,9870,9.40752813,9870,9.34116421,9922,4.218992515,4.317159871,9973,2.565381,9870,9.63144362,9871,1.726208,9870,10.47099496
7PR95/2,10058,2.672481,10079,2.855463,9975,9.39748329,9975,9.67544935,10027,4.239762099,4.330198524,10079,2.564704,9975,9.96596176,9986,1.734770,9975,10.79761730
7PR48,10084,2.530217,10181,2.855388,10080,8.72175051,10080,9.13650209,10132,4.247612021,4.322000307,10181,2.564378,10080,9.42726265,10091,1.741494,10080,10.25124187
7PR97/2,10196,2.660810,10289,2.855308,10185,8.93920202,10185,9.23250551,10237,4.241441523,4.324221577,10289,2.564025,10185,9.52352489,10193,1.748493,10185,10.33994938
7PR49,10321,2.534621,10391,2.854895,10290,9.10191446,10290,9.13602648,10342,4.253143703,4.320800519,10391,2.563341,10290,9.42731155,10301,1.755436,10290,10.23621139
11PR9/2,10427,2.613939,10499,2.854816,10395,10.03079431,10395,10.14974985,10447,4.239195633,4.329381233,10499,2.562965,10395,10.44131449,10399,1.762014,10395,11.24289412
7PR50,10594,2.630831,10601,2.854412,10500,8.84222503,10500,9.13447346,10552,4.237774699,4.322784042,10601,2.562270,10500,9.42632762,10501,1.768656,10500,10.22069871
7PR101/2,10639,2.540009,10709,2.854335,10605,9.20028333,10605,9.22550216,10657,4.240769440,4.320047831,10709,2.561878,10605,9.51765555,10607,1.775113,10605,10.30492673
7PR51,10768,2.678243,10799,2.854270,10710,9.63352385,10710,9.74181468,10762,4.259501272,4.327962624,10799,2.561541,10710,10.03427389,10711,1.781744,10710,10.81446823
7PR103/2,10909,2.618682,10909,2.853870,10815,9.02589057,10815,9.22320670,10867,4.241742235,4.317673754,10909,2.560799,10815,9.51598410,10826,1.789104,10815,10.28928833
7PR52,10936,2.693686,11003,2.853804,10920,9.96866833,10920,9.96159144,10972,4.278062440,4.329121072,11003,2.560436,10920,10.25469613,10924,1.795252,10920,11.02121031
7PR105/2,11041,2.593885,11119,2.853721,11025,8.84136255,11025,9.13129336,11077,4.259307943,4.319341126,11119,2.559974,11025,9.42473174,11027,1.800646,11025,10.18447448
7PR53,11212,2.672506,11213,2.853342,11130,9.15495253,11130,9.31004048,11182,4.287412085,4.327249593,11177,2.559468,11130,9.60382390,11131,1.806843,11130,10.35697011
7PR107/2,11311,2.653797,11329,2.853261,11235,9.25999241,11235,9.21678310,11287,4.246955676,4.316663979,11239,2.560542,11235,9.50963652,11239,1.812780,11235,10.25756218
7PR54,11423,2.679684,11443,2.853182,11340,9.05201073,11340,9.12954552,11392,4.265791785,4.321554214,11351,2.562432,11340,9.42055309,11351,1.819156,11340,10.16427245
7PR109/2,11497,2.681534,11549,2.852803,11445,9.24848628,11445,9.21470025,11497,4.260275450,4.316507112,11447,2.564045,11445,9.50386855,11447,1.824598,11445,10.24339474
11PR5,11602,2.585615,11633,2.852745,11550,10.01116439,11550,10.14235265,11602,4.268969000,4.321338964,11551,2.565438,11550,10.42973346,11551,1.830025,11550,11.16518569
7PR111/2,11749,2.605377,11719,2.852686,11655,9.33004219,11655,9.38875227,11707,4.275083795,4.325066702,11657,2.567141,11655,9.67437352,11657,1.835777,11655,10.40581510
7PR56,11839,2.484349,11863,2.852290,11760,8.99090845,11760,9.12767084,11812,4.256861809,4.317234792,11777,2.569060,11760,9.41153806,11762,1.841681,11760,10.13897977
7PR113/2,11962,2.658242,11969,2.852218,11865,9.16845923,11865,9.20877605,11917,4.263117535,4.317893535,11867,2.570158,11865,9.49093788,11867,1.846679,11865,10.21449180
7PR57,12004,2.516768,12073,2.852148,11970,9.74664896,11970,9.66311702,12022,4.272104234,4.317754943,11971,2.571751,11970,9.94359940,11971,1.852063,11970,10.66332437
7PR115/2,12079,2.696891,12143,2.851810,12075,9.23411225,12075,9.56068984,12127,4.308865882,4.324842316,12097,2.573360,12075,9.83949736,12086,1.858216,12075,10.55540210
7PR58,12266,2.576540,12281,2.851718,12180,9.33304600,12180,9.46286870,12232,4.283485101,4.320294872,12182,2.574854,12180,9.74004714,12182,1.862735,12180,10.45223721
7PR117/2,12379,2.630355,12379,2.851653,12285,9.88400122,12285,9.95427026,12337,4.277541114,4.319694648,12289,2.576201,12285,10.22984377,12289,1.867811,12285,10.93837396
7PR59,12442,2.547527,12491,2.851296,12390,9.06174023,12390,9.28455276,12442,4.252501346,4.315928514,12391,2.577688,12390,9.55852510,12391,1.872845,12390,10.26340231
7PR119/2,12589,2.609922,12589,2.851231,12495,9.49191223,12495,9.73163428,12547,4.269306861,4.326756349,12497,2.578907,12495,10.00404861,12497,1.877651,12495,10.70537244
7PR60,12619,2.647890,12703,2.851156,12600,9.14266847,12600,9.12313851,12652,4.229677635,4.308652810,12601,2.580359,12600,9.39401735,12601,1.882571,12600,10.09183891
11PR11/2,12739,2.628100,12809,2.850811,12705,10.03585898,12705,10.13664148,12757,4.255998830,4.323143732,12721,2.581734,12705,10.40598786,12706,1.887738,12705,11.10031247
7PR61,12823,2.628430,12911,2.850745,12810,9.20698360,12810,9.27643374,12862,4.250312960,4.318331060,12821,2.583105,12810,9.54428842,12821,1.892542,12810,10.23521019
7PR123/2,13003,2.725217,13009,2.850681,12915,9.30224665,12915,9.35555702,12967,4.253868180,4.313317482,12917,2.584385,12915,9.62194103,12917,1.896882,12915,10.30950771
7PR62,13049,2.634104,13121,2.850339,13020,9.17227588,13020,9.43593484,13072,4.247114746,4.322891136,13033,2.585930,13020,9.70085058,13033,1.902126,13020,10.38506609
7PR125/2,13204,2.664716,13229,2.850270,13125,9.04476067,13125,9.12038178,13177,4.257791480,4.316526773,13127,2.586877,13125,9.38386780,13127,1.905986,13125,10.06482121
7PR63,13291,2.609520,13331,2.850205,13230,9.00164504,13230,9.12012198,13282,4.254579222,4.315074043,13241,2.588335,13230,9.38219795,13241,1.910938,13230,10.05993396
7PR127/2,13438,2.668489,13399,2.849898,13335,9.09544949,13335,9.19292384,13387,4.248734722,4.315128601,13337,2.589560,13335,9.45359159,13337,1.915100,13335,10.12811288
7PR64,13522,2.655186,13537,2.849811,13440,8.95742969,13440,9.11886236,13492,4.270003084,4.317973475,13441,2.590589,13440,9.37815840,13441,1.919228,13440,10.04954940
7PR129/2,13597,2.589678,13649,2.849741,13545,9.17295205,13545,9.34111470,13597,4.260533973,4.308261849,13553,2.591962,13545,9.59905748,13553,1.923896,13545,10.26736008
7PR65,13729,2.650184,13751,2.849420,13650,9.76171075,13650,9.94740173,13702,4.265808087,4.324779039,13669,2.593380,13650,10.20399256,13654,1.928292,13650,10.86920835
7PR131/2,13807,2.611516,13859,2.849353,13755,8.95419042,13755,9.18814970,13807,4.251504718,4.312936662,13757,2.594168,13755,9.44342322,13757,1.932016,13755,10.10563233
11PR6,13954,2.536756,13963,2.849288,13860,10.04207317,13860,10.13024485,13912,4.239573987,4.317717190,13873,2.595532,13860,10.38420207,13873,1.936660,13860,11.04340542
7PR133/2,14029,2.591831,14057,2.848978,13965,9.54643409,13965,9.65336408,14017,4.248154561,4.316772263,13967,2.596636,13965,9.90603846,13967,1.940417,13965,10.56231350
7PR67,14164,2.624206,14173,2.848908,14070,9.10925032,14070,9.25625602,14122,4.255497451,4.314090557,14071,2.597574,14070,9.50766416,14071,1.944217,14070,10.16104864
7PR135/2,14258,2.649455,14243,2.848865,14175,8.95066434,14175,9.11585804,14227,4.241294642,4.314603669,14177,2.598787,14175,9.36600055,14177,1.948348,14175,10.01649450
7PR68,14374,2.632459,14369,2.848542,14280,9.48213633,14280,9.72331827,14332,4.240589329,4.316221227,14281,2.599945,14280,9.97222696,14281,1.952295,14280,10.61990403
7PR137/2,14479,2.617117,14489,2.848470,14385,9.01450380,14385,9.18218597,14437,4.260001429,4.314403123,14387,2.600864,14385,9.42987645,14387,1.956022,14385,10.07477218
7PR69,14566,2.643041,14593,2.848408,14490,9.52613815,14490,9.54844718,14542,4.271871798,4.314187611,14503,2.602139,14490,9.79491969,14494,1.960214,14490,10.43703331
7PR139/2,14629,2.672066,14699,2.848344,14595,9.15301382,14595,9.18080381,14647,4.262727388,4.314673473,14621,2.603402,14595,9.42608862,14614,1.964599,14595,10.06549029
7PR70,14767,2.614281,14797,2.848045,14700,8.80893893,14700,9.11403319,14752,4.262341284,4.309709685,14717,2.604171,14700,9.35813032,14702,1.967810,14700,9.99481881
7PR141/2,14821,2.619218,14897,2.847986,14805,9.33906470,14805,9.31562758,14857,4.266495576,4.316109134,14813,2.605186,14805,9.55856634,14813,1.971345,14805,10.19260960
7PR71,14944,2.614567,15013,2.847918,14910,8.97349230,14910,9.24494555,14962,4.245022297,4.307033240,14923,2.606319,14910,9.48674008,14914,1.975072,14910,10.11817031
13PR/2,15901,2.583324,16141,2.846359,15015,11.10393448,15015,11.04572789,15581,4.240657498,4.312923531,15017,2.607287,15015,11.28637791,15017,1.978521,15015,11.91519322
11PR7,16519,2.517418,17321,2.845081,16170,9.91410157,16170,10.11965848,16737,4.257368300,4.310095363,16183,2.617446,16170,10.34867193,16174,2.015386,16170,10.95090175
11PR15/2,18451,2.589383,18461,2.843892,17745,10.02110411,17325,10.11525163,17893,4.261070835,4.308560500,17327,2.626366,17325,10.33398028,17327,2.047681,17325,10.91270381
11PR8,18859,2.606662,19609,2.842759,18480,10.12274702,18480,10.11099352,19048,4.258432075,4.306322899,18481,2.634315,18480,10.32056728,18481,2.076538,18480,10.87836197
11PR17/2,20101,2.565478,20789,2.841669,19635,10.61754442,19635,10.78083111,20204,4.248940182,4.305466267,19661,2.641545,19635,10.98219620,19636,2.102801,19635,11.52122271
11PR9,21304,2.598940,21943,2.840806,20790,10.11238931,20790,10.10318795,21359,4.266106269,4.303626058,20807,2.647807,20790,10.29714542,20798,2.125906,20790,10.81923461
11PR19/2,22447,2.582260,23099,2.839819,21945,10.64772937,21945,10.69369159,22515,4.257995517,4.301913360,21961,2.653489,21945,10.88092612,21946,2.146827,21945,11.38764425
11PR10,23719,2.582388,24251,2.838877,23205,10.44294661,23205,10.57382681,23670,4.244276981,4.300917968,23117,2.658803,23205,10.75438732,23102,2.166188,23205,11.24584743
11PR21/2,24919,2.581163,25409,2.838118,24570,9.81345173,24255,10.09336442,24825,4.252913136,4.299266660,24281,2.663518,24255,10.26883391,24281,2.183972,24255,10.74865810
11PR11,26008,2.621855,26561,2.837250,25935,10.48727753,25935,10.48819939,25981,4.252031543,4.298357428,25411,2.667828,25935,10.65627727,25411,2.199841,25935,11.11921352
11PR23/2,26704,2.558655,27701,2.836553,26565,10.37269228,26565,10.56797593,27136,4.252293793,4.296989525,26573,2.671760,26565,10.73349342,26573,2.214744,26565,11.19058206
11PR12,28384,2.599822,28871,2.835742,28665,9.97572652,27720,10.08510735,28291,4.256829351,4.296002039,27733,2.675372,27720,10.24618867,27733,2.228511,27720,10.69314833
11PR25/2,29177,2.586378,30029,2.835089,28875,9.82122600,28875,10.08228485,29446,4.270416113,4.294185556,28879,2.678791,28875,10.23924661,28879,2.241264,28875,10.67680546
13PR,30169,2.616827,31183,2.834340,30030,11.04883907,30030,10.99631477,30602,4.263970768,4.294375944,30047,2.682017,30030,11.14943530,30034,2.253298,30030,11.57823356
11PR27/2,31981,2.638378,32327,2.833735,31395,10.25180904,31395,10.36499858,31757,4.254733445,4.293035949,31189,2.684821,31395,10.51390011,31189,2.264236,31395,10.93308287
11PR14,32749,2.614675,33493,2.833141,32340,9.79955443,32340,10.07515444,32912,4.247258888,4.291284912,32341,2.687574,32340,10.22131405,32341,2.274643,32340,10.63425157
11PR29/2,34274,2.641644,34649,2.832568,33495,10.36070076,33495,10.44616488,34067,4.250650207,4.291237916,33503,2.690161,33495,10.58916270,33503,2.284469,33495,10.99490425
11PR15,35792,2.587385,35803,2.831909,34650,9.89488212,34650,10.07104031,35222,4.240434245,4.290127843,34651,2.692552,34650,10.21105825,34651,2.293593,34650,10.61002288
11PR31/2,36118,2.617519,36947,2.831374,35805,10.25983667,35805,10.41592426,36377,4.252236197,4.289132536,35809,2.694707,35805,10.55313453,35809,2.302143,35805,10.94571989
11PR16,37594,2.622787,38113,2.830848,36960,9.93792616,36960,10.06680471,37533,4.251157613,4.288472953,36973,2.696842,36960,10.20135858,36962,2.310347,36960,10.58791351
11PR33/2,38593,2.596521,39251,2.830344,38220,9.82288334,38115,10.06497147,38688,4.249529455,4.287066821,38119,2.698816,38115,10.19701058,38119,2.317983,38115,10.57786225
11PR17,39841,2.654850,40423,2.829843,39270,10.65318836,39270,10.73402875,39843,4.247474460,4.287078765,39293,2.700724,39270,10.86368328,39293,2.325380,39270,11.23913249
11PR35/2,41011,2.576329,41579,2.829360,41055,10.22456156,41055,10.11799368,40998,4.257088995,4.286223151,40427,2.702456,41055,10.24419750,40427,2.332141,41055,10.61184002
11PR18,41851,2.621287,42727,2.828891,42315,10.07272304,42315,10.21638345,42153,4.253368085,4.285310730,41593,2.704144,42315,10.34030364,41593,2.338743,42315,10.70278735
11PR37/2,42808,2.637632,43889,2.828431,42735,10.23823232,42735,10.34541001,43308,4.247609600,4.284793772,42737,2.705708,42735,10.46859455,42737,2.344892,42735,10.82941776
11PR19,44236,2.646010,45013,2.827990,43890,10.54205795,43890,10.64794933,44463,4.242145507,4.283610658,43891,2.707203,43890,10.76917754,43891,2.350796,43890,11.12558910
13PR3/2,45328,2.650025,46199,2.827546,45045,10.79301874,45045,10.96890080,45618,4.250292389,4.283561663,45053,2.708633,45045,11.08826104,45053,2.356457,45045,11.44046563
11PR20,46681,2.671875,47353,2.827119,46410,10.44794692,46410,10.52832518,46773,4.256428360,4.282671852,46219,2.709995,46410,10.64558401,46219,2.361872,46410,10.99306286
11PR41/2,47638,2.578883,48497,2.826781,47355,10.19344836,47355,10.30950270,47929,4.261451193,4.282863139,47363,2.711263,47355,10.42536834,47363,2.366939,47355,10.76971833
11PR21,49549,2.625421,49663,2.826369,48510,9.96542595,48510,10.05054522,49084,4.253231484,4.280985267,48523,2.712488,48510,10.16477183,48523,2.371851,48510,10.50544545
11PR43/2,50671,2.638319,50789,2.825975,49665,10.15931680,49665,10.29420876,50239,4.251228481,4.280941343,49667,2.713714,49665,10.40686540,49667,2.376563,49665,10.74402303
11PR22,51826,2.667897,51973,2.825578,51870,10.44464343,51870,10.44392601,51394,4.254833979,4.280141133,50821,2.714820,51870,10.55375589,50821,2.381035,51870,10.88459688
11PR45/2,53069,2.643542,53129,2.825194,51975,9.87945124,51975,10.04630327,52549,4.249550301,4.279637140,51977,2.715879,51975,10.15600328,51977,2.385334,51975,10.48655443
11PR23,54134,2.667073,54277,2.824889,53130,10.47450432,53130,10.52326366,53704,4.248919920,4.279587924,53147,2.716903,53130,10.63157133,53147,2.389501,53130,10.95901900
11PR47/2,55201,2.650804,55439,2.824520,54285,10.21231830,54285,10.26680871,54859,4.246710919,4.278601071,54287,2.717854,54285,10.37377634,54287,2.393393,54285,10.69824209
11PR24,56209,2.650294,56591,2.824159,55440,10.03748777,55965,10.11217151,56014,4.245361386,4.278073685,55441,2.718845,55965,10.21727607,55441,2.397252,55965,10.53760451
11PR49/2,56752,2.599759,57737,2.823807,56595,9.98406229,56595,10.04127498,57169,4.244378454,4.277588190,56597,2.719730,56595,10.14570486,56597,2.400902,56595,10.46453745
11PR25,58789,2.653543,58901,2.823522,58695,10.02899452,58695,10.09703310,58324,4.241643473,4.277129704,57751,2.720576,58695,10.19931161,57751,2.404402,58695,10.51338552
11PR51/2,59734,2.643482,60041,2.823184,58905,10.64639186,58905,10.70828520,59479,4.241841044,4.276290378,58907,2.721453,58905,10.81035511,58907,2.407844,58905,11.12396830
13PR2,61207,2.662977,61211,2.822847,60060,10.86335286,60060,10.95032440,60634,4.244563965,4.276236533,60077,2.722243,60060,11.05127522,60077,2.411133,60060,11.36242053
11PR53/2,62207,2.671100,62351,2.822581,61215,10.19966044,61215,10.23341890,61789,4.250088053,4.275827896,61223,2.722984,61215,10.33328677,61223,2.414239,61215,10.64204825
11PR27,62956,2.621547,63521,2.822256,62790,10.34076428,62790,10.32190423,62944,4.248664532,4.275363851,62383,2.723767,62790,10.42035214,62383,2.417332,62790,10.72599528
11PR55/2,64606,2.658014,64679,2.821938,64155,10.02516474,64155,10.07041614,64099,4.246485334,4.275018760,63527,2.724450,64155,10.16768404,63527,2.420215,64155,10.47074264
11PR28,65449,2.648748,65831,2.821684,64680,9.92014169,64680,10.03339178,65254,4.249983601,4.274129752,64693,2.725120,64680,10.13021809,64693,2.423051,64680,10.43231126
11PR57/2,66721,2.662907,66977,2.821379,65835,10.47241662,65835,10.62264666,66409,4.246683330,4.273771076,65837,2.725809,65835,10.71852190,65837,2.425796,65835,11.01853868
11PR29,67904,2.676026,68141,2.821131,66990,10.30138568,66990,10.40293567,67565,4.245380163,4.273611800,67003,2.726432,66990,10.49788895,67003,2.428446,66990,10.79589722
11PR59/2,68416,2.677734,69263,2.820839,68145,10.14285019,68145,10.20651301,68720,4.252730309,4.273102653,68147,2.727073,68145,10.30057205,68147,2.431011,68145,10.59663656
11PR30,70264,2.648131,70451,2.820596,69615,10.55162139,69615,10.50341842,69875,4.250848780,4.272818223,69313,2.727650,69615,10.59637766,69313,2.433488,69615,10.89005771
11PR61/2,71419,2.655006,71597,2.820309,70455,10.08871931,70455,10.19861648,71030,4.255457151,4.272211726,70457,2.728247,70455,10.29096529,70457,2.435891,70455,10.58332487
11PR31,72064,2.590047,72763,2.820076,71610,10.33695762,71610,10.37338970,72185,4.246238918,4.271981286,71633,2.728788,71610,10.46492018,71633,2.438228,71610,10.75551322
11PR63/2,73624,2.681921,73907,2.819799,73185,9.94320474,72765,10.02679889,73340,4.243970409,4.271366875,72767,2.729342,72765,10.11753415,72767,2.440464,72765,10.40641464
11PR32,74584,2.677169,75041,2.819578,73920,9.93344679,73920,10.02580053,74495,4.245396388,4.271098518,73939,2.729844,73920,10.11576355,73939,2.442649,73920,10.40298527
13PR5/2,76036,2.671692,76213,2.819304,75075,10.74536305,75075,10.93637839,75650,4.251719836,4.270524887,75079,2.730314,75075,11.02558858,75079,2.444709,75075,11.31119680
11PR33,76861,2.681116,77383,2.819084,76230,10.07106646,76230,10.02404463,76805,4.255662561,4.270603404,76231,2.730824,76230,10.11252317,76231,2.446781,76230,10.39656746
11PR67/2,77899,2.690908,78539,2.818821,77805,10.32860248,77805,10.41952055,77960,4.252377982,4.269506279,77417,2.731333,77805,10.50703251,77386,2.448828,77805,10.78901699
11PR34,79214,2.650757,79693,2.818610,78540,10.70727574,78540,10.69049551,79115,4.249769195,4.269878004,78541,2.731749,78540,10.77756832,78541,2.450699,78540,11.05861947
11PR69/2,79784,2.683249,80849,2.818354,79695,10.47948280,79695,10.49881604,80270,4.246603634,4.269859860,79697,2.732213,79695,10.58521325,79697,2.452597,79695,10.86483164
11PR35,81526,2.664230,82003,2.818149,80850,10.00021078,80850,10.02068265,81425,4.245351477,4.268673595,80863,2.732621,80850,10.10642149,80863,2.454410,80850,10.38464744
11PR71/2,83086,2.681835,83137,2.817903,82005,10.09088684,82005,10.16517769,82580,4.243364771,4.268459664,82007,2.733052,82005,10.25027471,82007,2.456182,82005,10.52714699
11PR36,83719,2.649635,84313,2.817700,83265,9.97389967,83160,10.01907155,83735,4.237757415,4.268059649,83177,2.733436,83160,10.10354267,83177,2.457899,83160,10.37909860
11PR73/2,84874,2.671665,85469,2.817502,84315,10.08589905,84630,10.17523832,84890,4.233765408,4.268283192,84317,2.733840,84630,10.25893436,84317,2.459567,84630,10.53286532
11PR37,86134,2.684522,86599,2.817267,85470,10.19744815,85470,10.30387967,86045,4.239555713,4.267938210,85487,2.734245,85470,10.38714372,85487,2.461235,85470,10.66017170
11PR75/2,86974,2.660086,87767,2.817073,86625,10.12996226,86625,10.01682049,87200,4.238156085,4.266812384,86627,2.734582,86625,10.09950296,86627,2.462768,86625,10.37131844
11PR38,88012,2.660779,88919,2.816840,87780,10.51800171,87780,10.60531476,88355,4.236351893,4.267490440,87793,2.734961,87780,10.68742934,87793,2.464339,87780,10.95806446
11PR77/2,89809,2.669063,90089,2.816651,88935,9.84158481,88935,10.01531218,89510,4.236683676,4.265931320,88937,2.735279,88935,10.09687208,88937,2.465795,88935,10.36635782
