START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
17PR106,54302537,2.734057,54369311,2.738470,-1.612784e-03,97.940405,-7.722077e+00
17PR213/2,54578611,2.734547,54624529,2.738438,-1.421893e-03,97.940405,-6.837021e+00
17PR107,54831331,2.735310,54879793,2.738404,-1.130494e-03,98.737336,-5.415069e+00
17PR215/2,54888608,2.735576,55135049,2.738372,-1.021566e-03,98.737336,-4.913716e+00
17PR108,55228417,2.733070,55390327,2.738340,-1.926378e-03,98.737336,-9.299606e+00
17PR217/2,55416299,2.734079,55645571,2.738308,-1.545578e-03,98.737336,-7.493149e+00
17PR109,55677004,2.734137,55900837,2.738275,-1.512313e-03,98.737336,-7.361766e+00
17PR219/2,56114413,2.733555,56156081,2.738242,-1.713149e-03,98.737336,-8.372269e+00
17PR110,56196863,2.733779,56411353,2.738210,-1.619521e-03,99.842514,-7.858956e+00
17PR221/2,56467237,2.734556,56666579,2.738178,-1.323653e-03,99.842514,-6.449891e+00
17PR111,56887297,2.734635,56921863,2.738146,-1.283077e-03,99.842514,-6.277232e+00
17PR223/2,56949331,2.733333,57177101,2.738114,-1.747619e-03,99.842514,-8.581862e+00
17PR112,57220754,2.732847,57432373,2.738083,-1.914118e-03,100.654923,-9.359679e+00
17PR225/2,57524059,2.734789,57687607,2.738051,-1.192069e-03,100.654923,-5.854037e+00
17PR113,57850246,2.734289,57942883,2.738019,-1.363228e-03,100.654923,-6.720218e+00
17PR227/2,58118624,2.734777,58198097,2.737987,-1.173082e-03,100.654923,-5.805969e+00
19PR6,58293619,2.733232,58453393,2.737956,-1.726865e-03,100.654923,-8.577641e+00
17PR229/2,58657868,2.734278,58708621,2.737924,-1.332553e-03,101.781565,-6.572357e+00
17PR115,58938554,2.731497,58963889,2.737893,-2.338836e-03,101.781565,-1.157408e+01
17PR231/2,59035969,2.733992,59219141,2.737861,-1.414146e-03,101.781565,-7.028184e+00
17PR116,59234347,2.732520,59474407,2.737830,-1.941375e-03,101.781565,-9.682738e+00
17PR233/2,59563921,2.734175,59729633,2.737798,-1.324203e-03,101.781565,-6.631686e+00
17PR117,59835442,2.733698,59984921,2.737768,-1.487719e-03,101.781565,-7.478171e+00
17PR235/2,60226472,2.733879,60240179,2.737737,-1.410187e-03,102.609752,-7.058005e+00
17PR118,60309947,2.733104,60495433,2.737705,-1.682019e-03,102.609752,-8.448961e+00
17PR237/2,60513652,2.732485,60750689,2.737674,-1.897203e-03,102.609752,-9.564434e+00
17PR119,60881189,2.733531,61005929,2.737643,-1.503151e-03,103.758450,-7.523355e+00
17PR239/2,61241101,2.734259,61261199,2.737613,-1.225906e-03,103.758450,-6.159318e+00
17PR120,61486441,2.734221,61516447,2.737582,-1.228480e-03,103.758450,-6.195017e+00
17PR241/2,61570162,2.730269,61771691,2.737551,-2.663586e-03,103.758450,-1.347170e+01
17PR121,61848412,2.734341,62026961,2.737520,-1.161945e-03,103.758450,-5.902739e+00
17PR243/2,62256382,2.734836,62282179,2.737490,-9.699715e-04,103.758450,-4.945936e+00
17PR122,62487676,2.732358,62537473,2.737459,-1.865145e-03,103.758450,-9.540728e+00
17PR245/2,62636941,2.733477,62792693,2.737430,-1.445099e-03,104.602720,-7.360465e+00
17PR123,62849071,2.731465,63047981,2.737399,-2.170104e-03,104.602720,-1.108898e+01
19PR13/2,63106412,2.733966,63303217,2.737368,-1.243573e-03,104.733718,-6.372271e+00
17PR124,63426424,2.731496,63558491,2.737337,-2.136106e-03,104.733718,-1.097995e+01
17PR249/2,63768323,2.733854,63813731,2.737308,-1.262620e-03,104.733718,-6.516019e+00
17PR125,64045609,2.734815,64069003,2.737277,-8.998387e-04,104.733718,-4.661105e+00
17PR251/2,64118143,2.733386,64324237,2.737248,-1.411902e-03,104.733718,-7.337493e+00
17PR126,64412794,2.735131,64579511,2.737217,-7.623785e-04,104.733718,-3.977210e+00
17PR253/2,64690258,2.734473,64834751,2.737188,-9.923861e-04,104.733718,-5.194655e+00
17PR127,64881304,2.732921,65090021,2.737157,-1.548790e-03,104.733718,-8.133166e+00
17PR255/2,65186497,2.733684,65345279,2.737128,-1.259045e-03,104.733718,-6.635562e+00
17PR128,65587744,2.733327,65600489,2.737098,-1.378687e-03,104.865001,-7.281683e+00
17PR257/2,65628188,2.734634,65855771,2.737068,-8.896684e-04,105.725668,-4.677839e+00
17PR129,66069502,2.732810,66111043,2.737038,-1.545930e-03,105.725668,-8.153672e+00
17PR259/2,66143689,2.734154,66366281,2.737009,-1.043654e-03,105.725668,-5.524742e+00
17PR130,66456106,2.733720,66621551,2.736979,-1.191438e-03,105.725668,-6.328086e+00
17PR261/2,66763696,2.733928,66876791,2.736950,-1.104759e-03,105.725668,-5.887878e+00
17PR131,67019629,2.733910,67132063,2.736921,-1.100747e-03,105.725668,-5.886349e+00
17PR263/2,67194196,2.734537,67387291,2.736891,-8.604701e-04,105.725668,-4.617500e+00
17PR132,67465324,2.733802,67642571,2.736862,-1.118694e-03,105.725668,-6.022569e+00
17PR265/2,67753702,2.733820,67897807,2.736833,-1.101514e-03,105.725668,-5.949955e+00
19PR7,68066554,2.733285,68153077,2.736803,-1.286268e-03,105.857236,-6.961764e+00
17PR267/2,68220587,2.733578,68408339,2.736774,-1.168481e-03,105.857236,-6.345616e+00
17PR134,68449258,2.734036,68663593,2.736744,-9.899869e-04,106.734618,-5.350189e+00
17PR269/2,68902441,2.733095,68918771,2.736716,-1.323995e-03,106.734618,-7.177636e+00
17PR135,69119936,2.734272,69174101,2.736687,-8.828434e-04,106.734618,-4.802840e+00
17PR271/2,69336326,2.733904,69429337,2.736658,-1.006844e-03,106.734618,-5.494994e+00
17PR136,69668254,2.733273,69684611,2.736630,-1.227444e-03,106.734618,-6.720041e+00
17PR273/2,69848854,2.734405,69939847,2.736600,-8.024120e-04,106.734618,-4.408259e+00
17PR137,70146212,2.734025,70195093,2.736571,-9.307944e-04,106.734618,-5.129770e+00
17PR275/2,70274461,2.733573,70450379,2.736543,-1.085900e-03,106.734618,-6.003410e+00
17PR138,70659958,2.733020,70705627,2.736513,-1.277257e-03,106.866472,-7.074583e+00
17PR277/2,70869622,2.732698,70960871,2.736485,-1.384851e-03,106.866472,-7.694658e+00
17PR139,71074411,2.733513,71216129,2.736457,-1.076423e-03,106.866472,-6.000933e+00
17PR279/2,71245396,2.733268,71471363,2.736428,-1.155457e-03,106.866472,-6.461746e+00
17PR140,71636029,2.733581,71726651,2.736400,-1.030717e-03,107.760894,-5.734763e+00
17PR281/2,71822581,2.734036,71981879,2.736372,-8.540497e-04,107.760894,-4.767221e+00
17PR141,72217246,2.733511,72237163,2.736342,-1.035128e-03,107.760894,-5.795619e+00
17PR283/2,72447197,2.734329,72492419,2.736314,-7.256917e-04,107.760894,-4.076459e+00
17PR142,72670336,2.732180,72747673,2.736286,-1.501701e-03,107.760894,-8.458618e+00
19PR15/2,72786484,2.733687,73002877,2.736258,-9.400461e-04,107.760894,-5.312946e+00
17PR143,73021612,2.733524,73258169,2.736230,-9.894413e-04,107.893034,-5.602444e+00
17PR287/2,73305721,2.734058,73513421,2.736202,-7.838750e-04,107.893034,-4.452647e+00
17PR144,73728163,2.733927,73768691,2.736174,-8.215571e-04,107.893034,-4.680969e+00
17PR289/2,73921411,2.733981,74023903,2.736146,-7.915722e-04,107.893034,-4.524025e+00
17PR145,74234086,2.733442,74279201,2.736117,-9.781411e-04,107.893034,-5.606877e+00
17PR291/2,74481601,2.733220,74534459,2.736089,-1.049127e-03,107.893034,-6.031888e+00
17PR146,74698069,2.733978,74789713,2.736061,-7.616034e-04,107.893034,-4.392714e+00
17PR293/2,74903176,2.733278,75044969,2.736033,-1.007440e-03,108.804827,-5.778659e+00
17PR147,75282451,2.733258,75300223,2.736005,-1.004523e-03,108.804827,-5.779312e+00
17PR295/2,75408247,2.733581,75555479,2.735977,-8.761220e-04,108.804827,-5.056057e+00
17PR148,75792848,2.732842,75810697,2.735950,-1.136631e-03,108.804827,-6.578233e+00
17PR297/2,76035857,2.734373,76065989,2.735922,-5.663314e-04,108.937255,-3.284358e+00
17PR149,76191536,2.733560,76321207,2.735894,-8.534673e-04,108.937255,-4.963572e+00
17PR299/2,76487647,2.734783,76576477,2.735867,-3.962966e-04,108.937255,-2.312135e+00
17PR150,76747984,2.732188,76831739,2.735839,-1.335400e-03,108.937255,-7.810552e+00
17PR301/2,77082872,2.733629,77086979,2.735811,-7.978879e-04,108.937255,-4.681730e+00
17PR151,77258372,2.734235,77342257,2.735784,-5.663600e-04,108.937255,-3.333349e+00
17PR303/2,77402477,2.733294,77597441,2.735756,-9.003392e-04,108.937255,-5.313619e+00
19PR8,77626576,2.731986,77852771,2.735729,-1.369128e-03,108.937255,-8.101993e+00
17PR305/2,77964608,2.733014,78108001,2.735701,-9.826807e-04,109.866755,-5.783821e+00
17PR153,78344677,2.734167,78363281,2.735674,-5.510215e-04,109.866755,-3.253281e+00
17PR307/2,78378082,2.733973,78618521,2.735647,-6.121084e-04,109.866755,-3.624271e+00
17PR154,78822322,2.733133,78873787,2.735619,-9.091654e-04,109.999470,-5.391318e+00
17PR309/2,79019147,2.733636,79129049,2.735592,-7.152747e-04,109.999470,-4.254138e+00
17PR155,79340026,2.733577,79384289,2.735565,-7.269879e-04,109.999470,-4.336147e+00
17PR311/2,79537217,2.733536,79639537,2.735537,-7.317511e-04,109.999470,-4.376990e+00
17PR156,79770694,2.734084,79894807,2.735510,-5.214281e-04,109.999470,-3.128132e+00
17PR313/2,79991476,2.732193,80150047,2.735484,-1.203802e-03,109.999470,-7.239797e+00
17PR157,80368018,2.733973,80405279,2.735457,-5.426525e-04,109.999470,-3.273870e+00
17PR315/2,80598754,2.733856,80660579,2.735430,-5.755779e-04,109.999470,-3.482233e+00
17PR158,80860189,2.732760,80915819,2.735403,-9.666867e-04,109.999470,-5.863699e+00
17PR317/2,81165349,2.733151,81171061,2.735376,-8.137475e-04,109.999470,-4.950192e+00
17PR159,81412351,2.733202,81426337,2.735349,-7.852172e-04,109.999470,-4.790028e+00
17PR319/2,81669668,2.733703,81681563,2.735322,-5.920617e-04,111.080027,-3.586884e+00
17PR160,81835906,2.733855,81936851,2.735295,-5.265901e-04,111.080027,-3.199186e+00
17PR321/2,81948434,2.733195,82192109,2.735268,-7.581655e-04,111.080027,-4.618265e+00
17PR161,82401211,2.732812,82447357,2.735242,-8.887989e-04,111.080027,-5.428561e+00
19PR17/2,82452439,2.733444,82702597,2.735215,-6.476908e-04,111.080027,-3.967273e+00
17PR162,82781344,2.733194,82957873,2.735188,-7.292834e-04,111.080027,-4.479096e+00
17PR325/2,83034106,2.732689,83213071,2.735161,-9.041946e-04,111.080027,-5.568026e+00
17PR163,83257348,2.732086,83468347,2.735135,-1.115375e-03,111.080027,-6.886438e+00
17PR327/2,83574496,2.732369,83723639,2.735108,-1.001925e-03,111.080027,-6.203119e+00
17PR164,83756191,2.733004,83978893,2.735081,-7.596810e-04,111.080027,-4.716629e+00
17PR329/2,83992624,2.734050,84234149,2.735054,-3.671534e-04,111.080027,-2.286138e+00
17PR165,84386002,2.733483,84489347,2.735029,-5.654189e-04,111.213319,-3.525553e+00
17PR331/2,84724982,2.733962,84744659,2.735002,-3.803280e-04,111.213319,-2.378033e+00
17PR166,84769249,2.734224,84999913,2.734976,-2.749945e-04,112.179274,-1.709266e+00
17PR333/2,85059736,2.732673,85255169,2.734949,-8.325375e-04,112.179274,-5.187089e+00
17PR167,85390912,2.733515,85510423,2.734924,-5.153207e-04,112.179274,-3.219723e+00
17PR335/2,85760956,2.734200,85765679,2.734897,-2.548867e-04,112.179274,-1.596956e+00
17PR168,85928617,2.732074,86020871,2.734871,-1.023241e-03,112.179274,-6.425424e+00
17PR337/2,86088649,2.733159,86276167,2.734844,-6.163128e-04,112.179274,-3.881105e+00
17PR169,86484907,2.733049,86531429,2.734818,-6.470531e-04,112.179274,-4.085318e+00
17PR339/2,86647291,2.734024,86786681,2.734791,-2.804995e-04,112.179274,-1.775958e+00
17PR170,86975899,2.734061,87041951,2.734766,-2.578249e-04,112.179274,-1.636675e+00
17PR341/2,87213169,2.732932,87297169,2.734740,-6.613418e-04,112.179274,-4.208276e+00
19PR9,87471289,2.733403,87552457,2.734713,-4.791413e-04,112.312857,-3.053442e+00
17PR343/2,87647344,2.732298,87807719,2.734687,-8.739736e-04,112.312857,-5.582910e+00
17PR172,87999941,2.733673,88062899,2.734662,-3.617189e-04,112.312857,-2.317199e+00
17PR345/2,88210156,2.733941,88318211,2.734636,-2.541795e-04,112.312857,-1.632569e+00
17PR173,88525714,2.733120,88573477,2.734609,-5.446503e-04,113.297572,-3.476216e+00
17PR347/2,88742716,2.733130,88828721,2.734583,-5.314837e-04,113.297572,-3.400876e+00
17PR174,89003938,2.733136,89083993,2.734557,-5.197805e-04,113.297572,-3.334490e+00
17PR349/2,89242276,2.733544,89339221,2.734532,-3.613703e-04,113.297572,-2.324337e+00
17PR175,89562721,2.734347,89594503,2.734506,-5.814748e-05,113.297572,-3.750102e-01
17PR351/2,89714026,2.731853,89849731,2.734480,-9.611563e-04,113.297572,-6.211643e+00
17PR176,90050416,2.732522,90105013,2.734454,-7.067893e-04,113.297572,-4.579849e+00
17PR353/2,90257899,2.734072,90360241,2.734429,-1.305659e-04,113.297572,-8.484115e-01
17PR177,90393631,2.732828,90615509,2.734403,-5.761601e-04,113.431444,-3.747981e+00
17PR355/2,90670306,2.733233,90870761,2.734377,-4.184644e-04,113.431444,-2.729174e+00
17PR178,91058941,2.732665,91126003,2.734351,-6.167899e-04,113.431444,-4.032255e+00
17PR357/2,91198441,2.733097,91381271,2.734325,-4.492062e-04,113.431444,-2.944225e+00
17PR179,91441711,2.734424,91636541,2.734300,4.534879e-05,113.431444,2.980394e-01
17PR359/2,91746388,2.732444,91891799,2.734274,-6.695059e-04,113.431444,-4.409399e+00
17PR180,92031256,2.732172,92147051,2.734249,-7.599122e-04,113.431444,-5.016931e+00
19PR19/2,92256592,2.732774,92402281,2.734223,-5.300899e-04,114.435284,-3.477873e+00
17PR181,92484806,2.733765,92657519,2.734198,-1.583771e-04,114.435284,-1.041839e+00
17PR363/2,92852524,2.733332,92912789,2.734172,-3.072700e-04,114.435284,-2.026080e+00
17PR182,93138181,2.732962,93168073,2.734147,-4.335015e-04,114.435284,-2.865216e+00
17PR365/2,93231871,2.733434,93423329,2.734121,-2.513006e-04,114.435284,-1.665154e+00
17PR183,93574738,2.733545,93678581,2.734095,-2.011837e-04,114.435284,-1.336338e+00
17PR367/2,93852196,2.732684,93933809,2.734071,-5.074308e-04,114.569447,-3.374225e+00
17PR184,94130116,2.733402,94189091,2.734045,-2.352103e-04,114.569447,-1.568046e+00
17PR369/2,94349113,2.732908,94444331,2.734019,-4.064441e-04,114.569447,-2.715872e+00
17PR185,94595896,2.733621,94699573,2.733995,-1.368055e-04,114.569447,-9.164552e-01
17PR371/2,94756148,2.734237,94954859,2.733969,9.802118e-05,114.569447,6.582885e-01
17PR186,95206201,2.733635,95210113,2.733944,-1.130299e-04,114.569447,-7.608148e-01
17PR373/2,95374313,2.733567,95465369,2.733918,-1.283954e-04,114.569447,-8.662909e-01
17PR187,95499571,2.733208,95720551,2.733894,-2.509556e-04,114.569447,-1.697125e+00
17PR375/2,95836621,2.733444,95975861,2.733868,-1.551036e-04,114.569447,-1.051445e+00
17PR188,96140866,2.733761,96231133,2.733843,-2.999486e-05,115.592782,-2.020230e-01
17PR377/2,96328786,2.733309,96486371,2.733818,-1.862038e-04,115.592782,-1.256984e+00
17PR189,96642796,2.732389,96741613,2.733792,-5.133383e-04,115.592782,-3.472901e+00
17PR379/2,96878542,2.732383,96996877,2.733768,-5.067551e-04,115.727237,-3.432413e+00
19PR10,97196524,2.732872,97252153,2.733743,-3.186616e-04,115.727237,-2.163641e+00
17PR381/2,97301494,2.733082,97507391,2.733717,-2.323115e-04,115.727237,-1.581086e+00
17PR191,97680556,2.733600,97762663,2.733692,-3.365469e-05,115.727237,-2.296051e-01
17PR383/2,97832789,2.732673,98017901,2.733668,-3.640461e-04,115.727237,-2.489007e+00
17PR192,98103163,2.733712,98273143,2.733643,2.524072e-05,115.727237,1.730050e-01
17PR385/2,98431271,2.734028,98528401,2.733617,1.503389e-04,115.727237,1.032894e+00
17PR193,98560744,2.733370,98783677,2.733592,-8.121512e-05,115.727237,-5.592017e-01
17PR387/2,98803129,2.732798,99038939,2.733568,-2.817228e-04,115.727237,-1.944040e+00
17PR194,99134753,2.733779,99294187,2.733543,8.633111e-05,115.727237,5.972043e-01
17PR389/2,99348484,2.733232,99549449,2.733518,-1.046326e-04,115.727237,-7.253889e-01
17PR195,99742189,2.733143,99804697,2.733493,-1.280495e-04,115.727237,-8.897424e-01
17PR391/2,100051951,2.732369,100059937,2.733469,-4.025000e-04,116.770446,-2.777668e+00
17PR196,100207867,2.732745,100315157,2.733444,-2.557541e-04,116.905193,-1.767056e+00
17PR393/2,100498081,2.733581,100570441,2.733419,5.926468e-05,116.905193,4.104611e-01
17PR197,100727821,2.733606,100825667,2.733394,7.755625e-05,116.905193,5.383617e-01
17PR395/2,100873471,2.733023,101080961,2.733370,-1.269576e-04,116.905193,-8.831752e-01
17PR198,101285614,2.731715,101336233,2.733345,-5.965168e-04,116.905193,-4.157972e+00
17PR397/2,101343391,2.733218,101591467,2.733320,-3.731795e-05,116.905193,-2.607763e-01
17PR199,101659084,2.732023,101846741,2.733295,-4.654807e-04,116.905193,-3.259318e+00
19PR21/2,101991091,2.733195,102101971,2.733270,-2.744004e-05,116.905193,-1.926060e-01
17PR200,102339709,2.732545,102357239,2.733246,-2.565045e-04,116.905193,-1.804237e+00
17PR401/2,102541906,2.733103,102612481,2.733221,-4.317344e-05,116.905193,-3.043840e-01
17PR201,102663742,2.732459,102867757,2.733197,-2.700499e-04,116.905193,-1.907912e+00
17PR403/2,102952261,2.733725,103122997,2.733172,2.023085e-04,116.905193,1.432804e+00
17PR202,103317118,2.733198,103378271,2.733147,1.865963e-05,116.905193,1.324308e-01
17PR405/2,103423186,2.733003,103633477,2.733123,-4.390678e-05,116.905193,-3.122877e-01
17PR203,103869874,2.733622,103888783,2.733099,1.913396e-04,117.040233,1.362469e+00
17PR407/2,104120131,2.733197,104144009,2.733074,4.500326e-05,118.103702,3.182380e-01
17PR204,104286503,2.733212,104399293,2.733049,5.963857e-05,118.103702,4.226517e-01
17PR409/2,104644451,2.733092,104654549,2.733024,2.488056e-05,118.103702,1.767053e-01
17PR205,104734339,2.730798,104909803,2.733001,-8.063987e-04,118.103702,-5.737181e+00
17PR411/2,105046939,2.733489,105165059,2.732976,1.876899e-04,118.103702,1.338883e+00
17PR206,105189181,2.733423,105420311,2.732952,1.723263e-04,118.103702,1.231927e+00
17PR413/2,105589153,2.730887,105675569,2.732927,-7.467312e-04,118.103702,-5.347254e+00
17PR207,105858616,2.732673,105930787,2.732904,-8.452904e-05,118.103702,-6.068017e-01
17PR415/2,106126936,2.733353,106186037,2.732879,1.734284e-04,118.103702,1.247801e+00
17PR208,106409554,2.732175,106441273,2.732855,-2.488550e-04,118.103702,-1.793931e+00
17PR417/2,106473436,2.732677,106696589,2.732830,-5.598749e-05,118.103702,-4.044977e-01
19PR11,106722751,2.733490,106951841,2.732806,2.502609e-04,118.103702,1.812200e+00
17PR419/2,107009636,2.733247,107207099,2.732781,1.705077e-04,118.239035,1.235839e+00
17PR210,107315704,2.732947,107462339,2.732757,6.952444e-05,118.239035,5.049527e-01
17PR421/2,107580511,2.732650,107717609,2.732732,-3.000705e-05,118.239035,-2.183886e-01
17PR211,107911411,2.732069,107972863,2.732709,-2.342273e-04,118.239035,-1.708098e+00
17PR423/2,108182134,2.733405,108228083,2.732685,2.634424e-04,118.239035,1.925661e+00
17PR212,108258109,2.732680,108483373,2.732660,7.318849e-06,119.323159,5.311608e-02
17PR425/2,108566351,2.733744,108738611,2.732636,4.053871e-04,119.323159,2.948805e+00
17PR213,108781126,2.731876,108993883,2.732612,-2.693757e-04,119.323159,-1.962874e+00
17PR427/2,109040779,2.733537,109249139,2.732587,3.475955e-04,119.323159,2.538893e+00
17PR214,109457554,2.732917,109504363,2.732563,1.295403e-04,119.323159,9.480427e-01
17PR429/2,109649791,2.732538,109759627,2.732540,-7.319200e-07,119.323159,-5.367309e-03
17PR215,109922641,2.731452,110014873,2.732516,-3.894606e-04,119.323159,-2.861331e+00
17PR431/2,110134933,2.732509,110270117,2.732491,6.587374e-06,119.323159,4.850613e-02
17PR216,110423197,2.732451,110525407,2.732467,-5.855532e-06,119.323159,-4.320559e-02
17PR433/2,110607691,2.733112,110780641,2.732443,2.448059e-04,119.458786,1.808199e+00
17PR217,110996521,2.732133,111035923,2.732419,-1.046746e-04,119.458786,-7.746008e-01
17PR435/2,111261013,2.732219,111291161,2.732395,-6.441443e-05,119.458786,-4.776547e-01
17PR218,111332731,2.733419,111546433,2.732372,3.831102e-04,119.458786,2.847316e+00
