START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio,Status
17PR202,103317118,2.733198,103378271,2.729748,1.263055e-03,0.013802,2.499638e-01,EXPECTED
17PR405/2,103423186,2.733003,103633477,2.729756,1.188777e-03,0.013779,2.356485e-01,EXPECTED
17PR203,103869874,2.733622,103888783,2.729766,1.411579e-03,0.013750,2.804364e-01,EXPECTED
17PR407/2,104120131,2.733197,104144009,2.729775,1.252798e-03,0.013728,2.492716e-01,EXPECTED
17PR204,104286503,2.733212,104399293,2.729782,1.255722e-03,0.013705,2.502736e-01,EXPECTED
17PR409/2,104644451,2.733092,104654549,2.729789,1.209252e-03,0.013682,2.414121e-01,EXPECTED
17PR205,104734339,2.730798,104909803,2.729798,3.662604e-04,0.013656,7.322789e-02,EXPECTED
17PR411/2,105046939,2.733489,105165059,2.729807,1.347904e-03,0.013633,2.700800e-01,EXPECTED
17PR206,105189181,2.733423,105420311,2.729815,1.320829e-03,0.013606,2.651771e-01,EXPECTED
17PR413/2,105589153,2.730887,105675569,2.729823,3.896929e-04,0.013583,7.833321e-02,EXPECTED
17PR207,105858616,2.732673,105930787,2.729831,1.040549e-03,0.013561,2.095716e-01,EXPECTED
17PR415/2,106126936,2.733353,106186037,2.729839,1.286428e-03,0.013536,2.596040e-01,EXPECTED
17PR208,106409554,2.732175,106441273,2.729847,8.524316e-04,0.013515,1.722531e-01,EXPECTED
17PR417/2,106473436,2.732677,106696589,2.729854,1.033587e-03,0.013491,2.092506e-01,EXPECTED
19PR11,106722751,2.733490,106951841,2.729863,1.327756e-03,0.013465,2.693650e-01,EXPECTED
17PR419/2,107009636,2.733247,107207099,2.729871,1.235924e-03,0.013441,2.511718e-01,EXPECTED
17PR210,107315704,2.732947,107462339,2.729878,1.123595e-03,0.013423,2.286374e-01,EXPECTED
17PR421/2,107580511,2.732650,107717609,2.729885,1.012351e-03,0.013399,2.063587e-01,EXPECTED
17PR211,107911411,2.732069,107972863,2.729894,7.964170e-04,0.013374,1.626290e-01,EXPECTED
17PR423/2,108182134,2.733405,108228083,2.729902,1.282374e-03,0.013350,2.623970e-01,EXPECTED
17PR212,108258109,2.732680,108483373,2.729908,1.014904e-03,0.013332,2.079208e-01,EXPECTED
17PR425/2,108566351,2.733744,108738611,2.729917,1.400892e-03,0.013303,2.876795e-01,EXPECTED
17PR213,108781126,2.731876,108993883,2.729923,7.151490e-04,0.013287,1.469858e-01,EXPECTED
17PR427/2,109040779,2.733537,109249139,2.729932,1.319675e-03,0.013264,2.717883e-01,EXPECTED
17PR214,109457554,2.732917,109504363,2.729937,1.091005e-03,0.013243,2.250245e-01,EXPECTED
17PR429/2,109649791,2.732538,109759627,2.729945,9.493852e-04,0.013216,1.962016e-01,EXPECTED
17PR215,109922641,2.731452,110014873,2.729952,5.493093e-04,0.013196,1.136708e-01,EXPECTED
17PR431/2,110134933,2.732509,110270117,2.729960,9.332777e-04,0.013175,1.934725e-01,EXPECTED
17PR216,110423197,2.732451,110525407,2.729966,9.098537e-04,0.013153,1.889303e-01,EXPECTED
17PR433/2,110607691,2.733112,110780641,2.729973,1.149168e-03,0.013133,2.390162e-01,EXPECTED
17PR217,110996521,2.732133,111035923,2.729979,7.887059e-04,0.013111,1.642895e-01,EXPECTED
17PR435/2,111261013,2.732219,111291161,2.729987,8.172523e-04,0.013086,1.705640e-01,EXPECTED
17PR218,111332731,2.733419,111546433,2.729994,1.253795e-03,0.013068,2.620906e-01,EXPECTED
