START,n_0,C_min,Npred_0,Cpred_min,Lambda_min
17PR180,91950007,2.536896,92147051,2.640660,-4.008760e-02
19PR19/2,92158831,2.532708,92402281,2.640660,-4.173980e-02
17PR181,92649254,2.539822,92657519,2.640660,-3.893489e-02
17PR363/2,92872289,2.528819,92912789,2.640660,-4.327649e-02
17PR182,93047687,2.524571,93168073,2.640660,-4.495774e-02
17PR365/2,93242726,2.526338,93423329,2.640660,-4.425806e-02
17PR183,93484042,2.544970,93678581,2.640660,-3.691002e-02
17PR367/2,93766604,2.537675,93933809,2.640660,-3.978058e-02
17PR184,94157816,2.531945,94189091,2.640660,-4.204110e-02
17PR369/2,94391746,2.541899,94444331,2.640660,-3.811745e-02
17PR185,94547162,2.548677,94699573,2.640660,-3.545448e-02
17PR371/2,94831756,2.549601,94954859,2.640660,-3.509201e-02
17PR186,95123129,2.538100,95210113,2.640660,-3.961312e-02
17PR373/2,95259184,2.548929,95465369,2.640660,-3.535561e-02
17PR187,95489092,2.549795,95720551,2.640660,-3.501592e-02
17PR375/2,95728936,2.544102,95975861,2.640660,-3.725115e-02
17PR188,96173171,2.534526,96231133,2.640660,-4.102225e-02
17PR377/2,96296206,2.549157,96486371,2.640660,-3.526617e-02
17PR189,96710351,2.527792,96741613,2.640660,-4.368269e-02
17PR379/2,96792944,2.529895,96996877,2.640660,-4.285109e-02
19PR10,97247867,2.542053,97252153,2.640660,-3.805686e-02
17PR381/2,97383809,2.543336,97507391,2.640660,-3.755228e-02
17PR191,97650149,2.545582,97762663,2.640660,-3.666958e-02
17PR383/2,97893052,2.538182,98017901,2.640660,-3.958081e-02
17PR192,98227361,2.519447,98273143,2.640660,-4.698945e-02
17PR385/2,98312542,2.524998,98528401,2.640660,-4.478862e-02
17PR193,98749841,2.538747,98783677,2.640660,-3.935823e-02
17PR387/2,98976467,2.530058,99038939,2.640660,-4.278666e-02
17PR194,99224128,2.530114,99294187,2.640660,-4.276452e-02
17PR389/2,99358444,2.530997,99549449,2.640660,-4.241559e-02
17PR195,99656894,2.539924,99804697,2.640660,-3.889473e-02
17PR391/2,99823459,2.524400,100059937,2.640660,-4.502548e-02
17PR196,100184269,2.521063,100315157,2.640660,-4.634825e-02
17PR393/2,100518643,2.530015,100570441,2.640660,-4.280365e-02
17PR197,100685779,2.543538,100825667,2.640660,-3.747286e-02
17PR395/2,100901887,2.535235,101080961,2.640660,-4.074255e-02
17PR198,101249794,2.535627,101336233,2.640660,-4.058794e-02
17PR397/2,101530804,2.537084,101591467,2.640660,-4.001350e-02
17PR199,101709046,2.545954,101846741,2.640660,-3.652345e-02
19PR21/2,102090064,2.541318,102101971,2.640660,-3.834604e-02
17PR200,102136682,2.541137,102357239,2.640660,-3.841727e-02
17PR401/2,102449329,2.549949,102612481,2.640660,-3.495553e-02
17PR201,102794234,2.552915,102867757,2.640660,-3.379304e-02
17PR403/2,102894377,2.545618,103112393,2.640660,-3.665544e-02
17PR202,103239553,2.554491,103378271,2.640660,-3.317590e-02
17PR405/2,103572662,2.537484,103633477,2.640660,-3.985585e-02
17PR203,103729624,2.549193,103888783,2.640660,-3.525205e-02
17PR407/2,104131451,2.542097,104144009,2.640660,-3.803955e-02
17PR204,104356061,2.541398,104399293,2.640660,-3.831456e-02
17PR409/2,104551487,2.549268,104654549,2.640660,-3.522263e-02
17PR205,104808512,2.540359,104909803,2.640660,-3.872348e-02
17PR411/2,104922137,2.552471,105165059,2.640660,-3.396698e-02
17PR206,105179356,2.548980,105420311,2.640660,-3.533561e-02
17PR413/2,105497608,2.549989,105675569,2.640660,-3.493984e-02
17PR207,105824207,2.542970,105930787,2.640660,-3.769620e-02
17PR415/2,106060949,2.544914,106186037,2.640660,-3.693203e-02
17PR208,106426577,2.547798,106441273,2.640660,-3.579943e-02
17PR417/2,106670756,2.547927,106685963,2.640660,-3.574880e-02
19PR11,106832227,2.542445,106951841,2.640660,-3.790267e-02
17PR419/2,107176276,2.542514,107207099,2.640660,-3.787553e-02
17PR210,107208226,2.543472,107462339,2.640660,-3.749881e-02
17PR421/2,107506801,2.551015,107717609,2.640660,-3.453757e-02
17PR211,107829586,2.523492,107972863,2.640660,-4.538523e-02
17PR423/2,108163529,2.546915,108228083,2.640660,-3.614606e-02
17PR212,108301717,2.555748,108483373,2.640660,-3.268395e-02
17PR425/2,108537721,2.547158,108738611,2.640660,-3.605066e-02
17PR213,108792647,2.555128,108993883,2.640660,-3.292657e-02
17PR427/2,109162384,2.544998,109249139,2.640660,-3.689902e-02
17PR214,109291502,2.555959,109504363,2.640660,-3.260139e-02
17PR429/2,109644508,2.549818,109759627,2.640660,-3.500690e-02
17PR215,109780487,2.541405,110014873,2.640660,-3.831181e-02
17PR431/2,110105978,2.549053,110270117,2.640660,-3.530697e-02
17PR216,110277434,2.535169,110525407,2.640660,-4.076858e-02
17PR433/2,110705246,2.540311,110780641,2.640660,-3.874237e-02
17PR217,110820016,2.530435,111035923,2.640660,-4.263766e-02
17PR435/2,111206864,2.542334,111291161,2.640660,-3.794633e-02
17PR218,111481168,2.528080,111546433,2.640660,-4.356876e-02
