START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,Align,CpredAlign,CpredBound
4,4,0.000000,4,2.640647,4,0.00000000,4,2.64064726,4,0.000000000,2.640647263,0.000000,0.000000,0.000000
5,5,0.000000,5,3.520863,5,0.00000000,5,3.52086302,5,0.000000000,3.520863018,0.000000,0.000000,0.000000
6,6,0.000000,6,5.281295,6,0.00000000,6,5.28129453,6,0.000000000,5.281294527,0.000000,0.000000,0.000000
7,7,0.000000,7,3.168777,7,0.00000000,7,3.16877672,7,0.000000000,3.168776716,0.000000,0.000000,0.000000
8,8,0.000000,8,2.640647,8,0.00000000,8,2.64064726,8,0.000000000,2.640647263,0.000000,0.000000,0.000000
9,9,0.000000,9,5.281295,9,0.00000000,9,5.28129453,9,0.000000000,5.281294527,0.000000,0.000000,0.000000
10,10,0.000000,10,3.520863,10,0.00000000,10,3.52086302,10,0.000000000,3.520863018,0.000000,0.000000,0.000000
11,11,0.000000,11,2.934053,11,0.00000000,11,2.93405251,11,0.000000000,2.934052515,0.000000,0.000000,0.000000
12,12,0.000000,12,5.281295,12,0.00000000,12,5.28129453,12,0.000000000,5.281294527,0.000000,0.000000,0.000000
13,13,0.000000,13,2.880706,13,0.00000000,13,2.88070611,13,0.000000000,2.880706106,0.000000,0.000000,0.000000
14,14,0.000000,14,3.168777,14,0.00000000,14,3.16877672,14,0.000000000,3.168776716,0.000000,0.000000,0.000000
5PR/2,29,0.000000,16,2.640647,15,0.00000000,15,7.04172604,21,0.000000000,3.933772196,0.000000,0.000000,0.000000
5PR,44,0.000000,32,2.640647,30,0.00000000,30,7.04172604,36,0.000000000,4.005637825,0.000000,0.000000,0.000000
5PR3/2,59,0.000000,59,2.686974,45,0.00000000,45,7.04172604,52,0.000000000,3.937627745,0.000000,0.000000,0.000000
5PR2,74,0.000000,64,2.640840,72,36.57974619,60,7.04172604,67,2.438649746,3.983832900,0.000000,0.000000,0.000000
5PR5/2,89,0.000000,89,2.671000,75,0.00000000,75,7.04172604,82,0.000000000,3.990644786,0.000000,0.000000,0.000000
5PR3,104,0.000000,103,2.666792,102,42.78074705,90,7.04196219,97,2.852049803,3.967500275,0.000000,0.000000,0.000000
7PR/2,119,0.000000,113,2.664437,108,43.84470566,105,8.45007124,112,2.922980377,4.052009458,0.000000,0.000000,0.000000
5PR4,134,0.000000,128,2.640687,129,23.61777661,120,7.04184952,127,1.574518440,3.985851741,0.000000,0.000000,0.000000
5PR9/2,149,0.000000,149,2.658726,138,24.27782888,135,7.04210540,142,1.618521925,3.969303125,0.000000,0.000000,0.000000
5PR5,164,0.000000,163,2.657143,150,25.10646605,150,7.04180096,157,1.673764403,3.950658326,0.000000,0.000000,0.000000
5PR11/2,179,0.000000,179,2.655642,165,26.07067918,165,7.82440930,172,1.738045279,4.027928389,0.000000,0.000000,0.000000
5PR6,193,0.000000,193,2.654537,180,26.96680086,180,7.04177595,187,4.259635042,3.968690254,0.000000,0.000000,0.000000
5PR13/2,209,0.000000,199,2.654112,198,18.64384546,195,7.68206527,202,3.716834973,4.019784164,0.000000,0.000000,0.000000
7PR,224,0.000000,223,2.652643,210,0.00000000,210,8.45028395,217,0.000000000,4.016413666,0.000000,0.000000,0.000000
5PR15/2,239,0.000000,239,2.651829,236,19.90230533,231,7.04184085,232,7.877342769,4.010254226,0.000000,0.000000,0.000000
5PR8,253,0.000000,251,2.651288,254,20.44138052,240,7.04185793,247,2.697754391,3.974031521,0.000000,0.000000,0.000000
5PR17/2,269,0.000000,256,2.640690,267,15.60867379,255,7.51127287,262,3.110465293,3.972681404,0.000000,0.000000,0.000000
5PR9,284,0.000000,283,2.650114,282,15.91555770,270,7.04182772,277,6.320274160,3.993672178,0.000000,0.000000,0.000000
5PR19/2,299,0.000000,293,2.649786,285,0.00000000,285,7.45613636,292,0.000000000,4.033504932,0.000000,0.000000,0.000000
5PR10,313,0.000000,313,2.649193,314,16.52775985,300,7.04180665,307,4.393902308,3.943667386,0.000000,0.000000,0.000000
7PR3/2,329,0.000000,317,2.649084,315,16.54604598,315,8.45024503,322,1.103069732,4.027657197,0.000000,0.000000,0.000000
5PR11,344,0.000000,337,2.648577,342,13.61800653,330,7.82430953,337,1.808383359,4.017559328,0.000000,0.000000,0.000000
5PR23/2,359,0.000000,359,2.648085,356,13.80592444,345,7.37717055,352,4.583358059,4.003786201,0.000000,0.000000,0.000000
5PR12,374,0.000000,373,2.647802,370,13.98780712,360,7.04185204,367,1.859026735,3.978965373,0.000000,0.000000,0.000000
5PR25/2,389,0.000000,389,2.647535,381,14.12674577,375,7.04182478,382,4.393821749,3.961652528,0.000000,0.000000,0.000000
5PR13,404,0.000000,401,2.647325,403,11.99574662,390,7.68199827,397,3.184186111,4.026894019,0.000000,0.000000,0.000000
5PR27/2,419,0.000000,419,2.647034,415,12.11338064,405,7.04188176,412,2.415508057,3.966759117,0.000000,0.000000,0.000000
7PR2,434,0.000000,433,2.646825,432,12.27526304,420,8.45017909,427,4.072869284,4.047013581,0.000000,0.000000,0.000000
5PR29/2,449,0.000000,449,2.646601,446,12.40463044,435,7.30266881,442,5.761243891,3.976532205,0.000000,0.000000,0.000000
5PR15,463,0.000000,463,2.646419,462,21.51151802,450,7.04186515,457,6.434584597,4.038690768,0.000000,0.000000,0.000000
5PR31/2,479,0.000000,479,2.646224,473,10.83841600,465,7.28466324,472,1.441125324,3.954042267,0.000000,0.000000,0.000000
5PR16,494,0.000000,491,2.646086,493,10.98466115,480,7.04184685,487,2.918628011,3.998304720,0.000000,0.000000,0.000000
5PR33/2,509,0.000000,509,2.645891,506,11.07707397,495,7.82425160,502,3.679610150,3.995466050,0.000000,0.000000,0.000000
5PR17,524,0.000000,512,2.640687,522,9.78960091,510,7.51128732,517,1.952697894,3.961077629,0.000000,0.000000,0.000000
7PR5/2,539,0.000000,538,2.650573,525,0.00000000,525,8.45024155,532,0.000000000,4.065601698,0.000000,0.000000,0.000000
5PR18,554,0.000000,547,2.645541,552,9.96522223,540,7.04181946,547,1.988829275,3.987643221,0.000000,0.000000,0.000000
5PR37/2,569,0.000000,569,2.645349,567,10.05003903,555,7.24304752,562,4.009890269,4.000428812,0.000000,0.000000,0.000000
5PR19,584,0.000000,577,2.645283,570,20.13355041,570,7.45603313,577,4.486209299,3.964559714,0.000000,0.000000,0.000000
5PR39/2,599,0.000000,599,2.645110,597,9.07924542,585,7.68200524,592,3.623083204,4.030958587,0.000000,0.000000,0.000000
5PR20,614,0.000000,613,2.645007,610,18.28109146,600,7.04184273,607,7.300527489,3.977839542,0.000000,0.000000,0.000000
5PR41/2,629,0.000000,619,2.644964,625,9.20992140,615,7.22238622,622,3.674762727,4.006431025,0.000000,0.000000,0.000000
7PR3,643,0.000000,643,2.644817,639,9.27341457,630,8.45019716,637,2.968143027,3.998617110,0.000000,0.000000,0.000000
5PR43/2,659,0.000000,659,2.644714,651,16.78843487,645,7.21361163,652,6.715880927,3.975594211,0.000000,0.000000,0.000000
5PR22,674,0.000000,673,2.644628,669,8.46504525,660,7.82424541,667,3.380550667,4.057536105,0.000000,0.000000,0.000000
5PR45/2,689,0.000000,683,2.644569,687,8.53427826,675,7.04184645,682,3.404534603,3.939566285,0.000000,0.000000,0.000000
5PR23,704,0.000000,701,2.644467,700,8.58333071,690,7.37713652,697,1.713659203,4.044938165,0.000000,0.000000,0.000000
5PR47/2,719,0.000000,719,2.644370,718,7.86362764,705,7.19832083,712,2.091383242,3.986685155,0.000000,0.000000,0.000000
5PR24,734,0.000000,733,2.644297,733,7.91315117,720,7.04183942,727,2.632458454,3.934543337,0.000000,0.000000,0.000000
7PR7/2,749,0.000000,743,2.644248,748,7.96182221,735,8.45019133,742,4.235090484,4.079031156,0.000000,0.000000,0.000000
5PR25,764,0.000000,761,2.644161,750,15.93649791,750,7.04182980,757,4.792866343,3.969733685,0.000000,0.000000,0.000000
5PR51/2,779,0.000000,773,2.644119,765,16.03198221,765,7.51127231,772,2.586993791,4.004394816,0.000000,0.000000,0.000000
5PR26,794,0.000000,787,2.644056,792,7.42496163,780,7.68198691,787,1.481414497,3.995349458,0.000000,0.000000,0.000000
5PR53/2,808,0.000000,809,2.643962,809,7.47228719,795,7.17991776,802,2.484849324,3.995666108,0.000000,0.000000,0.000000
5PR27,823,0.000000,823,2.643904,819,14.99946403,810,7.04181384,817,5.497422603,3.985239045,0.000000,0.000000,0.000000
5PR55/2,839,0.000000,839,2.643841,825,15.03212468,825,7.82425937,832,3.937011553,3.981217352,0.000000,0.000000,0.000000
7PR4,854,0.000000,853,2.643788,851,7.00216563,840,8.45020403,847,2.795803870,4.024530203,0.000000,0.000000,0.000000
5PR57/2,866,0.000000,863,2.643751,858,14.03836201,855,7.45605045,862,4.685398995,4.037469952,0.000000,0.000000,0.000000
5PR29,883,0.000000,883,2.643679,870,21.14423093,870,7.30263706,877,5.649258923,3.995994383,0.000000,0.000000,0.000000
5PR59/2,898,0.000000,887,2.643666,897,13.20776018,885,7.16535894,892,2.740783772,3.970984324,0.000000,0.000000,0.000000
5PR30,914,0.000000,911,2.643595,913,6.63826972,900,7.04182133,907,0.884532702,4.001972215,0.000000,0.000000,0.000000
5PR61/2,929,0.000000,929,2.643537,924,13.32323102,915,7.16119240,922,2.662524937,3.991038311,0.000000,0.000000,0.000000
5PR31,943,0.000000,941,2.643499,933,13.36108163,930,7.28463599,937,4.013608037,3.960873181,0.000000,0.000000,0.000000
7PR9/2,958,0.000000,953,2.643463,959,6.73435146,945,8.45019787,952,2.687985501,4.061375089,0.000000,0.000000,0.000000
5PR32,973,0.000000,971,2.643410,962,12.58222921,960,7.04183440,967,3.359811782,3.984135999,0.000000,0.000000,0.000000
5PR65/2,989,0.000000,983,2.643375,987,12.67639332,975,7.68199054,982,4.218734794,4.025166535,0.000000,0.000000,0.000000
5PR33,1004,0.000000,997,2.643336,1003,6.36779686,990,7.82425269,997,2.966966350,3.967412326,0.000000,0.000000,0.000000
5PR67/2,1019,0.000000,1019,2.643277,1005,12.74293688,1005,7.15015407,1012,4.254467133,3.974772160,0.000000,0.000000,0.000000
5PR34,1033,0.000000,1024,2.640683,1026,18.02713307,1020,7.51127582,1027,6.141823064,4.029403896,0.000000,0.000000,0.000000
5PR69/2,1049,0.000000,1049,2.643210,1035,18.07257740,1035,7.37716209,1042,6.034547266,3.953083399,0.000000,0.000000,0.000000
7PR5,1064,0.000000,1063,2.643175,1056,12.11820851,1050,8.45017836,1057,4.442676505,4.045595389,0.000000,0.000000,0.000000
5PR71/2,1079,0.000000,1069,2.643161,1078,12.19009305,1065,7.14388543,1072,3.653126492,4.010885351,0.000000,0.000000,0.000000
5PR36,1093,0.000000,1093,2.643105,1092,11.51546920,1080,7.04181003,1087,3.139030000,4.011126550,0.000000,0.000000,0.000000
5PR73/2,1109,0.000000,1109,2.643068,1107,11.56042673,1095,7.14100449,1102,6.156990457,3.953677024,0.000000,0.000000,0.000000
5PR37,1124,0.000000,1123,2.643038,1113,17.36739543,1110,7.24302135,1117,3.861686709,4.032453307,0.000000,0.000000,0.000000
5PR75/2,1139,0.000000,1129,2.643025,1138,5.82585384,1125,7.04181832,1132,1.551906121,3.969554964,0.000000,0.000000,0.000000
5PR38,1154,0.000000,1153,2.642982,1146,5.83745876,1140,7.45604545,1147,1.534517792,3.927752152,0.000000,0.000000,0.000000
11PR/2,1259,0.000000,1259,2.642782,1215,11.21011047,1155,9.38911241,1206,3.279993454,4.006267523,0.000000,0.000000,0.000000
7PR6,1363,0.000000,1361,2.642625,1290,20.51997516,1260,8.45018431,1311,3.591487838,3.997233475,0.000000,0.000000,0.000000
7PR13/2,1463,0.000000,1459,2.642495,1467,14.49772179,1365,9.21837971,1416,3.779381830,4.000408170,0.000000,0.000000,0.000000
7PR7,1574,0.000000,1571,2.642366,1470,14.50584733,1470,8.45016941,1521,4.162392578,3.999448122,0.000000,0.000000,0.000000
7PR15/2,1679,0.000000,1669,2.642268,1590,18.11295148,1575,8.45018512,1626,4.285610519,4.000422548,0.000000,0.000000,0.000000
7PR8,1784,0.000000,1783,2.642162,1683,12.73387709,1680,8.45017417,1731,3.471270159,3.997960344,0.000000,0.000000,0.000000
7PR17/2,1888,0.000000,1889,2.642079,1887,11.77096142,1785,9.01351726,1836,3.149426344,4.003938104,0.000000,0.000000,0.000000
7PR9,1994,0.000000,1993,2.642006,1890,11.77592006,1890,8.45017767,1941,2.857426111,3.995059723,0.000000,0.000000,0.000000
7PR19/2,2095,0.000000,2048,2.640679,1995,14.89952835,1995,8.94724497,2046,4.361611265,3.999302755,0.000000,0.000000,0.000000
7PR10,2204,0.000000,2203,2.641881,2121,14.22306186,2145,8.53552775,2151,3.263296367,4.000192347,0.000000,0.000000,0.000000
7PR21/2,2309,0.000000,2309,2.641826,2289,10.25891822,2205,8.45017839,2256,3.951147138,3.995228780,0.000000,0.000000,0.000000
11PR,2401,0.000000,2411,2.641774,2364,13.40967530,2310,9.38907879,2361,5.137592441,4.004953953,0.000000,0.000000,0.000000
7PR23/2,2519,0.000000,2503,2.641735,2429,9.85389529,2415,8.85255865,2466,2.662032081,3.999492632,0.000000,0.000000,0.000000
7PR12,2623,0.000000,2621,2.641687,2550,9.46553253,2520,8.45017337,2571,2.636480485,4.001848386,0.000000,0.000000,0.000000
7PR25/2,2729,0.000000,2729,2.641647,2685,18.24524188,2625,8.45017202,2676,6.295377651,3.993810269,0.000000,0.000000,0.000000
7PR13,2834,0.000000,2833,2.641612,2730,14.90491529,2730,9.21836303,2782,4.323128465,4.003485354,0.000000,0.000000,0.000000
7PR27/2,2938,0.000000,2939,2.641576,2933,11.33169069,2835,8.45017398,2887,3.392633231,4.000255968,0.000000,0.000000,0.000000
7PR14,3038,0.000000,3041,2.641546,3030,10.93810258,2940,8.45016836,2992,3.136202755,3.999764780,0.000000,0.000000,0.000000
7PR29/2,3149,0.000000,3137,2.641520,3045,10.95158310,3045,8.76313650,3097,2.547715389,4.000376561,0.000000,0.000000,0.000000
7PR15,3253,0.000000,3253,2.641490,3210,13.03797987,3150,8.45017025,3202,3.431180549,3.998225242,0.000000,0.000000,0.000000
7PR31/2,3332,0.000000,3359,2.641465,3345,15.19772946,3255,8.74155435,3307,4.489718065,3.999936073,0.000000,0.000000,0.000000
7PR16,3461,0.000000,3463,2.641441,3360,12.67874370,3360,8.45016454,3412,3.225839824,3.992372139,0.000000,0.000000,0.000000
11PR3/2,3551,0.000000,3559,2.641419,3498,12.33050545,3465,9.38907865,3517,4.755350100,4.007124664,0.000000,0.000000,0.000000
7PR17,3656,0.000000,3673,2.641396,3582,17.04756134,3570,9.01351072,3622,4.677109688,4.002755650,0.000000,0.000000,0.000000
7PR35/2,3772,0.000000,3779,2.641376,3747,11.67442783,3675,8.45016547,3727,3.684829994,3.994662472,0.000000,0.000000,0.000000
7PR18,3874,0.000000,3881,2.641358,3870,11.37404711,3780,8.45016784,3832,3.795364227,3.999136218,0.000000,0.000000,0.000000
7PR37/2,3988,0.000000,3989,2.641340,3885,11.38470212,3885,8.69160032,3937,4.152011526,3.996216220,0.000000,0.000000,0.000000
7PR19,4087,0.000000,4093,2.641321,4050,13.14237709,3990,8.94723156,4042,3.794931263,4.008093275,0.000000,0.000000,0.000000
7PR39/2,4183,0.000000,4096,2.640676,4155,10.84739879,4095,9.21835905,4147,3.777840913,4.000343696,0.000000,0.000000,0.000000
7PR20,4292,0.000000,4297,2.641291,4215,10.71730373,4290,8.53552117,4252,4.133502510,4.000685699,0.000000,0.000000,0.000000
7PR41/2,4408,0.000000,4409,2.641276,4305,10.45008937,4305,8.66683476,4357,3.029972346,3.998053372,0.000000,0.000000,0.000000
7PR21,4511,0.000000,4513,2.641262,4452,12.27454393,4410,8.45016055,4462,3.610071382,3.998123240,0.000000,0.000000,0.000000
7PR43/2,4607,0.000000,4603,2.641249,4515,12.13970154,4515,8.65626675,4567,3.762205448,3.996246802,0.000000,0.000000,0.000000
11PR2,4724,0.000000,4723,2.641235,4620,13.84490628,4620,9.38906879,4672,3.921371538,4.002431507,0.000000,0.000000,0.000000
7PR45/2,4828,0.000000,4817,2.641224,4731,9.80871426,4725,8.45016133,4777,3.172583921,4.000284836,0.000000,0.000000,0.000000
7PR23,4912,0.000000,4933,2.641211,4860,9.60794917,4830,8.85255186,4882,3.374633794,3.999385807,0.000000,0.000000,0.000000
7PR47/2,5039,0.000000,5039,2.641200,4980,11.29469949,4935,8.63794393,4987,5.332555999,4.002775719,0.000000,0.000000,0.000000
7PR24,5141,0.000000,5119,2.641191,5040,11.18128865,5040,8.45015965,5092,3.706213710,3.994823174,0.000000,0.000000,0.000000
7PR49/2,5248,0.000000,5237,2.641179,5235,9.05272352,5145,8.45016363,5197,3.147662118,4.005298252,0.000000,0.000000,0.000000
7PR25,5353,0.000000,5351,2.641169,5256,8.95068785,5250,8.45016082,5302,2.974223952,3.992028670,0.000000,0.000000,0.000000
7PR51/2,5452,0.000000,5449,2.641160,5415,12.31786230,5355,9.01350432,5407,4.388705294,4.005793379,0.000000,0.000000,0.000000
7PR26,5564,0.000000,5563,2.641150,5460,15.68107844,5460,9.21835842,5512,4.414439763,3.998801888,0.000000,0.000000,0.000000
7PR53/2,5669,0.000000,5669,2.641142,5610,10.27816646,5565,8.61585079,5617,4.047938641,4.002438840,0.000000,0.000000,0.000000
7PR27,5749,0.000000,5749,2.641134,5670,10.18643016,5670,8.45015882,5722,4.297384958,3.995632931,0.000000,0.000000,0.000000
11PR5/2,5878,0.000000,5879,2.641124,5820,11.69039262,5775,9.38906924,5827,4.855702010,4.002023116,0.000000,0.000000,0.000000
7PR28,5981,0.000000,5981,2.641117,5883,8.27904527,5880,8.45015984,5932,3.024589175,4.000722936,0.000000,0.000000,0.000000
7PR57/2,6053,0.000000,6089,2.641109,6060,8.06965766,5985,8.94722758,6037,3.045947688,3.996652361,0.000000,0.000000,0.000000
7PR29,6193,0.000000,6173,2.641103,6132,14.41149333,6090,8.76312969,6142,4.143894926,4.001405671,0.000000,0.000000,0.000000
7PR59/2,6208,1.572694,6299,2.641095,6270,12.61020131,6195,8.59840873,6247,4.910412141,3.999109005,0.000000,0.000000,0.000000
7PR30,6377,0.000000,6397,2.641087,6300,14.05705203,6300,8.45015806,6352,4.544921624,4.002614097,0.000000,0.000000,0.000000
7PR61/2,6503,0.000000,6491,2.641082,6471,9.14876830,6405,8.59338423,6457,2.861461045,3.995303726,0.000000,0.000000,0.000000
7PR31,6599,0.000000,6607,2.641074,6510,9.16130195,6510,8.74154375,6562,3.086324584,4.004270558,0.000000,0.000000,0.000000
7PR63/2,6692,0.000000,6719,2.641068,6636,10.52645836,6615,8.45015854,6667,3.892658558,3.997056090,0.000000,0.000000,0.000000
7PR32,6814,0.000000,6823,2.641062,6741,11.84323253,6720,8.45015979,6772,4.402532222,3.997635680,0.000000,0.000000,0.000000
7PR65/2,6883,0.000000,6917,2.641057,6870,16.04885619,6825,9.21835567,6877,4.475183040,3.999550589,0.000000,0.000000,0.000000
11PR3,7021,0.000000,7027,2.641050,6963,10.14916719,6930,9.38906372,6982,4.194095871,4.004542543,0.000000,0.000000,0.000000
7PR67/2,7111,0.000000,7129,2.641045,7035,10.07945187,7035,8.58015939,7087,3.462323737,4.002235120,0.000000,0.000000,0.000000
7PR34,7244,0.000000,7243,2.641039,7143,8.51306926,7140,9.01350203,7192,3.210227533,3.997489877,0.000000,0.000000,0.000000
7PR69/2,7346,0.000000,7349,2.641034,7290,7.00069381,7245,8.85254624,7297,2.882401808,4.001146777,0.000000,0.000000,0.000000
7PR35,7451,0.000000,7451,2.641029,7446,9.59300907,7350,8.45015591,7402,3.017601237,3.999248578,0.000000,0.000000,0.000000
7PR71/2,7552,0.000000,7559,2.641024,7455,9.59560880,7455,8.57262459,7507,4.583949183,3.997625849,0.000000,0.000000,0.000000
7PR36,7664,0.000000,7649,2.641019,7590,14.88297064,7560,8.45015669,7612,5.587630009,4.002884174,0.000000,0.000000,0.000000
7PR73/2,7769,0.000000,7759,2.641014,7665,10.75665821,7665,8.56917263,7717,3.660461419,3.998897343,0.000000,0.000000,0.000000
7PR37,7867,0.000000,7873,2.641010,7791,9.29028240,7770,8.69159049,7822,3.687582440,3.999405601,0.000000,0.000000,0.000000
7PR75/2,7954,0.000000,7963,2.641006,7935,7.86567169,7875,8.45015707,7927,3.209420407,3.995706680,0.000000,0.000000,0.000000
7PR38,8083,0.000000,8081,2.641001,7980,9.11408137,7980,8.94722333,8032,3.352186643,3.998947009,0.000000,0.000000,0.000000
11PR7/2,8152,0.000000,8179,2.640997,8166,10.22227154,8085,9.38906417,8137,3.829732179,4.004424930,0.000000,0.000000,0.000000
7PR39,8288,0.000000,8192,2.640674,8190,11.50755010,8190,9.21835208,8242,3.982502111,4.002492938,0.000000,0.000000,0.000000
7PR79/2,8390,0.000000,8389,2.640989,8370,8.78601396,8295,8.55989804,8347,3.635114068,4.001358905,0.000000,0.000000,0.000000
7PR40,8504,0.000000,8501,2.640985,8445,11.23222604,8400,8.45015674,8452,3.184830924,3.998215277,0.000000,0.000000,0.000000
7PR81/2,8594,0.000000,8609,2.640981,8568,9.86554292,8580,8.53551058,8557,3.621168287,3.995733567,0.000000,0.000000,0.000000
7PR41,8699,0.000000,8713,2.640977,8637,9.80927310,8610,8.66682549,8662,4.843149979,4.002173623,0.000000,0.000000,0.000000
7PR83/2,8794,0.000000,8819,2.640973,8730,13.32082610,8715,8.55447997,8767,4.958622106,4.000354023,0.000000,0.000000,0.000000
7PR42,8899,0.000000,8923,2.640970,8835,13.16238528,8820,8.45015550,8872,4.170486956,3.997010659,0.000000,0.000000,0.000000
7PR85/2,9023,0.000000,9029,2.640966,8931,9.52639652,8925,9.01349889,8977,3.660152691,4.004609467,0.000000,0.000000,0.000000
7PR43,9059,0.000000,9133,2.640963,9075,9.42432317,9030,8.65625748,9082,4.015778408,3.996843686,0.000000,0.000000,0.000000
7PR87/2,9203,0.000000,9239,2.640960,9180,10.48048809,9135,8.76312455,9187,3.880852686,3.997378917,0.000000,0.000000,0.000000
11PR4,9283,0.000000,9343,2.640956,9330,12.67772054,9240,9.38906041,9292,4.672226737,4.002793921,0.000000,0.000000,0.000000
7PR89/2,9439,0.000000,9439,2.640953,9405,10.31968866,9345,8.54728463,9397,4.703925020,4.001493558,0.000000,0.000000,0.000000
7PR45,9463,0.000000,9539,2.640950,9540,10.14343827,9450,8.45015497,9502,4.265423570,3.996508889,0.000000,0.000000,0.000000
7PR91/2,9619,0.000000,9649,2.640947,9576,10.15177875,9555,9.21835058,9607,3.769840353,4.003776606,0.000000,0.000000,0.000000
7PR46,9752,0.000000,9749,2.640945,9750,9.99054941,9660,8.85254158,9712,4.222330645,3.997327427,0.000000,0.000000,0.000000
7PR93/2,9851,0.000000,9851,2.640941,9810,12.14707384,9765,8.74153992,9817,4.359307476,4.006406152,0.000000,0.000000,0.000000
7PR47,9967,0.000000,9973,2.640938,9870,8.78851969,9870,8.63793511,9922,3.590975489,3.992191286,0.000000,0.000000,0.000000
7PR95/2,10078,0.000000,10079,2.640935,10050,9.73631104,9975,8.94722152,10027,3.633114330,4.004684276,0.000000,0.000000,0.000000
7PR48,10174,0.000000,10169,2.640933,10155,9.69652444,10080,8.45015446,10132,3.788819514,3.997363610,0.000000,0.000000,0.000000
7PR97/2,10276,0.000000,10289,2.640930,10218,10.72051461,10185,8.53910320,10237,4.380039205,3.999516409,0.000000,0.000000,0.000000
7PR49,10369,0.000000,10391,2.640928,10350,9.55512122,10290,8.45015294,10342,3.990818073,3.996883296,0.000000,0.000000,0.000000
11PR9/2,10447,0.000000,10487,2.640925,10395,9.50505384,10395,9.38906082,10447,3.509779177,4.004970556,0.000000,0.000000,0.000000
7PR50,10592,0.000000,10601,2.640922,10593,9.37034976,10500,8.45015347,10552,3.489027663,3.999020701,0.000000,0.000000,0.000000
7PR101/2,10697,1.030851,10709,2.640920,10620,8.33377595,10605,8.53550832,10657,3.404699353,3.997003789,0.000000,0.000000,0.000000
7PR51,10805,0.000000,10799,2.640918,10785,10.26525637,10710,9.01349759,10762,3.839854484,4.004433871,0.000000,0.000000,0.000000
7PR103/2,10907,0.000000,10909,2.640915,10845,8.17336977,10815,8.53381864,10867,3.332157486,3.995230868,0.000000,0.000000,0.000000
7PR52,10994,0.000000,11003,2.640913,10920,11.18885524,10920,9.21834824,10972,3.722130189,4.006159782,0.000000,0.000000,0.000000
7PR105/2,11084,0.000000,11119,2.640910,11115,9.03004887,11025,8.45015424,11077,3.522815599,3.997204247,0.000000,0.000000,0.000000
7PR53,11201,0.993514,11213,2.640908,11145,8.98334810,11130,8.61584234,11182,3.703904121,4.004844762,0.000000,0.000000,0.000000
7PR107/2,11260,0.000000,11329,2.640906,11235,8.94743964,11235,8.53063049,11287,3.603166558,3.995364905,0.000000,0.000000,0.000000
7PR54,11393,0.000000,11443,2.640904,11355,7.88133695,11340,8.45015354,11392,3.557833017,3.999995561,0.000000,0.000000,0.000000
7PR109/2,11533,0.000000,11549,2.640902,11493,8.79013684,11445,8.52912672,11497,3.085533373,3.995712760,0.000000,0.000000,0.000000
11PR5,11650,0.000000,11633,2.640900,11550,8.75055611,11550,9.38905800,11602,3.221179240,4.000421296,0.000000,0.000000,0.000000
7PR111/2,11746,0.000000,11743,2.640898,11655,8.67114943,11655,8.69158675,11707,3.316689241,4.003965123,0.000000,0.000000,0.000000
7PR56,11797,0.955455,11863,2.640895,11760,12.48042507,11760,8.45015267,11812,4.066890216,3.997189004,0.000000,0.000000,0.000000
7PR113/2,11959,0.947934,11969,2.640893,11865,10.46601760,11865,8.52627996,11917,4.455955882,3.997936057,0.000000,0.000000,0.000000
7PR57,11977,0.000000,12073,2.640892,11970,12.25963711,11970,8.94722095,12022,4.171502094,3.997909267,0.000000,0.000000,0.000000
7PR115/2,12178,0.000000,12161,2.640890,12075,11.27734211,12075,8.85254114,12127,4.118083181,4.004925446,0.000000,0.000000,0.000000
7PR58,12234,0.927594,12281,2.640887,12270,9.28173593,12180,8.76312044,12232,3.913059658,4.000860017,0.000000,0.000000,0.000000
7PR117/2,12319,0.000000,12379,2.640886,12285,10.21255951,12285,9.21834726,12337,4.297947734,4.000394635,0.000000,0.000000,0.000000
7PR59,12422,0.916212,12479,2.640884,12390,15.64773947,12390,8.59840058,12442,4.795076506,3.997360290,0.000000,0.000000,0.000000
7PR119/2,12539,0.913327,12589,2.640882,12540,10.96011164,12495,9.01349557,12547,4.841113831,4.007522238,0.000000,0.000000,0.000000
7PR60,12704,0.000000,12703,2.640881,12600,10.91522665,12600,8.45015108,12652,4.334716948,3.990852887,0.000000,0.000000,0.000000
11PR11/2,12758,0.000000,12791,2.640879,12705,10.82397479,12705,9.38905836,12757,4.196292621,4.004709402,0.000000,0.000000,0.000000
7PR61,12878,0.891080,12911,2.640877,12810,11.62894357,12810,8.59337442,12862,4.083223051,4.000391970,0.000000,0.000000,0.000000
7PR123/2,12944,0.000000,13009,2.640875,13008,10.61010309,12915,8.66682188,12967,4.106981741,3.995835522,0.000000,0.000000,0.000000
7PR62,13057,0.880540,13109,2.640874,13110,11.45680276,13020,8.74153649,13072,4.242629895,4.005139296,0.000000,0.000000,0.000000
7PR125/2,13189,0.873843,13229,2.640872,13125,9.64925601,13125,8.45015175,13177,3.846738997,3.999371705,0.000000,0.000000,0.000000
7PR63,13321,0.000000,13331,2.640871,13320,9.53968927,13230,8.45015079,13282,3.698309627,3.998121508,0.000000,0.000000,0.000000
7PR127/2,13435,0.000000,13421,2.640869,13377,7.77484175,13335,8.51775337,13387,3.306123450,3.998514361,0.000000,0.000000,0.000000
7PR64,13451,0.000000,13537,2.640867,13530,8.57732608,13440,8.45015120,13492,3.520231631,4.001360016,0.000000,0.000000,0.000000
