START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,n_v,Calign_min,n_u,Calign_max,n_a,Cbound_min,n_b,Cbound_max
17PR97,49588426,2.735267,49774723,2.748452,49639590,11.71151695,49639590,11.70590669,49646933,4.162175725,4.163327728,49520741,2.724624,49639590,11.70618697,49519471,2.713463,49639590,11.80534629
17PR195D2,50013037,2.732075,50029951,2.748416,49774725,11.35627449,49774725,11.37137341,49902189,4.162175507,4.163272464,49788526,2.724686,49774725,11.37165955,49774733,2.713531,49774725,11.47061536
17PR98,50223211,2.734064,50285233,2.748380,50075025,11.57425360,50075025,11.58177629,50157445,4.162182247,4.163220572,50031251,2.724739,50075025,11.58207771,50030003,2.713598,50075025,11.68058254
17PR197D2,50426683,2.734617,50540467,2.748345,50495445,11.48681166,50495445,11.48536929,50412700,4.161954490,4.163164614,50289157,2.724802,50495445,11.48566295,50285237,2.713664,50495445,11.58357352
17PR99,50737684,2.734023,50795713,2.748310,50780730,11.40879465,50780730,11.41692079,50667956,4.162072023,4.163111809,50543852,2.724852,50780730,11.41721851,50540531,2.713729,50780730,11.51472171
17PR199D2,50839939,2.733454,51050981,2.748274,50795745,11.42911052,50795745,11.42850323,50923212,4.161983435,4.163057663,50811602,2.724916,50795745,11.42878518,50795747,2.713793,50795745,11.52628304
17PR100,51137407,2.732453,51306247,2.748239,51111060,11.48840439,51111060,11.48663047,51178468,4.162177497,4.163004273,51076462,2.724967,51111060,11.48691145,51051001,2.713857,51111060,11.58396954
17PR201D2,51505501,2.734171,51561479,2.748205,51482970,11.54995320,51482970,11.56149298,51433724,4.162158079,4.162950886,51317912,2.725019,51482970,11.56206470,51306259,2.713920,51482970,11.65024976
17PR101,51762679,2.734487,51816749,2.748170,51561510,11.47588124,51561510,11.48520174,51688979,4.162041390,4.162900200,51573881,2.725072,51561510,11.48548099,51561511,2.713983,51561510,11.58191974
17PR203D2,51999418,2.735457,52072019,2.748136,51816765,11.78456531,51816765,11.79132537,51944235,4.161961947,4.162846718,51819191,2.725125,51816765,11.79160324,51816767,2.714044,51816765,11.88769582
17PR102,52177927,2.733094,52327243,2.748102,52207155,11.47650109,52207155,11.47768133,52199491,4.162182635,4.162795526,52101682,2.725181,52207155,11.47796451,52072109,2.714106,52207155,11.57352624
17PR205D2,52428841,2.734006,52582487,2.748068,52492440,11.81353365,52492440,11.82366977,52454747,4.162024969,4.162744647,52363957,2.725233,52492440,11.82395960,52327313,2.714166,52492440,11.91913516
17PR103,52728007,2.734758,52837747,2.748034,52777725,11.61922327,52777725,11.60853406,52710002,4.161973064,4.162692470,52583086,2.725282,52777725,11.60881333,52582553,2.714226,52777725,11.70362368
17PR207D2,52884361,2.734614,53093017,2.748000,52837785,11.91393492,52837785,11.91105400,52965258,4.161828720,4.162641726,52840211,2.725329,52837785,11.91132785,52837817,2.714285,52837785,12.00606499
17PR104,53264671,2.732027,53348287,2.747967,53093040,11.37330783,53093040,11.36950347,53220514,4.161742243,4.162588562,53093596,2.725381,53093040,11.36977687,53093041,2.714343,53093040,11.46418207
19PR11D2,53367757,2.732943,53603549,2.747933,53348295,12.03096141,53348295,12.03815142,53475770,4.161669110,4.162542133,53351216,2.725434,53348295,12.03842314,53348297,2.714401,53348295,12.13250054
17PR105,53631499,2.734431,53858797,2.747900,53633580,11.53005244,53633580,11.53640567,53731025,4.161795780,4.162490170,53604106,2.725478,53633580,11.53668996,53603573,2.714458,53633580,11.63038995
17PR211D2,53875468,2.734779,54114059,2.747867,54094425,11.44312560,54094425,11.44327195,53986281,4.161729807,4.162438453,53904496,2.725533,54094425,11.44389210,53858809,2.714515,54094425,11.52889077
17PR106,54302537,2.734057,54369311,2.747835,54114060,11.59644256,54114060,11.59187518,54241537,4.161901152,4.162389719,54125276,2.725573,54114060,11.59214488,54114089,2.714571,54114060,11.68525294
17PR213D2,54578611,2.734547,54624529,2.747802,54369315,11.53342355,54369315,11.53358431,54496793,4.161860493,4.162340996,54408701,2.725626,54369315,11.53385209,54369347,2.714626,54369315,11.62664384
17PR107,54831331,2.735310,54879793,2.747770,54624570,11.47758827,54624570,11.47695732,54752048,4.161862696,4.162290281,54628492,2.725666,54624570,11.47722520,54624571,2.714681,54624570,11.56970135
17PR215D2,54888608,2.735576,55135049,2.747738,54879825,11.65227038,54879825,11.64583189,55007304,4.161956571,4.162244932,54880262,2.725714,54879825,11.64609911,54879833,2.714735,54879825,11.73826310
17PR108,55228417,2.733070,55390327,2.747705,55345290,11.40982572,55345290,11.40350359,55262560,4.161672089,4.162192169,55171321,2.725770,55345290,11.40377924,55135099,2.714789,55345290,11.49537116
17PR217D2,55416299,2.734079,55645571,2.747674,55390335,11.75862044,55390335,11.76029409,55517815,4.161645390,4.162145478,55393697,2.725804,55390335,11.76055958,55390343,2.714842,55390335,11.85210757
17PR109,55677004,2.734137,55900837,2.747642,55645590,11.47144274,55645590,11.47439676,55773071,4.161430293,4.162097389,55657247,2.725852,55645590,11.47466108,55645591,2.714894,55645590,11.56590526
17PR219D2,56114413,2.733555,56156081,2.747610,55900845,11.52976570,55900845,11.52813374,56028327,4.161475067,4.162049910,55927141,2.725896,55900845,11.52839752,55900853,2.714946,55900845,11.61933982
17PR110,56196863,2.733779,56411353,2.747579,56156100,11.36943472,56156100,11.36789017,56283582,4.161432471,4.162001902,56192782,2.725944,56156100,11.36815275,56156129,2.714998,56156100,11.45879634
17PR221D2,56467237,2.734556,56666579,2.747548,56636580,11.45220190,56636580,11.45092575,56538838,4.161451476,4.161954491,56413562,2.725980,56636580,11.45120121,56411371,2.715048,56636580,11.54127408
17PR111,56887297,2.734635,56921863,2.747516,56666610,11.69787867,56666610,11.69242038,56794094,4.161318803,4.161905372,56685052,2.726027,56666610,11.69268123,56666653,2.715099,56666610,11.78273414
17PR223D2,56949331,2.733333,57177101,2.747486,56921865,11.40801680,56921865,11.41893894,57049349,4.161085741,4.161860020,56951527,2.726072,56921865,11.41919934,56921869,2.715149,56921865,11.50896013
17PR112,57220754,2.732847,57432373,2.747455,57342285,11.44233000,57342285,11.45730450,57304605,4.160975367,4.161814173,57180041,2.726106,57342285,11.45757749,57177121,2.715198,57342285,11.54684902
17PR225D2,57524059,2.734789,57687607,2.747424,57627570,11.38976738,57627570,11.39754338,57559861,4.160889923,4.161766326,57469772,2.726154,57627570,11.39780609,57432377,2.715247,57627570,11.48676807
17PR113,57850246,2.734289,57942883,2.747394,57912855,11.69187140,57912855,11.70133275,57815116,4.160789579,4.161719638,57700717,2.726191,57912855,11.70160327,57687653,2.715295,57912855,11.79024049
17PR227D2,58118624,2.734777,58198097,2.747363,57942885,11.41324893,57942885,11.41751426,58070372,4.160916322,4.161672802,57980282,2.726235,57942885,11.41777138,57942889,2.715343,57942885,11.50638880
19PR6,58293619,2.733232,58453393,2.747333,58198140,12.04400073,58198140,12.03550809,58325627,4.160928016,4.161630486,58246757,2.726277,58198140,12.03576361,58198169,2.715391,58198140,12.12410172
17PR229D2,58657868,2.734278,58708621,2.747303,58483425,11.56751297,58483425,11.57246197,58580883,4.160819805,4.161581168,58464611,2.726312,58483425,11.57273001,58453397,2.715437,58483425,11.66074429
17PR115,58938554,2.731497,58963889,2.747273,58708650,11.90986780,58708650,11.90788710,58836139,4.160729225,4.161539562,58732396,2.726355,58708650,11.90814108,58708669,2.715484,58708650,11.99592561
17PR231D2,59035969,2.733992,59219141,2.747244,59053995,11.80664416,59053995,11.82015526,59091394,4.160721213,4.161489439,59013236,2.726395,59053995,11.82042075,58963907,2.715530,59053995,11.90782322
17PR116,59234347,2.732520,59474407,2.747214,59219160,11.77763630,59219160,11.78734973,59346650,4.160659972,4.161448012,59222522,2.726431,59219160,11.78760188,59219161,2.715575,59219160,11.87484187
17PR233D2,59563921,2.734175,59729633,2.747184,59474415,11.40785170,59474415,11.41545496,59601905,4.160329673,4.161402731,59488216,2.726472,59474415,11.41570731,59474417,2.715620,59474415,11.50267714
17PR117,59835442,2.733698,59984921,2.747155,59729670,11.36089177,59729670,11.36612844,59857161,4.160297239,4.161359128,59751766,2.726506,59729670,11.36638025,59729699,2.715665,59729670,11.45308276
17PR235D2,60226472,2.733879,60240179,2.747126,59984925,11.60841533,59984925,11.61858529,60112417,4.160419609,4.161312973,60018241,2.726545,59984925,11.61883610,59984929,2.715709,59984925,11.70527384
17PR118,60309947,2.733104,60495433,2.747097,60240180,11.56596196,60240180,11.56528806,60367672,4.160168440,4.161269973,60244817,2.726578,60240180,11.56553838,60240199,2.715753,60240180,11.65171289
17PR237D2,60513652,2.732485,60750689,2.747068,60495435,11.51128749,60495435,11.51337365,60622928,4.160193814,4.161225778,60499357,2.726620,60495435,11.51362294,60495467,2.715796,60495435,11.59953680
17PR119,60881189,2.733531,61005929,2.747039,60765705,11.44910018,60765705,11.44557714,60878183,4.160109225,4.161182352,60751127,2.726653,60765705,11.44583476,60750713,2.715839,60765705,11.53146541
17PR239D2,61241101,2.734259,61261199,2.747011,61005945,11.41942144,61005945,11.41348356,61133439,4.160064078,4.161138902,61018877,2.726688,61005945,11.41373134,61006009,2.715881,61005945,11.49912936
17PR120,61486441,2.734221,61516447,2.746982,61336275,11.55072217,61336275,11.55697160,61388694,4.159938658,4.161096708,61289587,2.726726,61336275,11.55722640,61261219,2.715923,61336275,11.64228685
17PR241D2,61570162,2.730269,61771691,2.746954,61516455,11.40749416,61516455,11.41284492,61643950,4.159950433,4.161051365,61567501,2.726764,61516455,11.41309122,61516501,2.715965,61516455,11.49798123
17PR121,61848412,2.734341,62026961,2.746925,61906845,11.66900261,61906845,11.67056411,61899205,4.160022702,4.161009769,61784081,2.726796,61906845,11.67081586,61771729,2.716006,61906845,11.75531599
17PR243D2,62256382,2.734836,62282179,2.746897,62192130,11.39556858,62192130,11.38684979,62154461,4.160093977,4.160965223,62063647,2.726833,62192130,11.38710831,62026967,2.716047,62192130,11.47132353
17PR122,62487676,2.732358,62537473,2.746869,62282220,11.54103119,62282220,11.55756719,62409717,4.160024463,4.160925908,62282776,2.726861,62282220,11.55781171,62282221,2.716088,62282220,11.64195358
17PR245D2,62636941,2.733477,62792693,2.746842,62537475,11.37379889,62537475,11.36482517,62664972,4.160010341,4.160880415,62540396,2.726895,62537475,11.36506850,62537521,2.716128,62537475,11.44896532
17PR123,62849071,2.731465,63047981,2.746814,62792730,11.65106171,62792730,11.65611289,62920228,4.159979854,4.160839443,62830127,2.726933,62792730,11.65635601,62792731,2.716167,62792730,11.74000863
19PR13D2,63106412,2.733966,63303217,2.746786,63047985,12.02374797,63047985,12.03310110,63175483,4.160067324,4.160799250,63061072,2.726963,63047985,12.03334280,63047987,2.716207,63047985,12.11675424
17PR124,63426424,2.731496,63558491,2.746759,63303240,11.75549589,63303240,11.75635977,63430739,4.160024984,4.160756957,63314456,2.726998,63303240,11.75660150,63303323,2.716245,63303240,11.83977211
17PR249D2,63768323,2.733854,63813731,2.746731,63558495,11.50242633,63558495,11.50466839,63685994,4.159964401,4.160714294,63583516,2.727030,63558495,11.50490874,63558527,2.716284,63558495,11.58784168
17PR125,64045609,2.734815,64069003,2.746704,63888825,11.47196456,63888825,11.48018257,63941250,4.159882477,4.160673863,63817672,2.727062,63888825,11.48043127,63813781,2.716322,63888825,11.56304910
17PR251D2,64118143,2.733386,64324237,2.746677,64234170,11.53937052,64234170,11.54600619,64196505,4.159846870,4.160632589,64094026,2.727093,64234170,11.54626007,64069013,2.716360,64234170,11.62855510
17PR126,64412794,2.735131,64579511,2.746650,64474410,11.38242672,64474410,11.38203046,64451761,4.159977431,4.160590265,64328182,2.727124,64474410,11.38227995,64324283,2.716397,64474410,11.46436025
17PR253D2,64690258,2.734473,64834751,2.746623,64579515,11.89981675,64579515,11.90505697,64707016,4.159998902,4.160552984,64601611,2.727156,64579515,11.90529548,64579531,2.716434,64579515,11.98729136
17PR127,64881304,2.732921,65090021,2.746596,64834770,11.44870747,64834770,11.45471738,64962272,4.159913396,4.160508748,64846427,2.727186,64834770,11.45495500,64834771,2.716471,64834770,11.53672127
17PR255D2,65186497,2.733684,65345279,2.746570,65090025,11.36781560,65090025,11.36369604,65217527,4.159681394,4.160469963,65094662,2.727216,65090025,11.36393328,65090027,2.716508,65090025,11.44547110
17PR128,65587744,2.733327,65600489,2.746543,65345280,11.36627038,65345280,11.36358591,65472783,4.159769666,4.160428953,65384392,2.727251,65345280,11.36382221,65345299,2.716544,65345280,11.44513375
17PR257D2,65628188,2.734634,65855771,2.746517,65615550,11.80979486,65615550,11.81705361,65728038,4.159770558,4.160388792,65605172,2.727276,65615550,11.81729821,65600537,2.716579,65615550,11.89836263
17PR129,66069502,2.732810,66111043,2.746491,65855790,11.64855793,65855790,11.64052237,65983294,4.159711250,4.160349410,65909762,2.727312,65855790,11.64075737,65855791,2.716615,65855790,11.72162063
17PR259D2,66143689,2.734154,66366281,2.746465,66186120,11.69691702,66186120,11.69743908,66238549,4.159618473,4.160310773,66150872,2.727340,66186120,11.69768110,66111047,2.716650,66186120,11.77824980
17PR130,66456106,2.733720,66621551,2.746438,66366300,11.36076386,66366300,11.36315012,66493805,4.159547018,4.160267740,66379232,2.727368,66366300,11.36338381,66366347,2.716685,66366300,11.44380510
17PR261D2,66763696,2.733928,66876791,2.746413,66621555,11.78096967,66621555,11.78389575,66749060,4.159438406,4.160231848,66635201,2.727395,66621555,11.78412919,66621557,2.716719,66621555,11.86433143
17PR131,67019629,2.733910,67132063,2.746387,67041975,11.52592693,67041975,11.52996679,67004315,4.159296646,4.160191537,66895252,2.727428,67041975,11.53021276,66876829,2.716753,67041975,11.61004459
17PR263D2,67194196,2.734537,67387291,2.746361,67327260,11.47839092,67327260,11.47707755,67259571,4.159330135,4.160151530,67169461,2.727457,67327260,11.47731371,67132069,2.716787,67327260,11.55691484
17PR132,67465324,2.733802,67642571,2.746335,67492425,11.42785806,67492425,11.42798060,67514826,4.159411423,4.160113977,67400407,2.727482,67492425,11.42822574,67387349,2.716820,67492425,11.50767948
17PR265D2,67753702,2.733820,67897807,2.746310,67642575,11.58928544,67642575,11.58541208,67770082,4.159306068,4.160073933,67656221,2.727508,67642575,11.58564304,67642577,2.716853,67642575,11.66498568
19PR7,68066554,2.733285,68153077,2.746284,67897830,12.02527433,67897830,12.03089309,68025337,4.159104263,4.160037935,67910917,2.727537,67897830,12.03112272,67897859,2.716886,67897830,12.11025487
17PR267D2,68220587,2.733578,68408339,2.746259,68153085,11.48813259,68153085,11.49300738,68280593,4.159204534,4.159997903,68153641,2.727562,68153085,11.49323712,68153087,2.716919,68153085,11.57215880
17PR134,68449258,2.734036,68663593,2.746234,68643960,11.55495702,68643960,11.55316556,68535848,4.159166085,4.159958445,68443372,2.727592,68643960,11.55374928,68408381,2.716951,68643960,11.62535387
17PR269D2,68902441,2.733095,68918771,2.746209,68663595,11.39386987,68663595,11.40475115,68791104,4.159192251,4.159921549,68677396,2.727617,68663595,11.40497969,68663597,2.716983,68663595,11.48348612
17PR135,69119936,2.734272,69174101,2.746184,68918850,11.36494884,68918850,11.36209230,69046359,4.158959067,4.159884825,68954036,2.727647,68918850,11.36231927,68918851,2.717015,68918850,11.44062116
17PR271D2,69336326,2.733904,69429337,2.746159,69390090,11.41089854,69390090,11.40799474,69301614,4.158861890,4.159844981,69187906,2.727670,69390090,11.40841087,69174163,2.717046,69174105,11.48255093
17PR136,69668254,2.733273,69684611,2.746134,69609540,11.46462798,69609540,11.46942809,69556870,4.158870648,4.159808244,69464546,2.727699,69609540,11.46966921,69429379,2.717077,69609540,11.54740618
17PR273D2,69848854,2.734405,69939847,2.746110,69684615,11.36223019,69684615,11.36178365,69812125,4.158898983,4.159771229,69720856,2.727726,69684615,11.36200982,69684617,2.717108,69684615,11.43970248
17PR137,70146212,2.734025,70195093,2.746085,70105035,11.57403959,70105035,11.57201596,70067381,4.158918808,4.159733660,69961966,2.727749,70105035,11.57225565,69939907,2.717139,70105035,11.64960504
17PR275D2,70274461,2.733573,70450379,2.746061,70195125,11.34757872,70195125,11.36157978,70322636,4.158775236,4.159694739,70206782,2.727773,70195125,11.36180474,70195133,2.717169,70195125,11.43909867
17PR138,70659958,2.733020,70705627,2.746036,70450380,11.90597437,70450380,11.90250125,70577892,4.158566109,4.159661332,70455017,2.727798,70450380,11.90272595,70450411,2.717199,70450380,11.97982217
17PR277D2,70869622,2.732698,70960871,2.746012,70750680,11.66939423,70750680,11.66671097,70833147,4.158578283,4.159621685,70721492,2.727825,70750680,11.66694954,70705639,2.717229,70750680,11.74380064
17PR139,71074411,2.733513,71216129,2.745988,70960890,11.44488971,70960890,11.44420634,71088402,4.158702303,4.159587719,70965527,2.727848,70960890,11.44442992,70960919,2.717258,70960890,11.52113520
17PR279D2,71245396,2.733268,71471363,2.745964,71216145,11.75293863,71216145,11.75294192,71343658,4.158740915,4.159548304,71218571,2.727872,71216145,11.75316458,71216147,2.717287,71216145,11.82967668
17PR140,71636029,2.733581,71726651,2.745940,71471400,11.36374422,71471400,11.36107747,71598913,4.158816601,4.159513390,71473112,2.727897,71471400,11.36129994,71471423,2.717316,71471400,11.43761939
17PR281D2,71822581,2.734036,71981879,2.745916,71726655,11.39331740,71726655,11.40169877,71854169,4.158865798,4.159475767,71739587,2.727922,71726655,11.40192028,71726717,2.717345,71726655,11.47804911
17PR141,72217246,2.733511,72237163,2.745892,72177105,11.80938376,72177105,11.81428168,72109424,4.158895820,4.159440626,71995556,2.727946,72177105,11.81450701,71981933,2.717374,72177105,11.89029696
17PR283D2,72447197,2.734329,72492419,2.745868,72237165,11.39590917,72237165,11.40121076,72364679,4.158837037,4.159403391,72282856,2.727971,72237165,11.40143113,72237169,2.717402,72237165,11.47718166
17PR142,72670336,2.732180,72747673,2.745845,72492420,11.52549333,72492420,11.52533060,72619935,4.158639849,4.159368315,72519157,2.727993,72492420,11.52555089,72492421,2.717430,72492420,11.60111361
19PR15D2,72786484,2.733687,73002877,2.745821,72747675,12.02722679,72747675,12.02885497,72875190,4.158590505,4.159334322,72771421,2.728016,72747675,12.02907402,72747691,2.717457,72747675,12.10445130
17PR143,73021612,2.733524,73258169,2.745798,73213140,11.37753750,73213140,11.37631911,73130446,4.158679727,4.159295961,73016731,2.728040,73213140,11.37654800,73002967,2.717485,73213140,11.45157807
17PR287D2,73305721,2.734058,73513421,2.745774,73258185,11.65217347,73258185,11.65168317,73385701,4.158643120,4.159263716,73296296,2.728065,73258185,11.65190118,73258189,2.717512,73258185,11.72690969
17PR144,73728163,2.733927,73768691,2.745751,73603530,11.54896492,73603530,11.55177148,73640956,4.158694949,4.159226603,73552111,2.728085,73603530,11.55200087,73513459,2.717539,73603530,11.62675049
17PR289D2,73921411,2.733981,74023903,2.745728,73888815,11.59305209,73888815,11.59881194,73896212,4.158630420,4.159190727,73769966,2.728105,73888815,11.59902338,73768711,2.717566,73888815,11.67358808
17PR145,74234086,2.733442,74279201,2.745705,74023950,11.77629832,74023950,11.78084728,74151467,4.158571211,4.159156232,74059696,2.728130,74023950,11.78106438,74023993,2.717592,74023950,11.85552783
17PR291D2,74481601,2.733220,74534459,2.745682,74459385,11.69656776,74459385,11.69405605,74406723,4.158555201,4.159122383,74304226,2.728152,74459385,11.69428686,74279207,2.717619,74459385,11.76843072
17PR146,74698069,2.733978,74789713,2.745659,74534460,11.52080328,74534460,11.51991101,74661978,4.158430664,4.159086918,74582141,2.728175,74534460,11.52012706,74534479,2.717645,74534460,11.59423327
17PR293D2,74903176,2.733278,75044969,2.745636,74939865,11.53694359,74939865,11.54163004,74917233,4.158388066,4.159052451,74794352,2.728196,74939865,11.54185660,74789747,2.717671,74939865,11.61567096
17PR147,75282451,2.733258,75300223,2.745614,75044970,11.36542784,75044970,11.35972321,75172489,4.158334198,4.159016747,75056627,2.728215,75044970,11.35993822,75044971,2.717696,75044970,11.43369165
17PR295D2,75408247,2.733581,75555479,2.745591,75300225,11.55122723,75300225,11.55892085,75427744,4.158199209,4.158984334,75304862,2.728237,75300225,11.55913566,75300233,2.717722,75300225,11.63271402
17PR148,75792848,2.732842,75810697,2.745568,75555480,11.67220035,75555480,11.68409373,75682999,4.158115485,4.158949093,75567137,2.728257,75555480,11.68430771,75555503,2.717747,75555480,11.75771271
17PR297D2,76035857,2.734373,76065989,2.745546,75810735,11.35385665,75810735,11.35944242,75938255,4.158043690,4.158917239,75823106,2.728278,75810735,11.35965618,75810767,2.717772,75810735,11.43288829
17PR149,76191536,2.733560,76321207,2.745524,76065990,11.43539489,76065990,11.43662384,76193510,4.157837745,4.158878585,76102672,2.728301,76065990,11.43683675,76066021,2.717796,76065990,11.50989765
17PR299D2,76487647,2.734783,76576477,2.745501,76321245,11.88683036,76321245,11.90017386,76448765,4.157931474,4.158850939,76333616,2.728319,76321245,11.90038664,76321253,2.717821,76321245,11.97327667
17PR150,76747984,2.732188,76831739,2.745479,76666590,11.46051403,76666590,11.47504169,76704021,4.157903010,4.158811214,76617382,2.728343,76666590,11.47526589,76576523,2.717845,76666590,11.54791480
17PR301D2,77082872,2.733629,77086979,2.745457,76831755,11.64618203,76831755,11.63612326,76959276,4.157939562,4.158781126,76858492,2.728362,76831755,11.63633508,76831787,2.717869,76831755,11.70888718
17PR151,77258372,2.734235,77342257,2.745435,77224455,11.54659589,77224455,11.54983841,77214532,4.157861100,4.158747263,77124967,2.728383,77224455,11.55040881,77087029,2.717893,77224455,11.61630227
17PR303D2,77402477,2.733294,77597441,2.745413,77342265,11.47223568,77342265,11.47362638,77469787,4.157856746,4.158712486,77353481,2.728399,77342265,11.47383723,77342267,2.717917,77342265,11.54605550
19PR8,77626576,2.731986,77852771,2.745391,77597520,12.03095286,77597520,12.02696374,77725042,4.157797383,4.158681417,77624971,2.728420,77597520,12.02717341,77597549,2.717941,77597520,12.09922697
17PR305D2,77964608,2.733014,78108001,2.745369,77852775,11.53722999,77852775,11.55122912,77980298,4.157850833,4.158646493,77861066,2.728438,77852775,11.55143901,77852777,2.717964,77852775,11.62332745
17PR153,78344677,2.734167,78363281,2.745348,78168090,11.36068568,78108030,11.35861849,78235553,4.157862954,4.158613167,78153721,2.728460,78108030,11.35882724,78108059,2.717987,78108030,11.43055291
17PR307D2,78378082,2.733973,78618521,2.745326,78363285,11.39646373,78363285,11.39576976,78490808,4.157828133,4.158583870,78371576,2.728477,78363285,11.39597870,78363287,2.718010,78363285,11.46754124
17PR154,78822322,2.733133,78873787,2.745304,78738660,11.80254410,78738660,11.81177852,78746064,4.157783328,4.158547732,78676166,2.728499,78738660,11.81198090,78618541,2.718033,78738660,11.88331214
17PR309D2,79019147,2.733636,79129049,2.745283,78873795,11.46133525,78873795,11.47080869,79001319,4.157730161,4.158513812,78923126,2.728521,78873795,11.47101670,78873797,2.718055,78873795,11.54225719
17PR155,79340026,2.733577,79384289,2.745261,79129050,11.74212234,79129050,11.74992509,79256574,4.157615207,4.158486577,79154071,2.728536,79129050,11.75013285,79129111,2.718078,79129050,11.82121353
17PR311D2,79537217,2.733536,79639537,2.745240,79594515,11.65573611,79594515,11.66336311,79511830,4.157502758,4.158450564,79395962,2.728554,79594515,11.66357946,79384307,2.718100,79594515,11.73436208
17PR156,79770694,2.734084,79894807,2.745219,79639560,11.35740986,79639560,11.35808418,79767085,4.157486436,4.158418868,79639997,2.728570,79639560,11.35829104,79639561,2.718122,79639560,11.42905530
17PR313D2,79991476,2.732193,80150047,2.745198,80120040,11.57140772,80120040,11.56825077,80022340,4.157554499,4.158387673,79906472,2.728590,80120040,11.56846977,79894819,2.718143,80120040,11.63892662
17PR157,80368018,2.733973,80405279,2.745177,80150070,11.43503169,80150070,11.43118551,80277596,4.157561605,4.158353965,80150507,2.728606,80150070,11.43139149,80150071,2.718165,80150070,11.50184300
17PR315D2,80598754,2.733856,80660579,2.745156,80450370,11.51555834,80450370,11.52483253,80532851,4.157644241,4.158322621,80416982,2.728625,80450370,11.52505219,80405327,2.718186,80450370,11.59530724
17PR158,80860189,2.732760,80915819,2.745135,80660580,11.50164464,80660580,11.50523746,80788106,4.157442605,4.158292133,80662787,2.728641,80660580,11.50544255,80660581,2.718208,80660580,11.57558496
17PR317D2,81165349,2.733151,81171061,2.745114,81020940,11.44529355,81020940,11.43749285,81043362,4.157326945,4.158258426,80952517,2.728661,81020940,11.43771101,80915843,2.718229,81020940,11.50762369
17PR159,81412351,2.733202,81426337,2.745093,81171090,11.57247373,81171090,11.58025865,81298617,4.157314775,4.158228338,81173297,2.728676,81171090,11.58046285,81171119,2.718250,81171090,11.65029972
17PR319D2,81669668,2.733703,81681563,2.745072,81426345,11.77568139,81426345,11.77812252,81553872,4.157311389,4.158196669,81466732,2.728696,81426345,11.77832588,81426347,2.718270,81426345,11.84801169
17PR160,81835906,2.733855,81936851,2.745052,81876795,11.56121930,81876795,11.56288647,81809127,4.157425694,4.158164652,81718997,2.728712,81876795,11.56309376,81681641,2.718291,81876795,11.63250969
17PR321D2,81948434,2.733195,82192109,2.745031,81936855,11.46247795,81936855,11.46546883,82064383,4.157430655,4.158133366,81964306,2.728730,81936855,11.46567123,81936893,2.718311,81936855,11.53505680
17PR161,82401211,2.732812,82447357,2.745010,82192110,11.88761595,82192110,11.89803878,82319638,4.157353282,4.158102256,82203326,2.728745,82192110,11.89824120,82192111,2.718332,82192110,11.96747743
19PR17D2,82452439,2.733444,82702597,2.744990,82447365,12.02507229,82447365,12.02520066,82574893,4.157252292,4.158073124,82495982,2.728764,82447365,12.02540196,82447369,2.718352,82447365,12.09449083
17PR162,82781344,2.733194,82957873,2.744970,82732650,11.68775468,82732650,11.69107002,82830149,4.157094577,4.158040350,82703176,2.728781,82732650,11.69128346,82702661,2.718371,82732650,11.76019524
17PR325D2,83034106,2.732689,83213071,2.744949,83017935,11.39414274,83017935,11.39210613,83085404,4.157067489,4.158010354,83003566,2.728797,83017935,11.39230653,82957877,2.718391,83017935,11.46106744
17PR163,83257348,2.732086,83468347,2.744929,83303220,11.43293710,83303220,11.43212455,83340659,4.157145963,4.157979183,83217052,2.728810,83303220,11.43233633,83213153,2.718411,83303220,11.50092297
17PR327D2,83574496,2.732369,83723639,2.744909,83468385,11.45857977,83468385,11.46293555,83595915,4.157134095,4.157948677,83507771,2.728829,83468385,11.46313493,83468389,2.718430,83468385,11.53164013
17PR164,83756191,2.733004,83978893,2.744889,83723640,11.63728873,83723640,11.64791159,83851170,4.157138937,4.157917991,83727562,2.728842,83723640,11.64811146,83723687,2.718449,83723640,11.71647180
17PR329D2,83992624,2.734050,84234149,2.744869,83978895,11.60062426,83978895,11.60900019,84106425,4.157112002,4.157887898,83980166,2.728859,83978895,11.60919986,83978897,2.718468,83978895,11.67741684
17PR165,84386002,2.733483,84489347,2.744849,84444360,11.59339505,84444360,11.59506121,84361680,4.157085741,4.157856526,84267466,2.728875,84444360,11.59526945,84234181,2.718487,84444360,11.66321812
17PR331D2,84724982,2.733962,84744659,2.744829,84489405,11.38892859,84489405,11.39098343,84616936,4.157125350,4.157827510,84528791,2.728891,84489405,11.39118231,84489437,2.718506,84489405,11.45911535
17PR166,84769249,2.734224,84999913,2.744809,84744660,11.50230021,84744660,11.49658522,84872191,4.157187607,4.157796857,84792341,2.728909,84744660,11.49678341,84744661,2.718525,84744660,11.56457594
17PR333D2,85059736,2.732673,85255169,2.744789,84999915,11.67508097,84999915,11.68076664,85127446,4.157186274,4.157768303,85000352,2.728922,84999915,11.68096472,84999931,2.718543,84999915,11.74861693
17PR167,85390912,2.733515,85510423,2.744770,85300215,11.81120714,85300215,11.80949874,85382702,4.157071828,4.157736346,85268102,2.728936,85300215,11.80971041,85255171,2.718561,85300215,11.87718482
